"","","","bonf_res"
"1",0.008,0.008,1
"2",0.685,0.685,0
"3",0.774,0.774,0
"4",0.809,0.809,0
"5",0.042,0.042,0
"6",0.905,0.905,0
"7",0.239,0.239,0
"8",0.181,0.181,0
"9",0.646,0.646,0
"10",0.012,0.012,0
"11",0.788,0.788,0
"12",0.437,0.437,0
"13",0.081,0.081,0
"14",0.09,0.09,0
"15",0.012,0.012,0
"16",0.086,0.086,0
"17",0.177,0.177,0
"18",0.33,0.33,0
"19",0.49,0.49,0
"20",0.631,0.631,0
"21",0.189,0.189,0
"22",0.456,0.456,0
"23",0.884,0.884,0
"24",0.308,0.308,0
"25",0.185,0.185,0
"26",0.055,0.055,0
"27",0.29,0.29,0
"28",0.062,0.062,0
"29",0.093,0.093,0
"30",0.441,0.441,0
"31",0.815,0.815,0
"32",0.363,0.363,0
"33",0.543,0.543,0
"34",0.003,0.003,1
"35",0.6,0.6,0
"36",0.597,0.597,0
"37",0.668,0.668,0
"38",0.038,0.038,0
"39",0.5,0.5,0
"40",0.812,0.812,0
"41",0.342,0.342,0
"42",0.615,0.615,0
"43",0.718,0.718,0
"44",0.768,0.768,0
"45",0.002,0.002,1
"46",0.247,0.247,0
"47",0.343,0.343,0
"48",0.894,0.894,0
"49",0.774,0.774,0
"50",0.814,0.814,0
"51",0.094,0.094,0
"52",0.474,0.474,0
"53",0.29,0.29,0
"54",0.231,0.231,0
"55",0.946,0.946,0
"56",0.294,0.294,0
"57",0.203,0.203,0
"58",0.019,0.019,1
"59",0.258,0.258,0
"60",0.779,0.779,0
"61",0.796,0.796,0
"62",0.685,0.685,0
"63",0.022,0.022,0
"64",0.227,0.227,0
"65",0.211,0.211,0
"66",0.116,0.116,0
"67",0.043,0.043,0
"68",0.347,0.347,0
"69",0.54,0.54,0
"70",0.208,0.208,0
"71",0.642,0.642,0
"72",0.606,0.606,0
"73",0.399,0.399,0
"74",0.2,0.2,0
"75",0.993,0.993,0
"76",0.791,0.791,0
"77",0.889,0.889,0
"78",0.898,0.898,0
"79",0.988,0.988,0
"80",0.327,0.327,0
"81",0.833,0.833,0
"82",0.632,0.632,0
"83",0.019,0.019,0
"84",0.826,0.826,0
"85",0.389,0.389,0
"86",0.499,0.499,0
"87",0.011,0.011,1
"88",0.662,0.662,0
"89",0.216,0.216,0
"90",0.326,0.326,0
"91",0.735,0.735,0
"92",0.953,0.953,0
"93",0.81,0.81,0
"94",0.025,0.025,1
"95",0.827,0.827,0
"96",0.003,0.003,1
"97",0.932,0.932,0
"98",0.752,0.752,0
"99",0.758,0.758,0
"100",0.042,0.042,1
"101",0.595,0.595,0
"102",0.085,0.085,0
"103",0.332,0.332,0
"104",0.092,0.092,0
"105",0.023,0.023,0
"106",0.123,0.123,0
"107",0.763,0.763,0
"108",0.933,0.933,0
"109",0.955,0.955,0
"110",0.743,0.743,0
"111",0.446,0.446,0
"112",0.037,0.037,0
"113",0.639,0.639,0
"114",0.144,0.144,0
"115",0.478,0.478,0
"116",0.899,0.899,0
"117",0.752,0.752,0
"118",0.909,0.909,0
"119",0.447,0.447,0
"120",0.478,0.478,0
"121",0.386,0.386,0
"122",0.814,0.814,0
"123",0.392,0.392,0
"124",0.639,0.639,0
"125",0.752,0.752,0
"126",0.15,0.15,0
"127",0.649,0.649,0
"128",0.814,0.814,0
"129",0.561,0.561,0
"130",0.754,0.754,0
"131",0.053,0.053,0
"132",0.202,0.202,0
"133",0.924,0.924,0
"134",0.118,0.118,0
"135",0.057,0.057,0
"136",0.777,0.777,0
"137",0.347,0.347,0
"138",0.426,0.426,0
"139",0.642,0.642,0
"140",0.067,0.067,0
"141",0.411,0.411,0
"142",0.969,0.969,0
"143",0.348,0.348,0
"144",0.7,0.7,0
"145",0.541,0.541,0
"146",0.279,0.279,0
"147",0.3,0.3,0
"148",0.364,0.364,0
"149",0.585,0.585,0
"150",0.121,0.121,0
"151",0.679,0.679,0
"152",0.78,0.78,0
"153",0.585,0.585,0
"154",0.075,0.075,0
"155",0.071,0.071,0
"156",0.295,0.295,0
"157",0.918,0.918,0
"158",0.212,0.212,0
"159",0.385,0.385,0
"160",0.1,0.1,0
"161",0.315,0.315,0
"162",0.641,0.641,0
"163",0.018,0.018,0
"164",0.898,0.898,0
"165",0.746,0.746,0
"166",0.66,0.66,0
"167",0.007,0.007,0
"168",0.272,0.272,0
"169",0.71,0.71,0
"170",0.777,0.777,0
"171",0.326,0.326,0
"172",0.748,0.748,0
"173",0.776,0.776,0
"174",0.217,0.217,0
"175",0.274,0.274,0
"176",0.317,0.317,0
"177",0.916,0.916,0
"178",0.299,0.299,0
"179",0.96,0.96,0
"180",0.511,0.511,0
"181",0.107,0.107,0
"182",0.041,0.041,0
"183",0.375,0.375,0
"184",0.65,0.65,0
"185",0.059,0.059,0
"186",0.701,0.701,0
"187",0.759,0.759,0
"188",0.254,0.254,0
"189",0.304,0.304,0
"190",0.72,0.72,0
"191",0.729,0.729,0
"192",0.662,0.662,0
"193",0.037,0.037,0
"194",0.292,0.292,0
"195",0.246,0.246,0
"196",0.265,0.265,0
"197",0.295,0.295,0
"198",0.819,0.819,0
"199",0.587,0.587,0
"200",0.608,0.608,0
"201",0.105,0.105,0
"202",0.067,0.067,0
"203",0.41,0.41,0
"204",0.86,0.86,0
"205",0.005,0.005,1
"206",0.209,0.209,0
"207",0.003,0.003,1
"208",0.322,0.322,0
"209",0.231,0.231,0
"210",0.061,0.061,0
"211",0.199,0.199,0
"212",0.199,0.199,0
"213",0.233,0.233,0
"214",0.794,0.794,0
"215",0.551,0.551,0
"216",0.002,0.002,1
"217",0.498,0.498,0
"218",0.067,0.067,0
"219",0.698,0.698,0
"220",0.495,0.495,0
"221",0.33,0.33,0
"222",0.299,0.299,0
"223",0.025,0.025,1
"224",0.473,0.473,0
"225",0.123,0.123,0
"226",0.125,0.125,0
"227",0.4,0.4,0
"228",0.255,0.255,0
"229",0.731,0.731,0
"230",0.653,0.653,0
"231",0.048,0.048,0
"232",0.245,0.245,0
"233",0.749,0.749,0
"234",0.588,0.588,0
"235",0.804,0.804,0
"236",0.823,0.823,0
"237",0.036,0.036,1
"238",0.38,0.38,0
"239",0.617,0.617,0
"240",0.087,0.087,0
"241",0.162,0.162,0
"242",0.919,0.919,0
"243",0.041,0.041,0
"244",0.839,0.839,0
"245",0.55,0.55,0
"246",0.394,0.394,0
"247",0.767,0.767,0
"248",0.631,0.631,0
"249",0.087,0.087,0
