"","","","bonf_res"
"285",0.308,1,0
"286",0.072,1,0
"287",0.154,1,0
"288",0.476,1,0
"289",0.012,1,1
"290",0.1,1,1
"291",0.00600000000000001,1,1
"292",0.478,1,0
"293",0.28,1,0
"294",0.508,1,0
"295",0.728,1,0
"296",0.9,1,0
"297",0.074,1,1
"298",0.554,1,0
"299",0.662,1,0
"300",0.646,1,0
"301",0.606,1,0
"302",0.298,1,0
"303",0.674,1,0
"304",0.238,1,0
"305",0.688,1,0
"306",0.908,1,0
"307",0.482,1,0
"308",0.962,1,0
"309",0.878,1,0
"310",0.83,1,0
"311",0.054,1,0
"312",0.0639999999999999,1,1
"313",0.078,1,0
"314",0.604,1,0
"315",0.704,1,0
"316",0.56,1,0
"317",0.646,1,0
"318",0.136,1,0
"319",0.664,1,0
"320",0.022,1,0
"321",0.382,1,0
"322",0.874,1,0
"323",0.424,1,0
"324",0.03,1,0
"325",0.634,1,0
"326",0.62,1,0
"327",0.256,1,0
"328",0.876,1,0
"329",0.572,1,0
"330",0.63,1,0
"331",0.572,1,0
"332",0.394,1,0
"333",0.106,1,0
"334",0.592,1,0
"335",0.208,1,0
"336",0.05,1,1
"337",0.33,1,0
"338",0.944,1,0
"339",0.188,1,0
"340",0.174,1,0
"341",0.014,1,1
"342",0.13,1,0
"343",0.094,1,0
"344",0.356,1,0
"345",0.428,1,0
"346",0.094,1,0
"347",0.834,1,0
"348",0.182,1,0
"349",0.00800000000000001,1,1
"350",0.618,1,0
"351",0.084,1,0
"352",0.474,1,0
"353",0.608,1,0
"354",0.518,1,0
"355",0.046,1,0
"356",0.0659999999999999,1,0
"357",0.146,1,0
"358",0.00800000000000001,1,1
"359",0.086,1,0
"360",0.044,1,0
"361",0.772,1,0
"362",0.05,1,0
"363",0.268,1,0
"364",0.45,1,0
"365",0.334,1,0
"366",0.168,1,0
"367",0.548,1,0
"368",0.00600000000000001,1,1
"369",0.284,1,0
"370",0.078,1,0
"371",0.15,1,1
"372",0.568,1,0
"373",0.28,1,0
"374",0.162,1,0
"375",0.616,1,0
"376",0.21,1,0
"377",0.072,1,0
"378",0.236,1,0
"379",0.078,1,0
"380",0.922,1,0
"381",0.616,1,0
"382",0.242,1,0
"383",0.882,1,0
"384",0.352,1,0
"385",0.416,1,0
"386",0.598,1,0
"387",0.0659999999999999,1,1
"388",1,1,0
"389",0.278,1,0
"390",0.286,1,0
"391",0.464,1,0
"392",0.056,1,0
"393",0.162,1,0
"394",0.286,1,0
"395",0.118,1,0
"396",0.076,1,0
"397",0.41,1,0
"398",0.966,1,0
"399",0.03,1,0
"400",0.454,1,0
