"","","","","","","","bonf_res"
"208",0.836,1,0,0,0,0,0
"209",0.462,0,0,0,0,1,0
"210",0.124,0,0,0,0,1,0
"211",0.406,0,0,0,1,0,0
"212",0.242,0,0,1,0,0,0
"213",0.672,0,0,1,0,0,0
"214",0.988,0,0,0,1,0,0
"215",0.732,0,0,0,0,1,0
"216",0.164,0,1,0,0,0,0
"217",0.568,0,1,0,0,0,0
"218",0.672,0,0,0,0,1,0
"219",0.192,0,0,0,1,0,0
"220",0.754,0,0,0,0,1,0
"221",0.518,0,0,0,0,1,0
"222",0.098,0,0,0,0,1,0
"223",0.554,0,1,0,0,0,0
"224",1,0,0,1,0,0,0
"225",0.864,0,0,0,0,1,0
"226",0.286,0,0,0,0,1,0
"227",0.71,0,0,0,0,1,0
"228",0.298,0,0,0,0,1,0
"229",0.092,0,1,0,0,0,0
"230",0.838,0,1,0,0,0,0
"231",0.374,0,0,0,0,1,0
"232",0.318,0,1,0,0,0,0
"233",0.972,0,0,0,0,1,0
"234",0.83,0,1,0,0,0,0
"235",0.09,0,0,0,0,1,0
"236",0.92,0,0,0,0,1,0
"237",0.68,0,0,0,0,1,0
"238",0.774,0,1,0,0,0,0
"239",0.452,0,1,0,0,0,0
"240",0.818,0,1,0,0,0,0
"241",0.106,0,0,1,0,0,0
"242",0.578,0,1,0,0,0,0
"243",0.206,0,0,0,0,1,0
"244",0.478,0,0,0,0,1,0
"245",0.704,0,0,0,1,0,0
"246",0.722,0,0,0,0,1,0
"247",0.788,0,0,0,0,1,0
"248",0.934,0,1,0,0,0,0
"249",0.282,0,1,0,0,0,0
"250",0.676,0,0,0,0,1,0
"251",0.234,0,0,0,0,1,0
"252",0.2,0,0,0,0,1,0
"253",0.866,0,0,0,1,0,0
"254",0.788,0,0,0,0,1,0
"255",0.764,0,0,0,0,1,0
"256",0.168,0,0,0,0,1,0
"257",0.32,0,0,0,0,1,0
"258",0.5,0,0,0,0,1,0
"259",0.112,0,1,0,0,0,0
"260",0.634,0,0,0,1,0,0
"261",0.842,0,1,0,0,0,0
"262",0.94,0,0,0,0,1,0
"263",0.028,0,0,0,0,1,0
"264",0.178,0,0,0,0,1,0
"265",0.982,0,0,0,0,1,0
"266",0.152,0,0,0,0,1,0
"267",0.842,0,0,0,0,1,0
"268",0.662,0,0,0,0,1,0
"269",0.03,0,1,0,0,0,0
"270",0.738,0,0,0,0,1,0
"271",0.778,0,0,0,0,1,0
"272",0.424,0,0,1,0,0,0
"273",0.35,0,0,0,0,1,0
"274",0.548,0,0,0,0,1,0
"275",0.544,0,0,0,0,1,0
"276",0.57,0,0,1,0,0,0
"277",0.878,0,0,0,0,1,0
"278",0.162,0,0,0,0,1,0
"279",0.502,0,0,0,0,1,0
"280",0.246,0,1,0,0,0,0
"281",0.082,0,0,0,0,1,0
"282",0.438,0,0,1,0,0,0
"283",0.632,0,0,0,0,1,0
"284",0.456,0,0,0,1,0,0
"285",0.696,0,1,0,0,0,0
"286",0.544,0,0,0,0,1,0
"287",0.962,1,0,0,0,0,0
"288",0.306,0,1,0,0,0,0
"289",0.664,0,0,0,0,1,0
"290",0.732,0,0,0,0,1,0
"291",0.898,0,0,1,0,0,0
"292",0.166,0,0,0,0,1,0
"293",0.95,0,0,1,0,0,0
"294",0.42,0,0,0,0,1,0
"295",0.728,0,0,1,0,0,0
"296",0.914,0,1,0,0,0,0
"297",0.752,0,0,0,1,0,0
"298",0.792,0,0,0,0,1,0
"299",0.592,0,1,0,0,0,0
"300",0.162,0,0,1,0,0,0
"301",0,0,0,0,0,1,1
"302",0.772,0,0,0,0,1,0
"303",0.804,0,0,1,0,0,0
"304",0.194,0,0,0,1,0,0
"305",0.536,0,0,1,0,0,0
"306",0.496,1,0,0,0,0,0
"307",0.936,0,0,0,0,1,0
"308",0.592,0,0,0,0,1,0
"309",0.368,0,0,0,0,1,0
"310",0.466,0,1,0,0,0,0
"311",0.798,0,1,0,0,0,0
"312",0.046,0,0,0,0,1,0
"313",0.41,0,0,0,1,0,0
"314",0.072,0,0,0,0,1,0
"315",0.182,0,1,0,0,0,0
"316",0.6,0,0,1,0,0,0
"317",0.54,0,0,0,0,1,0
"318",0.4,0,0,0,1,0,0
"319",0.18,0,0,0,0,1,0
"320",0.892,0,1,0,0,0,0
"321",0.748,0,0,1,0,0,0
"322",0.05,0,0,0,0,1,0
"323",0.132,0,0,0,0,1,0
"324",0.922,0,0,0,1,0,0
"325",0.72,0,0,0,1,0,0
"326",0.774,0,1,0,0,0,0
"327",0.68,0,0,0,0,1,0
"328",0.026,0,0,0,0,1,0
"329",0.768,0,0,0,1,0,0
"330",0.45,0,0,0,0,1,0
"331",0.958,0,1,0,0,0,0
"332",0.882,0,1,0,0,0,0
"333",0.09,0,1,0,0,0,0
"334",0.688,0,0,1,0,0,0
"335",0.47,1,0,0,0,0,0
"336",0.084,0,1,0,0,0,0
"337",0.212,0,0,0,0,1,0
"338",0.222,0,0,0,0,1,0
"339",0.36,0,1,0,0,0,0
"340",0.848,0,0,0,0,1,0
"341",0.028,0,1,0,0,0,0
"342",0.518,0,1,0,0,0,0
"343",0.954,0,1,0,0,0,0
"344",0.2,0,0,0,1,0,0
"345",0.366,0,0,0,0,1,0
"346",0.038,0,0,0,0,1,0
"347",0.092,0,0,0,0,1,0
"348",0.0580000000000001,0,0,0,0,1,0
"349",0.5,0,1,0,0,0,0
"350",0.524,0,0,0,0,1,0
"351",0.184,0,0,0,0,1,0
"352",0.82,0,0,0,0,1,0
"353",0.434,0,0,0,0,1,0
"354",0.14,0,0,0,0,1,0
"355",0.9,0,0,1,0,0,0
"356",0.628,0,0,0,0,1,0
"357",0.054,0,0,1,0,0,0
"358",0.146,0,0,0,0,1,0
"359",0.978,0,1,0,0,0,0
"360",0.304,0,0,0,0,1,0
"361",0.156,0,0,0,1,0,0
"362",0.722,0,0,1,0,0,0
"363",0.772,0,0,1,0,0,0
"364",0.18,0,0,0,0,1,0
"365",0.422,0,0,0,0,1,0
"366",0.618,0,0,0,1,0,0
"367",0.446,0,0,0,1,0,0
"368",0.554,0,0,0,0,1,0
"369",0.958,0,0,0,0,1,0
"370",0.176,0,0,1,0,0,0
"371",0.65,0,1,0,0,0,0
"372",0.992,0,1,0,0,0,0
"373",0.296,0,0,0,0,1,0
"374",0.532,0,0,0,0,1,0
"375",0.202,0,0,1,0,0,0
"376",0.094,0,0,1,0,0,0
"377",0.054,0,0,0,0,1,1
"378",0.616,0,0,0,0,1,0
"379",0.778,0,0,1,0,0,0
"380",0.398,0,1,0,0,0,0
"381",0.89,0,0,1,0,0,0
"382",0.074,0,1,0,0,0,0
"383",0.452,0,0,0,1,0,0
"384",0.324,0,0,1,0,0,0
"385",0.162,0,0,1,0,0,1
"386",0.81,0,0,0,0,1,0
"387",0.93,0,0,1,0,0,0
"388",0.25,0,0,0,0,1,0
"389",0.774,0,0,0,0,1,0
"390",0.2,0,0,0,0,1,0
"391",0.278,0,0,0,1,0,0
"392",0.302,0,0,0,0,1,0
"393",0.164,0,0,1,0,0,0
"394",0.144,0,0,0,0,1,0
"395",0.414,0,1,0,0,0,0
"396",0.768,0,0,1,0,0,0
"397",0.262,0,0,1,0,0,0
"398",0.508,0,0,0,0,1,0
"399",0.254,0,0,0,0,1,0
"400",0.194,0,1,0,0,0,0
