"","","","bonf_res"
"295",0.004,0.004,1
"296",0.007,0.007,1
"297",0,0,1
"298",0.04,0.04,0
"299",0,0,1
"300",0.001,0.001,1
"301",0.001,0.001,1
"302",0.002,0.002,1
"303",0.008,0.008,1
"304",0.462,0.462,0
"305",0.079,0.079,0
"306",0,0,1
"307",0.003,0.003,1
"308",0,0,1
"309",0.002,0.002,1
"310",0.008,0.008,1
"311",0,0,1
"312",0.012,0.012,1
"313",0.003,0.003,1
"314",0,0,1
"315",0,0,1
"316",0.001,0.001,1
"317",0.007,0.007,1
"318",0.006,0.006,1
"319",0.001,0.001,1
"320",0.001,0.001,1
"321",0.01,0.01,1
"322",0.008,0.008,1
"323",0.001,0.001,1
"324",0.004,0.004,1
"325",0.003,0.003,1
"326",0.001,0.001,1
"327",0.049,0.049,0
"328",0.005,0.005,1
"329",0,0,1
"330",0.004,0.004,1
"331",0.016,0.016,1
"332",0,0,1
"333",0.041,0.041,0
"334",0.005,0.005,1
"335",0,0,1
"336",0,0,1
"337",0.007,0.007,1
"338",0.014,0.014,1
"339",0.022,0.022,1
"340",0.004,0.004,1
"341",0.05,0.05,0
"342",0,0,1
"343",0.002,0.002,1
"344",0.147,0.147,0
"345",0.001,0.001,1
"346",0.027,0.027,1
"347",0.002,0.002,1
"348",0.01,0.01,1
"349",0.001,0.001,1
"350",0.066,0.066,0
"351",0.001,0.001,1
"352",0.001,0.001,1
"353",0.076,0.076,0
"354",0,0,1
"355",0.005,0.005,1
"356",0.019,0.019,1
"357",0.003,0.003,1
"358",0.005,0.005,1
"359",0.135,0.135,0
"360",0.001,0.001,1
"361",0.021,0.021,1
"362",0.004,0.004,1
"363",0.001,0.001,1
"364",0.004,0.004,1
"365",0.002,0.002,1
"366",0.007,0.007,1
"367",0.005,0.005,1
"368",0.009,0.009,1
"369",0,0,1
"370",0.003,0.003,1
"371",0.005,0.005,1
"372",0.002,0.002,1
"373",0.011,0.011,1
"374",0.004,0.004,1
"375",0.002,0.002,1
"376",0.009,0.009,1
"377",0.009,0.009,1
"378",0,0,1
"379",0.005,0.005,1
"380",0.002,0.002,1
"381",0.045,0.045,0
"382",0.005,0.005,1
"383",0.003,0.003,1
"384",0.002,0.002,1
"385",0.006,0.006,1
"386",0.001,0.001,1
"387",0.002,0.002,1
"388",0.003,0.003,1
"389",0.001,0.001,1
"390",0.001,0.001,1
"391",0.045,0.045,0
"392",0.001,0.001,1
"393",0.006,0.006,1
"394",0.002,0.002,1
"395",0.006,0.006,1
"396",0.001,0.001,1
"397",0.001,0.001,1
"398",0.08,0.08,0
"399",0.002,0.002,1
"400",0.06,0.06,0
