"","","","bonf_res"
"1",0.00833333333333333,0.00833333333333333,1
"2",0.250333333333333,0.250333333333333,0
"3",0.802333333333333,0.802333333333333,0
"4",0.449333333333333,0.449333333333333,0
"5",0.724,0.724,0
"6",0.100666666666667,0.100666666666667,0
"7",0.0586666666666667,0.0586666666666667,0
"8",0.0533333333333333,0.0533333333333333,0
"9",0.355,0.355,0
"10",0.001,0.001,1
"11",0.835,0.835,0
"12",0.143666666666667,0.143666666666667,0
"13",0.476333333333333,0.476333333333333,0
"14",0.546,0.546,0
"15",0.507666666666667,0.507666666666667,0
"16",0.571,0.571,0
"17",0.0576666666666667,0.0576666666666667,0
"18",0.618333333333333,0.618333333333333,0
"19",0.601333333333333,0.601333333333333,0
"20",0.0386666666666667,0.0386666666666667,0
"21",0.15,0.15,0
"22",0.173666666666667,0.173666666666667,0
"23",0.0146666666666667,0.0146666666666667,0
"24",0.071,0.071,0
"25",0.397666666666667,0.397666666666667,0
"26",0.673666666666667,0.673666666666667,0
"27",0.408333333333333,0.408333333333333,0
"28",0.547666666666667,0.547666666666667,0
"29",0.204333333333333,0.204333333333333,0
"30",0.275333333333333,0.275333333333333,0
"31",0.461666666666667,0.461666666666667,0
"32",0.0846666666666667,0.0846666666666667,0
"33",0.51,0.51,0
"34",0.232,0.232,0
"35",0.632666666666667,0.632666666666667,0
"36",0.461333333333333,0.461333333333333,0
"37",0.908666666666667,0.908666666666667,0
"38",0.054,0.054,0
"39",0.392,0.392,0
"40",0.49,0.49,0
"41",0.340666666666667,0.340666666666667,0
"42",0.827,0.827,0
"43",0.362,0.362,0
"44",0.356333333333333,0.356333333333333,0
"45",0.727,0.727,0
"46",0.251666666666667,0.251666666666667,0
"47",0.653333333333333,0.653333333333333,0
"48",0.547333333333333,0.547333333333333,0
"49",0.0926666666666667,0.0926666666666667,0
"50",0.494,0.494,0
"51",0.123,0.123,0
"52",0.001,0.001,1
"53",0.174666666666667,0.174666666666667,0
"54",0.315333333333333,0.315333333333333,0
"55",0.0403333333333333,0.0403333333333333,0
"56",0.610666666666667,0.610666666666667,0
"57",0.0653333333333333,0.0653333333333333,0
"58",0.478,0.478,0
"59",0.681,0.681,0
"60",0.811666666666667,0.811666666666667,0
"61",0.325333333333333,0.325333333333333,0
"62",0.0513333333333333,0.0513333333333333,0
"63",0.266333333333333,0.266333333333333,0
"64",0.641666666666667,0.641666666666667,0
"65",0.409333333333333,0.409333333333333,0
"66",0.636,0.636,0
"67",0.692,0.692,0
"68",0.0626666666666667,0.0626666666666667,0
"69",0.0993333333333333,0.0993333333333333,0
"70",0.367,0.367,0
"71",0.178,0.178,0
"72",0.072,0.072,0
"73",0.0233333333333333,0.0233333333333333,1
"74",0.685333333333333,0.685333333333333,0
"75",0.670333333333333,0.670333333333333,0
"76",0.628333333333333,0.628333333333333,0
"77",0.235,0.235,0
"78",0.676666666666667,0.676666666666667,0
"79",0.183666666666667,0.183666666666667,0
"80",0.115,0.115,0
"81",0.0263333333333333,0.0263333333333333,0
"82",0.208333333333333,0.208333333333333,0
"83",0.259333333333333,0.259333333333333,0
"84",0.129666666666667,0.129666666666667,0
"85",0.0356666666666667,0.0356666666666667,0
"86",0.913333333333333,0.913333333333333,0
"87",0.0873333333333333,0.0873333333333333,0
"88",0.064,0.064,0
"89",0.278666666666667,0.278666666666667,0
"90",0.0883333333333333,0.0883333333333333,0
"91",0.594666666666667,0.594666666666667,0
"92",0.914666666666667,0.914666666666667,0
"93",0.704,0.704,0
"94",0.258666666666667,0.258666666666667,0
"95",0.203666666666667,0.203666666666667,0
"96",0.480333333333333,0.480333333333333,0
"97",0.338333333333333,0.338333333333333,0
"98",0.0983333333333333,0.0983333333333333,0
"99",0.606333333333333,0.606333333333333,0
"100",0.11,0.11,0
