"","","","bonf_res"
"1",0.498,1,0
"2",0.136,1,0
"3",0.936,1,0
"4",0.52,1,0
"5",0.042,1,0
"6",0.018,1,0
"7",0.344,1,0
"8",0.076,1,0
"9",0.218,1,0
"10",0.352,1,0
"11",0.216,1,0
"12",0.93,1,0
"13",0.12,1,0
"14",0.82,1,0
"15",0.536,1,0
"16",0.876,1,0
"17",0.844,1,0
"18",0.804,1,0
"19",0.428,1,0
"20",0,1,1
"21",0.698,1,0
"22",0.014,1,0
"23",0.628,1,0
"24",0.098,1,0
"25",0.28,1,0
"26",0.356,1,0
"27",0.638,1,0
"28",0.052,1,1
"29",0.754,1,0
"30",0.542,1,0
"31",0.974,1,0
"32",0.78,1,0
"33",0.584,1,0
"34",0.57,1,0
"35",0.772,1,0
"36",0.132,1,0
"37",0.572,1,0
"38",0.45,1,0
"39",0.042,1,0
"40",0.516,1,0
"41",0.412,1,0
"42",0.438,1,0
"43",0.868,1,0
"44",0.172,1,0
"45",0.84,1,0
"46",0.274,1,0
"47",0.926,1,0
"48",0.348,1,0
"49",0.654,1,0
"50",0.074,1,0
"51",0.274,1,0
"52",0.23,1,0
"53",0.26,1,0
"54",0.566,1,0
"55",0.268,1,0
"56",0.982,1,0
"57",0.01,1,0
"58",0.556,1,0
"59",0.082,1,0
"60",0.14,1,0
"61",0.74,1,0
"62",0.626,1,0
"63",0.12,1,0
"64",0.806,1,0
"65",0.902,1,0
"66",0.948,1,0
"67",0.092,1,0
"68",0.772,1,0
"69",0.872,1,0
"70",0.08,1,0
"71",0.884,1,0
"72",0.046,1,1
"73",0.688,1,0
"74",0.0580000000000001,1,1
"75",0.218,1,0
"76",0.53,1,0
"77",0.032,1,0
"78",0.376,1,0
"79",0.0659999999999999,1,0
"80",0.338,1,0
"81",0.46,1,0
"82",0.172,1,0
"83",0.764,1,0
"84",0.698,1,0
"85",0.432,1,0
"86",0.466,1,0
"87",0.044,1,0
"88",0.44,1,0
"89",0.514,1,0
"90",0.744,1,0
"91",0.122,1,0
"92",0.122,1,0
"93",0.566,1,0
"94",0.554,1,0
"95",0.416,1,0
"96",0.168,1,0
"97",0.726,1,0
"98",0.782,1,0
"99",0.25,1,0
"100",0.876,1,0
"101",0.882,1,0
"102",0.348,1,0
"103",0.628,1,0
"104",0.288,1,0
"105",0.098,1,0
"106",0.264,1,0
"107",0.282,1,0
"108",0.604,1,0
"109",0.116,1,0
"110",0.656,1,0
"111",0.268,1,0
"112",0.188,1,0
"113",0.362,1,0
"114",0.664,1,0
"115",0.85,1,0
"116",0.142,1,0
"117",0.818,1,0
"118",0.248,1,0
"119",0.124,1,0
"120",0.88,1,0
"121",0.58,1,0
"122",0.022,1,1
"123",0.64,1,0
"124",0.356,1,0
"125",0.388,1,0
"126",0.618,1,0
"127",0.18,1,0
"128",0.768,1,0
"129",0.978,1,0
"130",0.92,1,0
"131",0.37,1,0
"132",0.528,1,0
"133",0.6,1,0
"134",0.428,1,0
"135",0.822,1,0
"136",0.016,1,0
"137",0.464,1,0
"138",0.46,1,0
"139",0.672,1,0
"140",0.81,1,0
"141",0.294,1,0
"142",0.712,1,0
"143",0.892,1,0
"144",0.23,1,0
"145",0.532,1,0
"146",0.152,1,0
"147",0.3,1,0
"148",0.464,1,0
"149",0.88,1,0
"150",0.07,1,0
"151",0.28,1,0
"152",0.886,1,0
"153",0.218,1,0
"154",0.276,1,0
"155",0.254,1,0
"156",0.42,1,0
"157",0.052,1,1
"158",0.602,1,0
"159",0.846,1,0
"160",0.516,1,0
"161",0.288,1,0
"162",0.964,1,0
"163",0.286,1,0
"164",0.342,1,0
"165",0.518,1,0
"166",0.868,1,0
"167",0.078,1,1
"168",0.342,1,0
"169",0.634,1,0
"170",0.416,1,0
"171",0.862,1,0
"172",0.698,1,0
"173",0.494,1,0
"174",0.456,1,0
"175",0.164,1,0
"176",0.038,1,1
"177",0.698,1,0
"178",0.826,1,0
"179",0.044,1,0
"180",0.528,1,0
"181",0.46,1,0
"182",0.188,1,0
"183",0.4,1,0
"184",0.936,1,0
"185",0.682,1,0
"186",0.786,1,0
"187",0.472,1,0
"188",0.0620000000000001,1,0
"189",0.834,1,0
"190",0.286,1,0
"191",0.556,1,0
"192",0.414,1,0
"193",0.67,1,0
"194",0.906,1,0
"195",0.64,1,0
"196",0.32,1,0
"197",0.252,1,0
"198",0.046,1,0
"199",0.2,1,0
"200",0.11,1,0
"201",0.706,1,0
"202",0.424,1,0
"203",0.83,1,0
"204",0.516,1,0
"205",0.00800000000000001,1,1
"206",0.814,1,0
"207",0.194,1,0
"208",0.01,1,0
"209",0.314,1,0
"210",0.758,1,0
"211",0.786,1,0
"212",0.976,1,0
"213",0.17,1,0
"214",0.918,1,0
"215",0.84,1,0
"216",0.188,1,0
"217",0.33,1,0
"218",0.77,1,0
"219",0.608,1,0
"220",0.354,1,0
"221",0.272,1,0
"222",0.748,1,0
"223",0.166,1,0
"224",0.436,1,0
"225",0.246,1,0
"226",0.052,1,0
"227",0.83,1,0
"228",0.854,1,0
"229",0.962,1,0
"230",0.25,1,0
"231",0.662,1,0
"232",0.202,1,0
"233",0.072,1,0
"234",0.238,1,0
"235",0.466,1,0
"236",0.352,1,0
"237",0.012,1,1
"238",0.078,1,0
"239",0.596,1,0
"240",0.01,1,0
"241",0.162,1,0
"242",0.706,1,0
"243",0.154,1,0
"244",0.346,1,0
"245",0.664,1,0
"246",0.342,1,0
"247",0.552,1,0
"248",0.922,1,0
"249",0.018,1,0
"250",0.328,1,0
"251",0.436,1,0
"252",0.884,1,0
"253",0.502,1,0
"254",0.97,1,0
"255",0.126,1,0
"256",0.358,1,0
"257",0.0659999999999999,1,0
"258",0.66,1,0
"259",0.086,1,0
"260",0.478,1,0
"261",0.224,1,0
"262",0.002,1,0
"263",0.93,1,0
"264",0.68,1,0
"265",0.454,1,0
"266",0.806,1,0
"267",0.03,1,1
"268",0.88,1,0
"269",0.842,1,0
"270",0.832,1,0
"271",0.332,1,0
