"","","","","","","","","bonf_res"
"83",0.892,1,0,0,0,0,0,0
"84",0.13,1,0,0,0,0,0,0
"85",0.014,0,0,0,1,0,0,1
"86",0.674,0,0,0,1,0,0,0
"87",0.446,0,0,1,0,0,0,0
"88",0.956,0,0,1,0,0,0,0
"89",0.574,0,0,1,0,0,0,0
"90",0.146,0,1,0,0,0,0,0
"91",0.128,0,1,0,0,0,0,0
"92",0.916,0,1,0,0,0,0,0
"93",0.0679999999999999,0,0,1,0,0,0,1
"94",0.488,0,0,0,1,0,0,0
"95",0.972,0,0,0,1,0,0,0
"96",0.114,0,1,0,0,0,0,0
"97",0.644,0,1,0,0,0,0,0
"98",0.286,1,0,0,0,0,0,0
"99",0.628,0,0,1,0,0,0,0
"100",0.854,0,1,0,0,0,0,0
"101",0.922,0,0,1,0,0,0,0
"102",0.042,0,1,0,0,0,0,0
"103",0.496,0,1,0,0,0,0,0
"104",0.404,0,1,0,0,0,0,0
"105",0.638,0,0,0,1,0,0,0
"106",0.872,1,0,0,0,0,0,0
"107",0.544,1,0,0,0,0,0,0
"108",0.722,0,1,0,0,0,0,0
"109",0.78,0,0,0,1,0,0,0
"110",0.1,0,1,0,0,0,0,0
"111",0.748,0,0,1,0,0,0,0
"112",0.64,0,0,0,0,0,1,0
"113",0.366,0,0,0,1,0,0,0
"114",0.736,1,0,0,0,0,0,0
"115",0.2,0,1,0,0,0,0,0
"116",0.254,0,1,0,0,0,0,0
"117",0.602,0,1,0,0,0,0,0
"118",0.716,0,1,0,0,0,0,0
"119",0.398,0,0,1,0,0,0,0
"120",0.036,0,1,0,0,0,0,0
"121",0.642,0,0,1,0,0,0,0
"122",0.222,0,1,0,0,0,0,0
"123",0.302,0,1,0,0,0,0,0
"124",0.416,0,1,0,0,0,0,0
"125",0.776,0,0,0,0,1,0,0
"126",0.192,0,1,0,0,0,0,0
"127",0.726,0,1,0,0,0,0,0
"128",0.602,0,1,0,0,0,0,0
"129",0.742,0,1,0,0,0,0,0
"130",0.64,0,1,0,0,0,0,0
"131",0.298,0,0,1,0,0,0,0
"132",0.978,0,1,0,0,0,0,0
"133",0.61,0,0,0,0,1,0,0
"134",0.188,1,0,0,0,0,0,0
"135",0.574,0,0,1,0,0,0,0
"136",0.526,0,0,1,0,0,0,0
"137",0.15,0,1,0,0,0,0,0
"138",0.244,0,1,0,0,0,0,0
"139",0.622,1,0,0,0,0,0,0
"140",0.102,0,1,0,0,0,0,0
"141",0.396,1,0,0,0,0,0,0
"142",0.524,1,0,0,0,0,0,0
"143",0.636,0,0,0,0,1,0,0
"144",0.772,0,0,1,0,0,0,0
"145",0.356,0,1,0,0,0,0,0
"146",0.57,0,1,0,0,0,0,0
"147",0.402,0,0,0,0,1,0,0
"148",0.462,0,1,0,0,0,0,0
"149",0.882,0,1,0,0,0,0,0
"150",0.692,0,1,0,0,0,0,0
"151",0.216,0,1,0,0,0,0,0
"152",0.744,0,0,0,0,0,1,0
"153",0.284,0,0,0,0,1,0,0
"154",0.918,0,0,0,1,0,0,0
"155",0.948,0,1,0,0,0,0,0
"156",0.412,0,1,0,0,0,0,0
"157",0.82,0,1,0,0,0,0,0
"158",0.744,0,0,1,0,0,0,0
"159",0.692,0,0,1,0,0,0,0
"160",0.026,0,0,1,0,0,0,0
"161",0.356,0,1,0,0,0,0,0
"162",0.288,0,1,0,0,0,0,0
"163",0.108,0,0,1,0,0,0,0
"164",0.08,1,0,0,0,0,0,0
"165",0.796,0,0,1,0,0,0,0
"166",0.524,1,0,0,0,0,0,0
"167",0.082,0,0,1,0,0,0,0
"168",0.28,0,1,0,0,0,0,0
"169",0.378,1,0,0,0,0,0,0
"170",0.374,1,0,0,0,0,0,0
"171",0.382,1,0,0,0,0,0,0
"172",0.984,0,1,0,0,0,0,0
"173",0.386,0,1,0,0,0,0,0
"174",0.566,0,0,1,0,0,0,0
"175",0.62,1,0,0,0,0,0,0
"176",0.124,0,1,0,0,0,0,0
"177",0.0639999999999999,0,0,1,0,0,0,0
"178",0.166,0,0,1,0,0,0,0
"179",0.052,1,0,0,0,0,0,0
"180",0.982,0,1,0,0,0,0,0
"181",0.836,0,1,0,0,0,0,0
"182",0.206,1,0,0,0,0,0,0
"183",0.238,0,1,0,0,0,0,0
"184",0.462,0,1,0,0,0,0,0
"185",0.458,0,0,1,0,0,0,0
"186",0.678,0,0,1,0,0,0,0
"187",0.084,0,1,0,0,0,0,0
"188",0.86,0,0,1,0,0,0,0
"189",0.338,0,1,0,0,0,0,0
"190",0.456,0,0,0,1,0,0,0
"191",0.386,0,1,0,0,0,0,0
"192",0.158,1,0,0,0,0,0,0
"193",0.486,0,1,0,0,0,0,0
"194",0.892,0,1,0,0,0,0,0
"195",0.65,0,1,0,0,0,0,0
"196",0.812,1,0,0,0,0,0,0
"197",0.682,0,0,1,0,0,0,0
"198",0.002,0,1,0,0,0,0,1
"199",0.622,0,1,0,0,0,0,0
"200",0.398,0,0,1,0,0,0,0
"201",0.312,1,0,0,0,0,0,0
"202",0.562,0,1,0,0,0,0,0
"203",0.238,1,0,0,0,0,0,0
"204",0.31,0,0,0,1,0,0,0
"205",0.714,0,1,0,0,0,0,0
"206",0.97,0,0,1,0,0,0,0
"207",0.016,0,0,1,0,0,0,0
"208",0.694,0,1,0,0,0,0,0
"209",0.848,0,1,0,0,0,0,0
"210",0.022,0,0,0,1,0,0,0
"211",0.332,0,1,0,0,0,0,0
"212",0.178,0,1,0,0,0,0,0
"213",0.65,0,1,0,0,0,0,0
"214",0.788,0,1,0,0,0,0,0
"215",0.05,0,1,0,0,0,0,0
"216",0.798,0,1,0,0,0,0,0
"217",0.988,0,1,0,0,0,0,0
"218",0.316,1,0,0,0,0,0,0
"219",0.366,0,0,1,0,0,0,0
"220",0.086,0,1,0,0,0,0,0
"221",0.256,0,1,0,0,0,0,0
"222",0.878,0,1,0,0,0,0,0
"223",0.248,0,0,0,0,1,0,0
"224",0.97,0,0,0,0,0,1,0
"225",0.404,1,0,0,0,0,0,0
"226",0.128,0,0,1,0,0,0,0
"227",0.332,0,1,0,0,0,0,0
"228",0.99,0,1,0,0,0,0,0
"229",0.766,0,1,0,0,0,0,0
"230",0.796,0,1,0,0,0,0,0
"231",0.802,0,0,0,1,0,0,0
"232",0.574,0,0,0,1,0,0,0
"233",0.414,0,1,0,0,0,0,0
"234",0.988,0,1,0,0,0,0,0
"235",0.45,0,1,0,0,0,0,0
"236",0.708,1,0,0,0,0,0,0
"237",0.398,0,1,0,0,0,0,0
"238",0.628,1,0,0,0,0,0,0
"239",0.73,0,1,0,0,0,0,0
"240",0.662,1,0,0,0,0,0,0
"241",0.948,0,0,1,0,0,0,0
"242",0.342,0,1,0,0,0,0,0
"243",0.346,1,0,0,0,0,0,0
"244",0.404,0,1,0,0,0,0,0
"245",0.078,0,1,0,0,0,0,0
"246",0.802,0,0,1,0,0,0,0
"247",0.386,0,0,1,0,0,0,0
"248",0.418,1,0,0,0,0,0,0
"249",0.152,1,0,0,0,0,0,1
"250",0.528,0,1,0,0,0,0,0
"251",0.158,1,0,0,0,0,0,0
"252",0.0620000000000001,1,0,0,0,0,0,0
"253",0.022,0,1,0,0,0,0,1
"254",0.09,0,0,0,0,1,0,1
"255",0.474,0,0,1,0,0,0,0
"256",0.384,0,1,0,0,0,0,0
"257",0.194,0,0,1,0,0,0,0
"258",0.156,1,0,0,0,0,0,0
"259",0.464,0,0,1,0,0,0,0
"260",0.0620000000000001,0,0,1,0,0,0,1
"261",0.224,1,0,0,0,0,0,0
"262",0.168,0,1,0,0,0,0,0
"263",0.63,0,1,0,0,0,0,0
"264",0.89,0,0,1,0,0,0,0
"265",0.898,0,1,0,0,0,0,0
"266",0.73,1,0,0,0,0,0,0
"267",0.958,0,0,1,0,0,0,0
"268",0.842,0,0,0,0,1,0,0
"269",0.858,0,1,0,0,0,0,0
"270",0.366,0,1,0,0,0,0,0
"271",0.8,0,0,1,0,0,0,0
"272",0.8,1,0,0,0,0,0,0
"273",0.894,0,1,0,0,0,0,0
"274",0.788,0,1,0,0,0,0,0
"275",0.54,0,0,1,0,0,0,0
"276",0.628,1,0,0,0,0,0,0
"277",0.38,0,0,1,0,0,0,0
"278",0.65,0,1,0,0,0,0,0
"279",0.986,0,1,0,0,0,0,0
"280",0.448,0,0,1,0,0,0,0
"281",0.412,0,1,0,0,0,0,0
"282",0.354,1,0,0,0,0,0,0
"283",0.588,0,1,0,0,0,0,0
"284",0.872,0,1,0,0,0,0,0
"285",0.978,1,0,0,0,0,0,0
"286",0.304,0,0,1,0,0,0,0
"287",0.648,0,0,0,0,0,1,0
"288",0.306,0,1,0,0,0,0,0
"289",0.118,0,0,1,0,0,0,0
"290",0.104,1,0,0,0,0,0,0
"291",0.734,0,1,0,0,0,0,0
"292",0.564,1,0,0,0,0,0,0
"293",0.24,0,1,0,0,0,0,0
"294",0.952,0,1,0,0,0,0,0
"295",0.976,0,0,0,1,0,0,0
"296",0.782,0,0,0,1,0,0,0
"297",0.228,1,0,0,0,0,0,0
"298",0.01,0,1,0,0,0,0,1
"299",0.898,1,0,0,0,0,0,0
"300",0.302,0,0,1,0,0,0,0
"301",0.504,0,1,0,0,0,0,0
"302",0.266,0,1,0,0,0,0,0
"303",0.39,1,0,0,0,0,0,0
"304",0.724,0,1,0,0,0,0,0
"305",0.092,0,1,0,0,0,0,0
"306",0.104,0,1,0,0,0,0,0
"307",0.622,0,0,0,1,0,0,0
"308",0.508,0,0,1,0,0,0,0
"309",0.626,0,1,0,0,0,0,0
"310",0.636,0,0,0,0,1,0,0
"311",0.416,0,1,0,0,0,0,0
"312",0.666,0,0,1,0,0,0,0
"313",0.07,1,0,0,0,0,0,0
"314",0.954,0,1,0,0,0,0,0
"315",0.77,0,1,0,0,0,0,0
"316",0.734,0,1,0,0,0,0,0
"317",0.056,1,0,0,0,0,0,0
"318",0.836,0,1,0,0,0,0,0
"319",0.646,0,1,0,0,0,0,0
"320",0.172,1,0,0,0,0,0,0
"321",0.568,1,0,0,0,0,0,0
"322",0.584,0,0,1,0,0,0,0
"323",0.154,0,0,1,0,0,0,0
"324",0.698,0,0,0,0,0,1,0
"325",0.328,0,0,1,0,0,0,0
"326",0.028,0,1,0,0,0,0,1
"327",0.37,0,0,1,0,0,0,0
"328",0.036,0,0,0,1,0,0,0
"329",0.344,0,1,0,0,0,0,0
"330",0.172,0,0,0,1,0,0,0
"331",0.074,1,0,0,0,0,0,0
"332",0.0600000000000001,0,1,0,0,0,0,0
"333",0.85,0,0,0,0,0,1,0
"334",0.452,0,1,0,0,0,0,0
"335",0.508,0,0,1,0,0,0,0
"336",0.92,1,0,0,0,0,0,0
"337",0.7,0,0,0,0,0,1,0
"338",0.21,0,1,0,0,0,0,0
"339",0.188,1,0,0,0,0,0,0
"340",0.892,0,0,1,0,0,0,0
"341",0.882,0,0,0,0,1,0,0
"342",0.94,0,0,0,1,0,0,0
"343",0.422,0,0,1,0,0,0,0
"344",0.734,0,0,1,0,0,0,0
"345",0.836,0,1,0,0,0,0,0
"346",0.504,0,1,0,0,0,0,0
"347",0.23,0,1,0,0,0,0,0
"348",0.462,0,0,1,0,0,0,0
"349",0.43,0,1,0,0,0,0,0
"350",0.364,0,1,0,0,0,0,0
"351",0.558,0,0,1,0,0,0,0
"352",0.134,0,1,0,0,0,0,0
"353",0.0659999999999999,0,0,0,1,0,0,0
"354",0.732,0,0,0,0,1,0,0
"355",0.94,1,0,0,0,0,0,0
"356",0.462,0,1,0,0,0,0,0
"357",0.884,0,1,0,0,0,0,0
"358",0.242,1,0,0,0,0,0,0
"359",0.684,0,1,0,0,0,0,0
"360",0.684,0,1,0,0,0,0,0
"361",0.218,1,0,0,0,0,0,0
"362",0.696,0,1,0,0,0,0,0
"363",0.582,0,0,0,0,1,0,0
"364",0.806,1,0,0,0,0,0,0
"365",0.38,0,1,0,0,0,0,0
"366",0.392,0,0,1,0,0,0,0
"367",0.264,1,0,0,0,0,0,0
"368",0.636,1,0,0,0,0,0,0
"369",0.00600000000000001,0,1,0,0,0,0,0
"370",0.34,0,0,0,1,0,0,0
"371",0.93,0,0,0,1,0,0,0
"372",0.116,1,0,0,0,0,0,0
"373",0.252,0,0,1,0,0,0,0
"374",0.51,0,1,0,0,0,0,0
"375",0.776,0,1,0,0,0,0,0
"376",0.944,0,1,0,0,0,0,0
"377",0.27,1,0,0,0,0,0,0
"378",0.376,0,1,0,0,0,0,0
"379",0.352,0,1,0,0,0,0,0
"380",0.998,0,0,1,0,0,0,0
"381",0.132,0,1,0,0,0,0,0
"382",0.336,1,0,0,0,0,0,0
"383",0.238,0,0,1,0,0,0,0
"384",0.46,0,1,0,0,0,0,0
"385",0.028,0,1,0,0,0,0,0
"386",0.098,0,0,0,1,0,0,0
"387",0.66,0,1,0,0,0,0,0
"388",0.016,0,0,1,0,0,0,0
"389",0.372,0,1,0,0,0,0,0
"390",0.56,0,1,0,0,0,0,0
"391",0.19,0,0,1,0,0,0,0
"392",0.18,1,0,0,0,0,0,0
"393",0.02,0,1,0,0,0,0,0
"394",0.688,0,1,0,0,0,0,0
"395",0.92,0,1,0,0,0,0,0
"396",0.978,0,1,0,0,0,0,0
"397",0.094,1,0,0,0,0,0,0
"398",0.028,0,1,0,0,0,0,0
"399",0.494,0,1,0,0,0,0,0
"400",0.718,1,0,0,0,0,0,0
