"","","","","","","","bonf_res"
"74",0.452,0,0,0,1,0,0
"75",0,0,0,1,0,0,1
"76",0.02,0,0,1,0,0,0
"77",0.088,0,0,0,0,1,1
"78",0.2,0,0,1,0,0,0
"79",0.452,0,0,0,0,1,0
"80",0.312,0,0,1,0,0,0
"81",0.736,0,0,0,1,0,0
"82",0.26,0,0,1,0,0,0
"83",0.304,0,0,1,0,0,0
"84",0.14,0,0,1,0,0,0
"85",0.076,0,1,0,0,0,0
"86",0.328,0,0,0,1,0,0
"87",0.324,0,0,1,0,0,0
"88",0.016,0,1,0,0,0,0
"89",0.00800000000000001,0,0,0,0,1,0
"90",0.404,0,0,1,0,0,0
"91",0.472,0,0,1,0,0,0
"92",0.144,0,0,0,0,1,0
"93",0.908,0,0,1,0,0,0
"94",0.168,0,0,1,0,0,0
"95",0.284,0,0,1,0,0,0
"96",0.184,0,0,1,0,0,0
"97",0.368,0,0,0,0,1,0
"98",0.052,0,0,0,0,1,0
"99",0.676,0,0,1,0,0,0
"100",0,0,0,1,0,0,1
"101",0.668,0,0,0,1,0,0
"102",0.516,0,0,1,0,0,0
"103",0.612,0,0,1,0,0,0
"104",0.84,0,0,0,1,0,0
"105",0.188,0,0,0,0,1,0
"106",0.564,0,1,0,0,0,0
"107",0.872,0,0,0,0,1,0
"108",0.0639999999999999,0,0,1,0,0,0
"109",0.024,0,0,1,0,0,1
"110",0.056,0,0,1,0,0,0
"111",0.212,0,0,1,0,0,0
"112",0.016,0,0,0,1,0,1
"113",0.368,0,0,0,1,0,0
"114",0.096,0,1,0,0,0,0
"115",0.608,0,0,0,1,0,0
"116",0.248,0,0,0,1,0,0
"117",0.156,0,0,1,0,0,0
"118",0.02,0,0,0,0,1,1
"119",0.432,0,0,1,0,0,0
"120",0.44,0,0,1,0,0,0
"121",0.352,0,0,1,0,0,0
"122",0.6,0,0,1,0,0,0
"123",0.152,0,1,0,0,0,0
"124",0.0600000000000001,0,0,0,0,1,0
"125",0.336,0,0,0,1,0,0
"126",0.284,0,0,0,0,1,0
"127",0.156,0,0,1,0,0,0
"128",0.348,0,0,1,0,0,0
"129",0.72,0,0,0,0,1,0
"130",0.04,0,0,0,1,0,0
"131",0.588,0,1,0,0,0,0
"132",0.412,0,0,0,1,0,0
"133",0.056,0,0,0,0,1,1
"134",0.384,0,0,1,0,0,0
"135",0.928,0,0,0,1,0,0
"136",0.112,0,0,1,0,0,0
"137",0.176,0,0,1,0,0,0
"138",0.532,0,0,1,0,0,0
"139",0.504,0,0,1,0,0,0
"140",0.48,0,0,0,1,0,0
"141",0.072,0,0,0,0,1,0
"142",0.188,0,1,0,0,0,0
"143",0.62,0,0,0,0,1,0
"144",0.664,0,0,0,1,0,0
"145",0.22,0,0,0,0,1,0
"146",0.208,0,0,1,0,0,0
"147",0.168,0,0,0,0,1,0
"148",0.332,0,0,1,0,0,0
"149",0.66,0,0,1,0,0,0
"150",0.188,0,0,0,1,0,0
"151",0.244,0,0,1,0,0,0
"152",0.108,0,0,0,1,0,0
"153",0.304,0,1,0,0,0,0
"154",0.868,0,0,0,1,0,0
"155",0.488,0,1,0,0,0,0
"156",0.808,0,0,0,1,0,0
"157",0.4,0,0,1,0,0,0
"158",0.016,0,0,1,0,0,0
"159",0.752,0,1,0,0,0,0
"160",0.452,0,0,1,0,0,0
"161",0.036,0,0,0,0,1,0
"162",0.612,0,0,0,1,0,0
"163",0.04,0,0,1,0,0,1
"164",0.352,0,0,1,0,0,0
"165",0.208,0,0,0,0,1,0
"166",0.36,0,0,0,0,1,0
"167",0.192,0,0,1,0,0,0
"168",0.22,0,0,0,0,1,1
"169",0.004,0,0,0,0,1,1
"170",0.62,0,0,1,0,0,0
"171",0.0600000000000001,0,0,0,1,0,1
"172",0.304,0,1,0,0,0,0
"173",0.26,0,0,1,0,0,0
"174",0.272,0,0,1,0,0,0
"175",0.348,0,0,0,0,1,0
"176",0.3,0,0,1,0,0,0
"177",0.128,0,0,0,1,0,0
"178",0.272,0,0,0,0,1,0
"179",0.248,0,0,1,0,0,0
"180",0.32,0,0,1,0,0,0
"181",0.196,0,0,0,1,0,0
"182",0.46,0,0,1,0,0,0
"183",0.104,0,0,1,0,0,0
"184",0.028,0,1,0,0,0,1
"185",0.516,0,1,0,0,0,0
"186",0.18,0,0,0,0,1,0
"187",0.384,0,0,1,0,0,0
"188",0.18,0,0,1,0,0,0
"189",0.576,0,0,0,1,0,0
"190",0.46,0,0,1,0,0,0
"191",0.416,0,0,0,0,1,0
"192",0.196,0,0,1,0,0,0
"193",0.876,0,0,1,0,0,0
"194",0.088,0,0,1,0,0,1
"195",0.524,0,0,0,0,1,0
"196",0.688,0,0,1,0,0,0
"197",0.92,0,0,1,0,0,0
"198",0.144,0,0,1,0,0,0
"199",0.468,0,0,0,1,0,0
"200",0.036,0,0,0,0,1,1
"201",0.02,0,0,1,0,0,1
"202",0.016,0,0,0,0,1,1
"203",0.54,0,0,1,0,0,0
"204",0.664,0,0,1,0,0,0
"205",0.208,0,0,0,0,1,0
"206",0.04,0,0,0,0,1,1
"207",0.34,0,1,0,0,0,0
"208",0.292,0,0,1,0,0,0
"209",0.3,0,1,0,0,0,0
"210",0.116,0,0,1,0,0,0
"211",0.496,0,0,0,0,1,0
"212",0.776,0,0,1,0,0,0
"213",0.004,0,0,1,0,0,1
"214",0.804,0,0,0,0,1,0
"215",0.16,0,1,0,0,0,0
"216",0.952,0,1,0,0,0,0
"217",0.284,0,1,0,0,0,0
"218",0.576,0,0,1,0,0,0
"219",0.412,0,0,1,0,0,0
"220",0.212,0,0,1,0,0,0
"221",0.712,0,0,1,0,0,0
"222",0.112,0,0,1,0,0,0
"223",0.056,0,0,0,0,1,1
"224",0.02,0,0,1,0,0,1
"225",0.132,0,0,0,1,0,1
"226",0.12,0,0,1,0,0,0
"227",0.42,0,0,1,0,0,0
"228",0.296,0,0,0,1,0,0
"229",0.376,0,0,0,1,0,0
"230",0.036,0,0,0,0,1,1
"231",0.356,0,0,0,0,1,0
"232",0.952,0,0,1,0,0,0
"233",0.764,0,0,0,0,1,0
"234",0.016,0,0,1,0,0,1
"235",0.028,0,1,0,0,0,0
"236",0.336,0,0,0,0,1,0
"237",0.084,0,0,0,1,0,0
"238",0.152,0,1,0,0,0,0
"239",0.82,0,0,1,0,0,0
"240",0.652,0,0,0,1,0,0
"241",0.316,0,0,0,0,1,0
"242",0.628,0,0,1,0,0,0
"243",0.24,0,0,1,0,0,0
"244",0.268,0,1,0,0,0,0
"245",0.352,0,0,1,0,0,0
"246",0.9,0,1,0,0,0,0
"247",0.264,1,0,0,0,0,0
"248",0.852,0,0,0,1,0,0
"249",0,0,0,0,0,1,1
"250",0.928,0,0,1,0,0,0
"251",0.056,0,0,1,0,0,0
"252",0.172,0,0,0,1,0,0
"253",0.428,0,0,0,0,1,0
"254",0.484,0,0,0,0,1,0
"255",0.384,0,0,1,0,0,0
"256",0.632,0,0,0,0,1,0
"257",0.1,0,1,0,0,0,0
"258",0.46,0,0,1,0,0,0
"259",0.364,0,1,0,0,0,0
"260",0.188,0,1,0,0,0,0
"261",0.172,0,0,0,1,0,0
"262",0.644,0,0,1,0,0,0
"263",0.016,0,0,1,0,0,1
"264",0.312,0,0,0,0,1,0
"265",0.484,0,0,0,0,1,0
"266",0.432,0,0,1,0,0,0
"267",0.6,0,1,0,0,0,0
"268",0.164,0,0,1,0,0,0
"269",0.196,0,0,0,0,1,0
"270",0.352,0,0,1,0,0,0
"271",0.144,0,0,0,1,0,0
"272",0.024,0,0,1,0,0,1
"273",0.696,0,0,1,0,0,0
"274",0.032,0,0,0,0,1,0
"275",0.0639999999999999,0,0,0,1,0,0
"276",0.272,0,0,0,0,1,0
"277",0.508,0,0,1,0,0,0
"278",0.408,0,0,0,1,0,0
"279",0.012,0,0,0,1,0,1
"280",0.1,0,0,0,1,0,0
"281",0.212,0,0,1,0,0,0
"282",0.46,0,0,1,0,0,0
"283",0.072,0,0,1,0,0,0
"284",0.364,0,0,1,0,0,0
"285",0.956,0,0,1,0,0,0
"286",0.204,0,0,1,0,0,0
"287",0.492,0,0,1,0,0,0
"288",0.348,0,1,0,0,0,0
"289",0.084,0,0,0,0,1,0
"290",0.368,0,0,0,0,1,0
"291",0.0639999999999999,0,0,0,0,1,0
"292",0.312,0,0,0,1,0,0
"293",0.208,0,0,1,0,0,0
"294",0.352,0,0,0,0,1,0
"295",0.0639999999999999,0,0,0,1,0,0
"296",0.632,0,0,1,0,0,0
"297",0.072,0,0,0,1,0,0
"298",0.244,0,0,1,0,0,0
"299",0.54,0,0,1,0,0,0
"300",0.604,0,0,0,0,1,0
"301",0.632,0,0,1,0,0,0
"302",0.072,0,0,0,0,1,1
"303",0.188,0,0,1,0,0,0
"304",0.084,0,0,0,1,0,1
"305",0.288,0,0,0,1,0,0
"306",0.372,0,0,0,0,1,0
"307",0.284,0,0,1,0,0,0
"308",0.04,0,0,0,0,1,0
"309",0.044,0,0,0,1,0,1
"310",0.092,0,0,0,1,0,0
"311",0.428,0,0,1,0,0,0
"312",0.164,0,0,0,1,0,0
"313",0.428,0,0,1,0,0,0
"314",0.048,0,0,1,0,0,0
"315",0.16,0,0,1,0,0,0
"316",0.24,0,0,0,1,0,0
"317",0.14,0,0,1,0,0,0
"318",0.204,0,0,0,1,0,0
"319",0.272,0,1,0,0,0,0
"320",0.276,0,0,0,1,0,0
"321",0.204,0,0,0,1,0,0
"322",0.044,0,0,0,0,1,0
"323",0.68,0,0,0,1,0,0
"324",0.28,0,0,0,0,1,0
"325",0.364,0,1,0,0,0,0
"326",0.188,0,0,1,0,0,0
"327",0.496,0,0,1,0,0,0
"328",0.796,0,0,1,0,0,0
"329",0.044,0,0,0,1,0,1
"330",0.116,0,0,0,0,1,0
"331",0.14,0,0,0,1,0,0
"332",0.288,0,0,1,0,0,0
"333",0.904,0,1,0,0,0,0
"334",0.244,0,1,0,0,0,0
"335",0.628,0,0,0,1,0,0
"336",0.196,0,0,0,1,0,1
"337",0.284,0,0,0,1,0,0
"338",0.604,0,0,0,0,1,0
"339",0.252,0,0,0,0,1,0
"340",0.268,0,0,1,0,0,0
"341",0.444,0,0,1,0,0,0
"342",0.0600000000000001,0,0,1,0,0,1
"343",0.084,0,0,1,0,0,0
"344",0.02,0,0,0,1,0,1
"345",0.004,0,0,1,0,0,1
"346",0.484,0,0,1,0,0,0
"347",0.908,0,0,0,0,1,0
"348",0.84,0,0,1,0,0,0
"349",0.628,0,0,1,0,0,0
"350",0.372,0,0,1,0,0,0
"351",0.02,0,0,1,0,0,1
"352",0.416,0,0,1,0,0,0
"353",0.348,0,0,0,1,0,0
"354",0.232,0,0,1,0,0,0
"355",0.352,0,0,0,0,1,0
"356",0.428,0,0,1,0,0,0
"357",0.268,0,0,0,0,1,0
"358",0.124,0,0,1,0,0,0
"359",0.664,0,0,0,1,0,0
"360",0.14,0,0,1,0,0,0
"361",0.252,0,0,0,0,1,0
"362",0.048,0,0,0,0,1,0
"363",0.392,0,0,1,0,0,0
"364",0.28,0,0,0,1,0,0
"365",0.852,0,0,1,0,0,0
"366",0.08,0,1,0,0,0,0
"367",0.488,0,0,0,1,0,0
"368",0.368,0,0,0,1,0,0
"369",0.736,0,0,0,1,0,0
"370",0.092,0,0,0,0,1,0
"371",0.136,0,1,0,0,0,0
"372",0.112,0,0,1,0,0,0
"373",0.368,0,0,1,0,0,0
"374",0.404,0,0,1,0,0,0
"375",0,0,0,1,0,0,1
"376",0.408,0,0,1,0,0,0
"377",0.212,0,0,0,1,0,0
"378",0.032,0,0,0,1,0,1
"379",0.084,0,0,0,0,1,1
"380",0.608,0,0,1,0,0,0
"381",0.00800000000000001,0,1,0,0,0,1
"382",0.252,0,0,1,0,0,0
"383",0.52,0,0,0,1,0,0
"384",0.148,0,0,1,0,0,0
"385",0.104,0,0,1,0,0,0
"386",0.168,0,0,0,0,1,0
"387",0.688,0,0,0,0,1,0
"388",0.328,0,1,0,0,0,0
"389",0.132,0,0,0,1,0,0
"390",0.36,0,0,1,0,0,0
"391",0.684,0,0,1,0,0,0
"392",0.144,0,1,0,0,0,0
"393",0.576,0,0,0,1,0,0
"394",0.204,0,0,1,0,0,0
"395",0.212,0,0,0,1,0,0
"396",0.432,0,0,1,0,0,0
"397",0.356,0,0,1,0,0,0
"398",0.072,0,0,1,0,0,0
"399",0.456,0,0,0,1,0,0
"400",0.612,0,0,1,0,0,0
