"","","","bonf_res"
"288",0.186,1,0
"289",0.29,1,0
"290",0.63,1,0
"291",0.546,1,0
"292",0.2,1,0
"293",0.654,1,0
"294",0.694,1,0
"295",0.442,1,0
"296",0.466,1,0
"297",0.542,1,0
"298",0.0639999999999999,1,0
"299",0.156,1,0
"300",0.818,1,0
"301",0.152,1,0
"302",0.358,1,0
"303",0.718,1,0
"304",0.58,1,0
"305",0.674,1,0
"306",0.338,1,0
"307",0.394,1,0
"308",0.914,1,0
"309",0.392,1,0
"310",0.078,1,0
"311",0.548,1,0
"312",0.158,1,0
"313",0.332,1,0
"314",0.266,1,0
"315",0.306,1,0
"316",0.36,1,0
"317",0.926,1,0
"318",0.076,1,0
"319",0.764,1,0
"320",0.48,1,0
"321",0.452,1,0
"322",0.392,1,0
"323",0.702,1,0
"324",0.656,1,0
"325",0.876,1,0
"326",0.382,1,0
"327",0.362,1,0
"328",0.998,1,0
"329",0.186,1,0
"330",0.576,1,0
"331",0.382,1,0
"332",0.58,1,0
"333",0.014,1,0
"334",0.688,1,0
"335",0.876,1,0
"336",0.952,1,0
"337",0.878,1,0
"338",0.718,1,0
"339",0.404,1,0
"340",0.15,1,0
"341",0.512,1,0
"342",0.44,1,0
"343",0.306,1,0
"344",0.472,1,0
"345",0.814,1,0
"346",0.032,1,0
"347",0.76,1,0
"348",0.55,1,0
"349",0.152,1,0
"350",0.95,1,0
"351",0.856,1,0
"352",0.256,1,0
"353",0.108,1,0
"354",0.278,1,0
"355",0.334,1,0
"356",0.472,1,0
"357",0.482,1,0
"358",0.052,1,0
"359",0.77,1,0
"360",0.468,1,0
"361",0.84,1,0
"362",0.658,1,0
"363",0.696,1,0
"364",0.672,1,0
"365",0.238,1,0
"366",0.916,1,0
"367",0.392,1,0
"368",0.362,1,0
"369",0.696,1,0
"370",0.766,1,0
"371",0.726,1,0
"372",0.37,1,0
"373",0.878,1,0
"374",0.218,1,0
"375",0.528,1,0
"376",0.572,1,0
"377",0.088,1,1
"378",0.166,1,0
"379",0.69,1,0
"380",0.836,1,0
"381",0.872,1,0
"382",0.31,1,0
"383",0.47,1,0
"384",0.406,1,0
"385",0.45,1,0
"386",0.216,1,0
"387",0.792,1,0
"388",0.376,1,1
"389",0.204,1,0
"390",0.098,1,0
"391",0.29,1,0
"392",0.33,1,0
"393",0.45,1,0
"394",0.574,1,0
"395",0.448,1,0
"396",0.326,1,0
"397",0.878,1,0
"398",0.59,1,0
"399",0.524,1,0
"400",0.412,1,0
