"","","","","","","","bonf_res"
"94",0.514,0,0,0,0,1,0
"95",0.19,0,0,0,1,0,0
"96",0.514,0,0,0,1,0,0
"97",0.814,0,0,1,0,0,0
"98",0.476,0,1,0,0,0,0
"99",0.33,0,0,1,0,0,0
"100",0.274,0,0,0,0,1,0
"101",0.752,0,0,1,0,0,0
"102",0.218,0,0,0,1,0,0
"103",0.556,0,0,0,0,1,0
"104",0.914,0,0,0,1,0,0
"105",0.816,0,0,1,0,0,0
"106",0.562,0,0,1,0,0,0
"107",0.45,0,0,0,1,0,0
"108",0.772,0,0,0,1,0,0
"109",0.04,0,0,1,0,0,0
"110",0.9,0,0,0,1,0,0
"111",0.526,0,0,1,0,0,0
"112",0.864,0,0,1,0,0,0
"113",0.054,0,0,0,1,0,0
"114",0.842,0,0,0,1,0,0
"115",0.452,0,0,0,1,0,0
"116",0.686,0,0,0,0,1,0
"117",0.332,0,0,1,0,0,0
"118",0.0600000000000001,0,0,1,0,0,0
"119",0.236,0,0,0,0,1,0
"120",0.658,0,0,1,0,0,0
"121",0.8,0,0,0,1,0,0
"122",0.602,0,0,1,0,0,0
"123",0.462,0,0,0,0,1,0
"124",0.116,0,0,0,0,1,0
"125",0.586,0,0,0,1,0,0
"126",0.778,0,0,0,0,1,0
"127",0.868,0,0,1,0,0,0
"128",0.108,0,0,1,0,0,0
"129",0.612,0,0,1,0,0,0
"130",0.034,0,0,0,0,1,0
"131",0.528,0,0,1,0,0,0
"132",0.212,0,0,0,0,1,0
"133",0.408,0,0,0,1,0,0
"134",0.084,0,0,0,1,0,0
"135",0.544,0,0,1,0,0,0
"136",0.282,0,0,0,0,1,0
"137",0.00800000000000001,0,0,1,0,0,1
"138",0.336,0,0,1,0,0,0
"139",0.478,0,0,0,0,1,0
"140",0.466,0,0,0,0,1,0
"141",0.896,0,0,1,0,0,0
"142",0.354,0,0,0,1,0,0
"143",0.686,0,0,1,0,0,0
"144",0.628,0,1,0,0,0,0
"145",0.184,0,0,1,0,0,0
"146",0.426,0,0,0,1,0,0
"147",0.408,0,0,1,0,0,0
"148",0.34,0,0,0,0,1,0
"149",0.044,0,0,0,0,1,0
"150",0.368,0,0,0,0,1,0
"151",0.622,0,0,0,1,0,0
"152",0.356,0,0,1,0,0,0
"153",0.402,0,0,1,0,0,0
"154",0.076,0,0,0,0,1,0
"155",0.272,0,0,1,0,0,0
"156",0.442,0,1,0,0,0,0
"157",0.864,0,0,0,1,0,0
"158",0.84,0,0,0,0,1,0
"159",0.702,0,0,0,0,1,0
"160",0.38,0,0,0,1,0,0
"161",0.612,0,0,0,0,1,0
"162",0.738,0,0,0,1,0,0
"163",0.028,0,0,0,1,0,0
"164",0.53,0,0,0,1,0,0
"165",0.724,0,0,0,0,1,0
"166",0.052,0,0,0,1,0,0
"167",0.304,0,0,1,0,0,0
"168",0.538,0,0,0,0,1,0
"169",0.248,0,0,1,0,0,0
"170",0.636,0,0,1,0,0,0
"171",0.576,0,0,0,1,0,0
"172",0.294,0,0,1,0,0,0
"173",0.298,0,0,0,0,1,0
"174",0.72,0,0,1,0,0,0
"175",0.964,0,0,0,1,0,0
"176",0.9,0,0,1,0,0,0
"177",0.0600000000000001,0,0,0,0,1,0
"178",0.822,0,0,1,0,0,0
"179",0.234,0,0,0,0,1,0
"180",0.044,0,0,0,0,1,0
"181",0.448,0,0,1,0,0,0
"182",0.05,0,0,0,0,1,1
"183",0.608,0,0,0,0,1,0
"184",0.022,0,0,0,0,1,0
"185",0.848,0,0,0,1,0,0
"186",0.656,0,0,0,1,0,0
"187",0.152,0,0,1,0,0,0
"188",0.458,0,0,0,1,0,0
"189",0.56,0,1,0,0,0,0
"190",0.806,0,0,0,0,1,0
"191",0.536,0,0,1,0,0,0
"192",0.778,0,0,0,1,0,0
"193",0.578,0,0,1,0,0,0
"194",0.534,0,0,0,0,1,0
"195",0.656,0,0,1,0,0,0
"196",0.17,0,0,0,0,1,0
"197",0.826,0,0,1,0,0,0
"198",0.138,0,0,1,0,0,0
"199",0.822,0,0,0,0,1,0
"200",0.356,0,0,1,0,0,0
"201",0.004,0,0,0,0,1,0
"202",0.828,0,0,0,1,0,0
"203",0.418,0,0,1,0,0,0
"204",0.23,0,0,0,0,1,0
"205",0.448,0,0,0,1,0,0
"206",0.042,0,0,0,0,1,0
"207",0.026,0,0,0,1,0,1
"208",0.896,0,0,1,0,0,0
"209",0.936,0,1,0,0,0,0
"210",0.532,0,0,1,0,0,0
"211",0.614,0,0,0,0,1,0
"212",0.168,0,0,0,0,1,0
"213",0.026,0,0,1,0,0,0
"214",0.59,0,0,0,1,0,0
"215",0.13,0,0,0,1,0,0
"216",0.722,0,0,1,0,0,0
"217",0.0620000000000001,0,0,0,0,1,0
"218",0.366,0,0,1,0,0,0
"219",0.364,0,0,1,0,0,0
"220",0.938,0,0,1,0,0,0
"221",0.388,0,0,1,0,0,0
"222",0.024,0,0,0,0,1,0
"223",0.992,0,0,1,0,0,0
"224",0.0659999999999999,0,0,0,0,1,0
"225",0.638,0,0,1,0,0,0
"226",0.126,0,0,0,0,1,0
"227",0.336,0,0,0,0,1,0
"228",0.346,0,0,0,0,1,0
"229",0.568,0,0,0,1,0,0
"230",0.888,0,0,0,0,1,0
"231",0.4,0,0,0,0,1,0
"232",0.87,0,0,0,1,0,0
"233",0.506,0,0,0,0,1,0
"234",0.214,0,0,0,1,0,0
"235",0.814,0,0,0,1,0,0
"236",0.264,0,0,1,0,0,0
"237",0.558,0,0,1,0,0,0
"238",0.94,0,0,1,0,0,0
"239",0.662,0,0,1,0,0,0
"240",0.202,0,0,0,0,1,0
"241",0.95,0,0,1,0,0,0
"242",0.586,0,0,1,0,0,0
"243",0.088,0,0,1,0,0,0
"244",0.886,0,0,1,0,0,0
"245",0.408,0,0,0,1,0,0
"246",0.604,0,0,1,0,0,0
"247",0.206,0,0,0,1,0,0
"248",0.754,0,0,0,0,1,0
"249",0.898,0,0,0,1,0,0
"250",0.146,0,0,1,0,0,0
"251",0.972,0,0,0,1,0,0
"252",0.842,0,0,0,1,0,0
"253",0.876,0,0,0,0,1,0
"254",0.076,0,0,1,0,0,1
"255",0.928,0,0,1,0,0,0
"256",0.044,0,0,0,0,1,0
"257",0.286,0,0,0,0,1,0
"258",0.202,0,0,0,0,1,0
"259",0.016,0,1,0,0,0,0
"260",0.1,0,0,0,0,1,0
"261",0.988,0,0,0,1,0,0
"262",0.672,0,0,1,0,0,0
"263",0.49,0,0,0,0,1,0
"264",0.92,0,1,0,0,0,0
"265",0.964,0,0,1,0,0,0
"266",0.918,0,0,1,0,0,0
"267",0.58,0,1,0,0,0,0
"268",0.254,0,0,1,0,0,0
"269",0.53,0,0,0,0,1,0
"270",0.018,0,0,0,0,1,1
"271",0.272,0,0,0,0,1,0
"272",0.072,0,0,0,1,0,1
"273",0.378,0,0,1,0,0,0
"274",0.87,0,0,0,1,0,0
"275",0.552,0,0,0,1,0,0
"276",0.99,0,0,0,1,0,0
"277",0.82,0,0,0,0,1,0
"278",0.644,0,0,1,0,0,0
"279",0.294,0,0,1,0,0,0
"280",0.0600000000000001,0,0,0,1,0,0
"281",0.356,0,0,0,0,1,0
"282",0.38,0,0,0,0,1,0
"283",0.464,0,0,1,0,0,0
"284",0.742,0,0,0,1,0,0
"285",0.888,0,1,0,0,0,0
"286",0.204,0,0,0,0,1,0
"287",0.53,0,0,0,1,0,0
"288",0.028,0,0,0,0,1,0
"289",0.138,0,0,1,0,0,0
"290",0.67,0,0,1,0,0,0
"291",0.954,0,0,0,0,1,0
"292",0.884,0,0,1,0,0,0
"293",0.57,0,0,1,0,0,0
"294",0.59,0,0,0,0,1,0
"295",0.416,0,0,1,0,0,0
"296",0.494,0,0,1,0,0,0
"297",0.604,0,0,0,0,1,0
"298",0.502,0,0,0,0,1,0
"299",0.282,0,0,0,1,0,0
"300",0.72,0,0,1,0,0,0
"301",0.262,0,0,0,0,1,0
"302",0.802,0,0,1,0,0,0
"303",0.964,0,0,1,0,0,0
"304",0.848,0,0,1,0,0,0
"305",0.366,0,0,0,1,0,0
"306",0.628,0,0,0,1,0,0
"307",0.816,0,0,1,0,0,0
"308",0.6,0,0,0,1,0,0
"309",0.854,0,1,0,0,0,0
"310",0.258,0,0,0,0,1,0
"311",0.124,0,0,0,0,1,0
"312",0.99,0,0,0,1,0,0
"313",0.274,0,0,0,1,0,0
"314",0.812,0,0,1,0,0,0
"315",0.872,0,0,0,1,0,0
"316",0.706,0,0,0,1,0,0
"317",0.252,0,0,0,0,1,0
"318",0.21,0,0,0,0,1,0
"319",0.298,0,0,1,0,0,1
"320",0.414,0,0,0,0,1,0
"321",0.266,0,0,1,0,0,0
"322",0.872,0,0,1,0,0,0
"323",0.212,0,0,1,0,0,0
"324",0.322,0,0,0,0,1,0
"325",0.358,0,0,0,1,0,0
"326",0.474,0,0,0,1,0,0
"327",0.462,0,0,0,0,1,0
"328",0.056,0,0,0,0,1,1
"329",0.792,0,0,1,0,0,0
"330",0.194,0,0,0,1,0,0
"331",0.436,0,0,1,0,0,0
"332",0.59,0,0,1,0,0,0
"333",0.412,0,0,0,1,0,0
"334",0.666,0,0,1,0,0,0
"335",0.474,0,0,1,0,0,0
"336",0.836,0,0,0,1,0,0
"337",0.626,0,0,1,0,0,0
"338",0.786,0,0,0,1,0,0
"339",0.354,0,0,0,0,1,0
"340",0.578,0,0,1,0,0,0
"341",0.57,0,0,1,0,0,0
"342",0.308,0,0,1,0,0,0
"343",0.164,0,0,1,0,0,0
"344",0.776,0,0,1,0,0,0
"345",0.37,0,0,1,0,0,0
"346",0.5,0,0,1,0,0,0
"347",0.69,0,0,0,1,0,0
"348",0.854,0,0,0,0,1,0
"349",0.818,0,0,0,0,1,0
"350",0.766,0,0,0,0,1,0
"351",0.96,0,0,0,0,1,0
"352",0.766,0,0,1,0,0,0
"353",0.954,0,0,0,0,1,0
"354",0.312,0,0,0,0,1,0
"355",0.654,0,0,0,1,0,0
"356",0.588,0,0,1,0,0,0
"357",0.556,0,0,0,1,0,0
"358",0.094,0,0,0,0,1,0
"359",0.178,0,0,1,0,0,0
"360",0.096,0,0,0,0,1,0
"361",0.308,0,0,1,0,0,0
"362",0.154,0,0,0,0,1,0
"363",0.532,0,0,1,0,0,0
"364",0.32,0,0,1,0,0,0
"365",0.516,0,0,0,1,0,0
"366",0.738,0,0,0,0,1,0
"367",0.148,0,0,0,0,1,0
"368",0.972,0,0,0,1,0,0
"369",0.148,0,0,0,0,1,0
"370",0.216,0,0,0,1,0,0
"371",0.39,0,0,0,1,0,0
"372",0.514,0,0,0,0,1,0
"373",0.26,0,0,0,0,1,0
"374",0.396,0,0,1,0,0,0
"375",0.082,0,0,1,0,0,0
"376",0.204,0,0,0,0,1,0
"377",0.954,0,0,0,1,0,0
"378",0.814,0,0,1,0,0,0
"379",0.174,0,0,0,1,0,0
"380",0.098,0,0,0,1,0,0
"381",0.748,0,0,1,0,0,0
"382",0.264,0,0,0,1,0,0
"383",0.656,0,0,1,0,0,0
"384",0.7,0,0,1,0,0,0
"385",0.032,0,0,0,0,1,0
"386",0.814,0,0,0,0,1,0
"387",0.462,0,0,0,1,0,0
"388",0.112,0,0,0,1,0,0
"389",0.962,0,0,0,0,1,0
"390",0.334,0,1,0,0,0,0
"391",0.7,0,0,0,0,1,0
"392",0.172,0,0,1,0,0,0
"393",0.85,0,0,1,0,0,0
"394",0.256,0,0,0,0,1,0
"395",0.024,0,0,0,0,1,0
"396",0.018,0,0,0,0,1,0
"397",0.926,0,0,0,0,1,0
"398",0.366,0,0,0,0,1,0
"399",0.832,0,0,0,0,1,0
"400",0.87,0,0,1,0,0,0
