"","","","bonf_res"
"1",0.87,0.87,0
"2",0.416,0.416,0
"3",0.218,0.218,0
"4",0.861,0.861,0
"5",0.712,0.712,0
"6",0.819,0.819,0
"7",0.666,0.666,0
"8",0.07,0.07,0
"9",0.64,0.64,0
"10",0.003,0.003,1
"11",0.48,0.48,0
"12",0.182,0.182,0
"13",0.449,0.449,0
"14",0.236,0.236,0
"15",0.773,0.773,0
"16",0.967,0.967,0
"17",0.871,0.871,0
"18",0.746,0.746,0
"19",0.314,0.314,0
"20",0.05,0.05,0
"21",0.072,0.072,0
"22",0.174,0.174,0
"23",0.465,0.465,0
"24",0.149,0.149,0
"25",0.144,0.144,0
"26",0.154,0.154,0
"27",0.952,0.952,0
"28",0.438,0.438,0
"29",0.197,0.197,0
"30",0.359,0.359,0
"31",0.024,0.024,1
"32",0.755,0.755,0
"33",0.332,0.332,0
"34",0.018,0.018,1
"35",0.1,0.1,0
"36",0.205,0.205,0
"37",0.474,0.474,0
"38",0.955,0.955,0
"39",0.161,0.161,0
"40",0.304,0.304,0
"41",0.599,0.599,0
"42",0.002,0.002,1
"43",0.425,0.425,0
"44",0.406,0.406,0
"45",0.729,0.729,0
"46",0.132,0.132,0
"47",0.694,0.694,0
"48",0.535,0.535,0
"49",0.16,0.16,0
"50",0.987,0.987,0
"51",0.428,0.428,0
"52",0.213,0.213,0
"53",0.704,0.704,0
"54",0.341,0.341,0
"55",0.827,0.827,0
"56",0.635,0.635,0
"57",0.173,0.173,0
"58",0.263,0.263,0
"59",0.319,0.319,0
"60",0.268,0.268,0
"61",0.434,0.434,0
"62",0.378,0.378,0
"63",0.371,0.371,0
"64",0.721,0.721,0
"65",0.528,0.528,0
"66",0.007,0.007,1
"67",0.852,0.852,0
"68",0.376,0.376,0
"69",0.236,0.236,0
"70",0.046,0.046,0
"71",0.899,0.899,0
"72",0.708,0.708,0
"73",0.56,0.56,0
"74",0.221,0.221,0
"75",0.928,0.928,0
"76",0.091,0.091,0
