"","","","bonf_res"
"199",0.722,0.722,0
"200",0.7795,0.7795,0
"201",0.042,0.042,0
"202",0.792,0.792,0
"203",0.08,0.08,0
"204",0.9515,0.9515,0
"205",0.7805,0.7805,0
"206",0.046,0.046,0
"207",0.712,0.712,0
"208",0.2895,0.2895,0
"209",0.734,0.734,0
"210",0.4505,0.4505,0
"211",0.5465,0.5465,0
"212",0.8045,0.8045,0
"213",0.19,0.19,0
"214",0.4785,0.4785,0
"215",0.065,0.065,0
"216",0.457,0.457,0
"217",0.023,0.023,1
"218",0.0685,0.0685,0
"219",0.649,0.649,0
"220",0.004,0.004,1
"221",0.925,0.925,0
"222",0.4225,0.4225,0
"223",0.5105,0.5105,0
"224",0.9755,0.9755,0
"225",0.6095,0.6095,0
"226",0.6525,0.6525,0
"227",0.468,0.468,0
"228",0.3115,0.3115,0
"229",0.518,0.518,0
"230",0.0095,0.0095,1
"231",0.735,0.735,0
"232",0.845,0.845,0
"233",0.174,0.174,0
"234",0.011,0.011,1
"235",0.543,0.543,0
"236",0.096,0.096,0
"237",0.104,0.104,0
"238",0.5305,0.5305,0
"239",0.352,0.352,0
"240",0.4695,0.4695,0
"241",0.326,0.326,0
"242",0.2625,0.2625,0
"243",0.783,0.783,0
"244",0.209,0.209,0
"245",0.7615,0.7615,0
"246",0.7455,0.7455,0
"247",0.8295,0.8295,0
"248",0.612,0.612,0
"249",0.3085,0.3085,0
"250",0.7465,0.7465,0
"251",0.024,0.024,1
"252",0.2465,0.2465,0
"253",0.139,0.139,0
"254",0.3515,0.3515,0
"255",0.988,0.988,0
"256",0.427,0.427,0
"257",0.834,0.834,0
"258",0.2635,0.2635,0
"259",0.6335,0.6335,0
"260",0.201,0.201,0
"261",0.0045,0.0045,1
"262",0.5335,0.5335,0
"263",0.609,0.609,0
"264",0.434,0.434,0
"265",0.946,0.946,0
"266",0.777,0.777,0
"267",0.8275,0.8275,0
"268",0.4555,0.4555,0
"269",0.1425,0.1425,0
"270",0.7975,0.7975,0
"271",0.646,0.646,0
"272",0.0865,0.0865,0
"273",0.1445,0.1445,0
"274",0.5875,0.5875,0
"275",0.145,0.145,0
"276",0.027,0.027,0
"277",0.218,0.218,0
"278",0.627,0.627,0
"279",0.685,0.685,0
"280",0.3555,0.3555,0
"281",0.76,0.76,0
"282",0.5735,0.5735,0
"283",0.3545,0.3545,0
"284",0.114,0.114,0
"285",0.9375,0.9375,0
"286",0.196,0.196,0
"287",0.667,0.667,0
"288",0.727,0.727,0
"289",0.723,0.723,0
"290",0.0755,0.0755,0
"291",0.182,0.182,0
"292",0.0685,0.0685,0
"293",0.9915,0.9915,0
"294",0.096,0.096,0
"295",0.205,0.205,0
"296",0.4265,0.4265,0
"297",0.276,0.276,0
"298",0.64,0.64,0
"299",0.8265,0.8265,0
"300",0.154,0.154,0
"301",0.326,0.326,0
"302",0.858,0.858,0
"303",0.7155,0.7155,0
"304",0.8025,0.8025,0
"305",0.2225,0.2225,0
"306",0.757,0.757,0
"307",0.7085,0.7085,0
"308",0.4515,0.4515,0
"309",0.3465,0.3465,0
"310",0.877,0.877,0
"311",0.397,0.397,0
"312",0.7465,0.7465,0
"313",0.4725,0.4725,0
"314",0.9845,0.9845,0
"315",0.55,0.55,0
"316",0.3415,0.3415,0
"317",0.6435,0.6435,0
"318",0.8925,0.8925,0
"319",0.4605,0.4605,0
"320",0.106,0.106,0
"321",0.035,0.035,0
"322",0.278,0.278,0
"323",0.558,0.558,0
"324",0.9805,0.9805,0
"325",0.116,0.116,0
"326",0.122,0.122,0
"327",0.505,0.505,0
"328",0.698,0.698,0
"329",0.381,0.381,0
"330",0.0195,0.0195,1
"331",0.1245,0.1245,0
"332",0.6405,0.6405,0
"333",0.747,0.747,0
"334",0.1585,0.1585,0
"335",0.738,0.738,0
"336",0.2565,0.2565,0
"337",0.1045,0.1045,0
"338",0.305,0.305,0
"339",0.0705,0.0705,0
"340",0.6045,0.6045,0
"341",0.8255,0.8255,0
"342",0.6405,0.6405,0
"343",0.218,0.218,0
"344",0.6145,0.6145,0
"345",0.948,0.948,0
"346",0.0905,0.0905,0
"347",0.478,0.478,0
"348",0.735,0.735,0
"349",0.5555,0.5555,0
"350",0.902,0.902,0
"351",0.1515,0.1515,0
"352",0.8005,0.8005,0
"353",0.1615,0.1615,0
"354",0.751,0.751,0
"355",0.743,0.743,0
"356",0.6695,0.6695,0
"357",0.5855,0.5855,0
"358",0.752,0.752,0
"359",0.9865,0.9865,0
"360",0.6165,0.6165,0
"361",0.6425,0.6425,0
"362",0.3185,0.3185,0
"363",0.6155,0.6155,0
"364",0.853,0.853,0
"365",0.788,0.788,0
"366",0.1175,0.1175,0
"367",0.5885,0.5885,0
"368",0.6075,0.6075,0
"369",0.2265,0.2265,0
"370",0.781,0.781,0
"371",0.6015,0.6015,0
"372",0.2135,0.2135,0
"373",0.1255,0.1255,0
"374",0.37,0.37,0
"375",0.955,0.955,0
"376",0.9335,0.9335,0
"377",0.3185,0.3185,0
"378",0.827,0.827,0
"379",0.3405,0.3405,0
"380",0.3375,0.3375,0
"381",0.928,0.928,0
"382",0.3115,0.3115,0
"383",0.336,0.336,0
"384",0.8075,0.8075,0
"385",0.069,0.069,0
"386",0.8935,0.8935,0
"387",0.62,0.62,0
"388",0.08,0.08,0
"389",0.1785,0.1785,0
"390",0.7905,0.7905,0
"391",0.3385,0.3385,0
"392",0.246,0.246,0
"393",0.8965,0.8965,0
"394",0.3985,0.3985,0
"395",0.091,0.091,0
"396",0.0755,0.0755,0
"397",0.715,0.715,0
"398",0.5355,0.5355,0
"399",0.8645,0.8645,0
"400",0.089,0.089,0
