"","","","bonf_res"
"1",0.085,0.085,0
"2",0.734,0.734,0
"3",0.713,0.713,0
"4",0.07,0.07,0
"5",0.215,0.215,0
"6",0.478,0.478,0
"7",0.05,0.05,0
"8",0.028,0.028,1
"9",0.045,0.045,1
"10",0.019,0.019,1
"11",0.043,0.043,0
"12",0.729,0.729,0
"13",0.213,0.213,0
"14",0.316,0.316,0
"15",0.36,0.36,0
"16",1,1,0
"17",0.187,0.187,0
"18",0.275,0.275,0
"19",0.408,0.408,0
"20",0.049,0.049,0
"21",0.253,0.253,0
"22",0.22,0.22,0
"23",0.113,0.113,0
"24",0.108,0.108,0
"25",0.96,0.96,0
"26",0.398,0.398,0
"27",0.076,0.076,0
"28",0.054,0.054,1
"29",0.593,0.593,0
"30",0.376,0.376,0
"31",0.007,0.007,1
"32",0.208,0.208,0
"33",0.068,0.068,0
"34",0.476,0.476,0
"35",0.926,0.926,0
"36",0.16,0.16,0
"37",0.566,0.566,0
"38",0.548,0.548,0
"39",0.483,0.483,0
"40",0.723,0.723,0
"41",0.055,0.055,0
"42",0.594,0.594,0
"43",0.049,0.049,0
"44",0.487,0.487,0
"45",0.119,0.119,0
"46",0.213,0.213,0
"47",0.433,0.433,0
"48",0.865,0.865,0
"49",0.29,0.29,0
"50",0.639,0.639,0
"51",0.718,0.718,0
"52",0.843,0.843,0
"53",0.441,0.441,0
"54",0.15,0.15,0
"55",0.364,0.364,0
"56",0.448,0.448,0
"57",0.217,0.217,0
"58",0.995,0.995,0
"59",0.294,0.294,0
"60",0.304,0.304,0
"61",0.256,0.256,0
"62",0.633,0.633,0
"63",0.169,0.169,0
"64",0.318,0.318,0
"65",0.266,0.266,0
"66",0.495,0.495,0
"67",0.587,0.587,0
"68",0.701,0.701,0
"69",0.178,0.178,0
"70",0.717,0.717,0
"71",0.466,0.466,0
"72",0.309,0.309,0
"73",0.594,0.594,0
"74",0.747,0.747,0
"75",0.561,0.561,0
"76",0.484,0.484,0
"77",0.763,0.763,0
"78",0.095,0.095,0
"79",0.606,0.606,0
"80",0.13,0.13,0
"81",0.122,0.122,0
"82",0.498,0.498,0
"83",0.395,0.395,0
