"","","","bonf_res"
"1",0.005,0.005,1
"2",0.509,0.509,0
"3",0.272,0.272,0
"4",0.503,0.503,0
"5",0.589,0.589,0
"6",0.982,0.982,0
"7",0.3985,0.3985,0
"8",0.39,0.39,0
"9",0.438,0.438,0
"10",0.7835,0.7835,0
"11",0.7285,0.7285,0
"12",0.418,0.418,0
"13",0.414,0.414,0
"14",0.4705,0.4705,0
"15",0.685,0.685,0
"16",0.6635,0.6635,0
"17",0.686,0.686,0
"18",0.1285,0.1285,0
"19",0.0355,0.0355,0
"20",0.5505,0.5505,0
"21",0.868,0.868,0
"22",0.3085,0.3085,0
"23",0.197,0.197,0
"24",0.786,0.786,0
"25",0.4665,0.4665,0
"26",0.557,0.557,0
"27",0.3055,0.3055,0
"28",0.8125,0.8125,0
"29",0.8855,0.8855,0
"30",0.2735,0.2735,0
"31",0.6515,0.6515,0
"32",0.1515,0.1515,0
"33",0.271,0.271,0
"34",0.703,0.703,0
"35",0.444,0.444,0
"36",0.435,0.435,0
"37",0.188,0.188,0
"38",0.0325,0.0325,0
"39",0.6685,0.6685,0
"40",0.692,0.692,0
"41",0.4975,0.4975,0
"42",0.0805,0.0805,0
"43",0.343,0.343,0
"44",0.0795,0.0795,0
"45",0.101,0.101,0
"46",0.542,0.542,0
"47",0.9475,0.9475,0
"48",0.549,0.549,0
"49",0.3235,0.3235,0
"50",0.0845,0.0845,0
"51",0.506,0.506,0
"52",0.0075,0.0075,1
"53",0.895,0.895,0
"54",0.0345,0.0345,0
"55",0.484,0.484,0
"56",0.354,0.354,0
"57",0.8615,0.8615,0
"58",0.17,0.17,0
"59",0.3475,0.3475,0
"60",0.444,0.444,0
"61",0.7295,0.7295,0
"62",0.3385,0.3385,0
"63",0.025,0.025,1
"64",0.5145,0.5145,0
"65",0.309,0.309,0
"66",0.0475,0.0475,0
"67",0.793,0.793,0
"68",0.6645,0.6645,0
"69",0.6455,0.6455,0
"70",0.409,0.409,0
"71",0.8865,0.8865,0
"72",0.999,0.999,0
"73",0.3905,0.3905,0
"74",0.03,0.03,0
"75",0.6545,0.6545,0
"76",0.3615,0.3615,0
"77",0.6435,0.6435,0
"78",0.78,0.78,0
"79",0.903,0.903,0
"80",0.696,0.696,0
"81",0.0265,0.0265,1
"82",0.498,0.498,0
"83",0.8025,0.8025,0
"84",0.641,0.641,0
"85",0.5185,0.5185,0
"86",0.7295,0.7295,0
"87",0.018,0.018,0
"88",0.6965,0.6965,0
"89",0.8995,0.8995,0
"90",0.87,0.87,0
"91",0.351,0.351,0
"92",0.3725,0.3725,0
"93",0.247,0.247,0
"94",0.5515,0.5515,0
"95",0.3365,0.3365,0
"96",0.1505,0.1505,0
"97",0.133,0.133,0
"98",0.28,0.28,0
"99",0.015,0.015,1
"100",0.189,0.189,0
"101",0.6625,0.6625,0
"102",0.2645,0.2645,0
"103",0.269,0.269,0
"104",0.346,0.346,0
"105",0.3765,0.3765,0
"106",0.5045,0.5045,0
"107",0.8495,0.8495,0
"108",0.693,0.693,0
"109",0.7685,0.7685,0
"110",0.6605,0.6605,0
"111",0.0225,0.0225,1
"112",0.537,0.537,0
"113",0.4945,0.4945,0
"114",0.2385,0.2385,0
"115",0.1445,0.1445,0
"116",0.592,0.592,0
"117",0.3435,0.3435,0
"118",0.021,0.021,1
"119",0.6575,0.6575,0
"120",0.4705,0.4705,0
"121",0.334,0.334,0
"122",0.471,0.471,0
"123",0.7735,0.7735,0
"124",0.342,0.342,0
"125",0.168,0.168,0
"126",0.7975,0.7975,0
"127",0.896,0.896,0
"128",0.6685,0.6685,0
"129",0.549,0.549,0
"130",0.4885,0.4885,0
"131",0.799,0.799,0
"132",0.2065,0.2065,0
"133",0.2415,0.2415,0
"134",0.8615,0.8615,0
"135",0.5595,0.5595,0
"136",0.128,0.128,0
"137",0.9885,0.9885,0
"138",0.5705,0.5705,0
"139",0.5065,0.5065,0
"140",0.3555,0.3555,0
"141",0.0735,0.0735,0
"142",0.1065,0.1065,0
"143",0.1405,0.1405,0
"144",0.761,0.761,0
"145",0.8265,0.8265,0
"146",0.479,0.479,0
"147",0.381,0.381,0
"148",0.362,0.362,0
"149",0.3775,0.3775,0
"150",0.925,0.925,0
"151",0.622,0.622,0
"152",0.0195,0.0195,0
"153",0.4165,0.4165,0
"154",0.4785,0.4785,0
"155",0.404,0.404,0
"156",0.3875,0.3875,0
"157",0.332,0.332,0
"158",0.68,0.68,0
"159",0.2905,0.2905,0
"160",0.478,0.478,0
"161",0.6385,0.6385,0
"162",0.2955,0.2955,0
"163",0.083,0.083,0
"164",0.885,0.885,0
"165",0.8435,0.8435,0
"166",0.2185,0.2185,0
"167",0.0185,0.0185,1
"168",0.8105,0.8105,0
"169",0.711,0.711,0
"170",0.204,0.204,0
"171",0.0955,0.0955,0
"172",0.0245,0.0245,1
"173",0.882,0.882,0
"174",0.276,0.276,0
"175",0.506,0.506,0
"176",0.623,0.623,0
"177",0.4755,0.4755,0
"178",0.102,0.102,0
"179",0.169,0.169,0
"180",0.824,0.824,0
"181",0.547,0.547,0
"182",0.8205,0.8205,0
"183",0.819,0.819,0
"184",0.295,0.295,0
"185",0.0085,0.0085,1
"186",0.841,0.841,0
"187",0.8225,0.8225,0
"188",0.218,0.218,0
"189",0.8965,0.8965,0
"190",0.259,0.259,0
"191",0.604,0.604,0
"192",0.5405,0.5405,0
"193",0.0705,0.0705,0
"194",0.059,0.059,0
"195",0.432,0.432,0
"196",0.356,0.356,0
"197",0.0515,0.0515,0
"198",0.313,0.313,0
"199",0.9765,0.9765,0
"200",0.1245,0.1245,0
"201",0.05,0.05,0
"202",0.876,0.876,0
"203",0.5385,0.5385,0
"204",0.3145,0.3145,0
"205",0.4575,0.4575,0
"206",0.8625,0.8625,0
"207",0.2325,0.2325,0
"208",0.7135,0.7135,0
"209",0.7025,0.7025,0
"210",0.8245,0.8245,0
"211",0.875,0.875,0
"212",0.6305,0.6305,0
"213",0.596,0.596,0
"214",0.123,0.123,0
"215",0.6725,0.6725,0
"216",0.365,0.365,0
"217",0.7715,0.7715,0
"218",0.753,0.753,0
"219",0.728,0.728,0
"220",0.02,0.02,0
"221",0.413,0.413,0
"222",0.1365,0.1365,0
"223",0.8025,0.8025,0
"224",0.2435,0.2435,0
"225",0.5525,0.5525,0
"226",0.794,0.794,0
"227",0.8075,0.8075,0
"228",0.1705,0.1705,0
"229",0.5075,0.5075,0
"230",0.4965,0.4965,0
"231",0.9225,0.9225,0
"232",0.8795,0.8795,0
"233",0.832,0.832,0
"234",0.429,0.429,0
"235",0.1765,0.1765,0
"236",0.5425,0.5425,0
"237",0.297,0.297,0
"238",0.3875,0.3875,0
"239",0.9935,0.9935,0
"240",0.346,0.346,0
"241",0.0635,0.0635,0
"242",0.1665,0.1665,0
"243",0.791,0.791,0
"244",0.5875,0.5875,0
"245",0.12,0.12,0
"246",0.696,0.696,0
"247",0.8015,0.8015,0
"248",0.7435,0.7435,0
"249",0.4805,0.4805,0
"250",0.4575,0.4575,0
"251",0.024,0.024,0
"252",0.8985,0.8985,0
"253",0.253,0.253,0
"254",0.7915,0.7915,0
"255",0.876,0.876,0
"256",0.3515,0.3515,0
"257",0.359,0.359,0
"258",0.1885,0.1885,0
"259",0.628,0.628,0
"260",0.484,0.484,0
"261",0.536,0.536,0
"262",0.6535,0.6535,0
"263",0.7545,0.7545,0
"264",0.7455,0.7455,0
"265",0.0245,0.0245,1
"266",0.838,0.838,0
"267",0.656,0.656,0
"268",0.903,0.903,0
"269",0.3165,0.3165,0
"270",0.633,0.633,0
"271",0.7815,0.7815,0
"272",0.2165,0.2165,0
"273",0.69,0.69,0
"274",0.5975,0.5975,0
"275",0.8975,0.8975,0
"276",0.3195,0.3195,0
"277",0.882,0.882,0
"278",0.433,0.433,0
"279",0.512,0.512,0
"280",0.7615,0.7615,0
"281",0.563,0.563,0
"282",0.2905,0.2905,0
"283",0.269,0.269,0
"284",0.404,0.404,0
"285",0.607,0.607,0
"286",0.9225,0.9225,0
"287",0.317,0.317,0
"288",0.419,0.419,0
"289",0.6875,0.6875,0
"290",0.563,0.563,0
"291",0.696,0.696,0
"292",0.8245,0.8245,0
"293",0.827,0.827,0
"294",0.1985,0.1985,0
"295",0.111,0.111,0
"296",0.4495,0.4495,0
"297",0.071,0.071,0
"298",0.9255,0.9255,0
"299",0.0635,0.0635,0
"300",0.9295,0.9295,0
"301",0.0615,0.0615,0
"302",0.899,0.899,0
"303",0.22,0.22,0
"304",0.429,0.429,0
"305",0.3495,0.3495,0
"306",0.7095,0.7095,0
"307",0.4015,0.4015,0
"308",0.322,0.322,0
"309",0.684,0.684,0
"310",0.534,0.534,0
"311",0.1835,0.1835,0
"312",0.6015,0.6015,0
"313",0.175,0.175,0
"314",0.225,0.225,0
"315",0.808,0.808,0
"316",0.7235,0.7235,0
"317",0.0755,0.0755,0
"318",0.506,0.506,0
"319",0.325,0.325,0
"320",0.6655,0.6655,0
"321",0.0495,0.0495,0
"322",0.229,0.229,0
"323",0.078,0.078,0
"324",0.077,0.077,0
"325",0.099,0.099,0
"326",0.634,0.634,0
"327",0.3205,0.3205,0
"328",0.253,0.253,0
"329",0.7425,0.7425,0
"330",0.3545,0.3545,0
"331",0.849,0.849,0
"332",0.494,0.494,0
"333",0.461,0.461,0
"334",0.215,0.215,0
"335",0.0345,0.0345,0
"336",0.7445,0.7445,0
"337",0.371,0.371,0
"338",0.037,0.037,0
"339",0.294,0.294,0
"340",0.1775,0.1775,0
"341",0.0365,0.0365,0
"342",0.516,0.516,0
"343",0.9405,0.9405,0
"344",0.804,0.804,0
"345",0.108,0.108,0
"346",0.2775,0.2775,0
"347",0.9115,0.9115,0
"348",0.5645,0.5645,0
"349",0.5125,0.5125,0
"350",0.6725,0.6725,0
"351",0.9925,0.9925,0
"352",0.4755,0.4755,0
"353",0.323,0.323,0
"354",0.126,0.126,0
"355",0.859,0.859,0
"356",0.37,0.37,0
"357",0.1445,0.1445,0
"358",0.784,0.784,0
"359",0.9595,0.9595,0
"360",0.619,0.619,0
"361",0.3075,0.3075,0
"362",0.6495,0.6495,0
"363",0.033,0.033,0
"364",0.993,0.993,0
"365",0.1595,0.1595,0
"366",0.0565,0.0565,0
"367",0.8125,0.8125,0
"368",0.0985,0.0985,0
"369",0.3695,0.3695,0
"370",0.363,0.363,0
"371",0.4275,0.4275,0
"372",0.876,0.876,0
"373",0.4485,0.4485,0
"374",0.3435,0.3435,0
"375",0.0455,0.0455,0
"376",0.0335,0.0335,0
"377",0.3295,0.3295,0
"378",0.449,0.449,0
"379",0.5345,0.5345,0
"380",0.378,0.378,0
"381",0.331,0.331,0
"382",0.2495,0.2495,0
"383",0.5635,0.5635,0
"384",0.055,0.055,0
"385",0.0705,0.0705,0
"386",0.0445,0.0445,0
"387",0.5095,0.5095,0
"388",0.105,0.105,0
"389",0.868,0.868,0
"390",0.466,0.466,0
"391",0.867,0.867,0
"392",0.107,0.107,0
"393",0.5255,0.5255,0
"394",0.8395,0.8395,0
"395",0.461,0.461,0
"396",0.9365,0.9365,0
"397",0.6445,0.6445,0
"398",0.986,0.986,0
"399",0.4265,0.4265,0
"400",0.152,0.152,0
