"","","","bonf_res"
"1",0.401333333333333,1,0
"2",0.761333333333333,1,0
"3",0.773333333333333,1,0
"4",0.937333333333333,1,0
"5",0.0573333333333333,1,1
"6",0.568,1,0
"7",0.636,1,0
"8",0.652,1,0
"9",0.62,1,0
"10",0.622666666666667,1,0
"11",0.482666666666667,1,0
"12",0.182666666666667,1,0
"13",0.173333333333333,1,0
"14",0.192,1,0
"15",0.581333333333333,1,0
"16",0.532,1,0
"17",0.296,1,0
"18",0.0853333333333334,1,0
"19",0.0573333333333333,1,0
"20",0.232,1,0
"21",0.198666666666667,1,0
"22",0.782666666666667,1,0
"23",0.701333333333333,1,0
"24",0.426666666666667,1,0
"25",0.397333333333333,1,0
"26",0.921333333333333,1,0
"27",0.605333333333333,1,0
"28",0.728,1,0
"29",0.632,1,0
"30",0.0333333333333333,1,0
"31",0.605333333333333,1,0
"32",0.98,1,0
"33",0.994666666666667,1,0
"34",0.0733333333333334,1,1
"35",0.466666666666667,1,0
"36",0.224,1,0
"37",0.676,1,0
"38",0.396,1,0
"39",0.310666666666667,1,0
"40",0.388,1,0
"41",0.226666666666667,1,0
"42",0.912,1,0
"43",0.985333333333333,1,0
"44",0.484,1,0
"45",0.52,1,0
"46",0.98,1,0
"47",0.489333333333333,1,0
"48",0.108,1,0
"49",0.0186666666666667,1,1
"50",0.0493333333333333,1,0
"51",0.458666666666667,1,0
"52",0.877333333333333,1,0
"53",0.962666666666667,1,0
"54",0.112,1,0
"55",0.634666666666667,1,0
"56",0.0893333333333334,1,0
"57",0.86,1,0
"58",0.481333333333333,1,0
"59",0.38,1,0
"60",0.130666666666667,1,0
"61",0.741333333333333,1,0
"62",0.82,1,0
"63",0.0666666666666667,1,0
"64",0.454666666666667,1,0
"65",0.556,1,0
"66",0.928,1,0
"67",0.178666666666667,1,0
"68",0.333333333333333,1,0
"69",0.088,1,0
"70",0.425333333333333,1,0
"71",0.233333333333333,1,0
"72",0.912,1,0
"73",0.834666666666667,1,0
"74",0.364,1,0
"75",0.824,1,0
"76",0.804,1,0
"77",0.308,1,0
"78",0.784,1,0
"79",0.981333333333333,1,0
"80",0.530666666666667,1,0
"81",0.393333333333333,1,0
"82",0.22,1,0
"83",0.565333333333333,1,0
"84",0.0639999999999999,1,0
"85",0.894666666666667,1,0
"86",0.792,1,0
