"","","","bonf_res"
"1",0.3305,0.3305,0
"2",0.3765,0.3765,0
"3",0.8645,0.8645,0
"4",0.014,0.014,1
"5",0.8495,0.8495,0
"6",0.519,0.519,0
"7",0.1135,0.1135,0
"8",0.594,0.594,0
"9",0.856,0.856,0
"10",0.3145,0.3145,0
"11",0.4355,0.4355,0
"12",0.701,0.701,0
"13",0.1375,0.1375,0
"14",0.0095,0.0095,0
"15",0.4365,0.4365,0
"16",0.0495,0.0495,0
"17",0.491,0.491,0
"18",0.6845,0.6845,0
"19",0.0735,0.0735,0
"20",0.3835,0.3835,0
"21",0.7955,0.7955,0
"22",0.1605,0.1605,0
"23",0.4645,0.4645,0
"24",0.2325,0.2325,0
"25",0.765,0.765,0
"26",0.5395,0.5395,0
"27",0.6065,0.6065,0
"28",0.9935,0.9935,0
"29",0.545,0.545,0
"30",0.008,0.008,1
"31",0.352,0.352,0
"32",0.4035,0.4035,0
"33",0.2575,0.2575,0
"34",0.365,0.365,0
"35",0.698,0.698,0
"36",0.244,0.244,0
"37",0.35,0.35,0
"38",0.347,0.347,0
"39",0.8,0.8,0
"40",0.0045,0.0045,0
"41",0.6815,0.6815,0
"42",0.158,0.158,0
"43",0.3295,0.3295,0
"44",0.605,0.605,0
"45",0.394,0.394,0
"46",0.3135,0.3135,0
"47",0.1725,0.1725,0
"48",0.1005,0.1005,0
"49",0.0925,0.0925,0
"50",0.016,0.016,1
"51",0.252,0.252,0
"52",0.3175,0.3175,0
"53",0.1685,0.1685,0
"54",0.442,0.442,0
"55",0.81,0.81,0
"56",0.742,0.742,0
"57",0.641,0.641,0
"58",0.4325,0.4325,0
"59",0.164,0.164,0
"60",0.7455,0.7455,0
"61",0.6755,0.6755,0
"62",0.114,0.114,0
"63",0.888,0.888,0
"64",0.138,0.138,0
"65",0.534,0.534,0
"66",0.876,0.876,0
"67",0.6845,0.6845,0
"68",0.421,0.421,0
"69",0.7015,0.7015,0
"70",0.167,0.167,0
"71",0.4525,0.4525,0
"72",0.7015,0.7015,0
"73",0.605,0.605,0
"74",0.5445,0.5445,0
"75",0.9485,0.9485,0
"76",0.214,0.214,0
"77",0.9055,0.9055,0
"78",0.2785,0.2785,0
"79",0.273,0.273,0
"80",0.864,0.864,0
"81",0.8905,0.8905,0
"82",0.835,0.835,0
"83",0.258,0.258,0
"84",0.2105,0.2105,0
"85",0.769,0.769,0
"86",0.3995,0.3995,0
"87",0.5475,0.5475,0
"88",0.4675,0.4675,0
"89",0.495,0.495,0
"90",0.7945,0.7945,0
"91",0.212,0.212,0
"92",0.0665,0.0665,0
"93",0.4215,0.4215,0
"94",0.9755,0.9755,0
"95",0.7575,0.7575,0
"96",0.1145,0.1145,0
"97",0.393,0.393,0
"98",0.3905,0.3905,0
"99",0.723,0.723,0
"100",0.9325,0.9325,0
"101",0.0335,0.0335,0
"102",0.7785,0.7785,0
"103",0.146,0.146,0
"104",0.756,0.756,0
"105",0.3155,0.3155,0
"106",0.7895,0.7895,0
"107",0.015,0.015,1
"108",0.503,0.503,0
"109",0.9815,0.9815,0
"110",0.3385,0.3385,0
"111",0.2055,0.2055,0
"112",0.0155,0.0155,1
"113",0.68,0.68,0
"114",0.1495,0.1495,0
"115",0.7275,0.7275,0
"116",0.329,0.329,0
"117",0.2615,0.2615,0
"118",0.9335,0.9335,0
"119",0.0465,0.0465,0
"120",0.258,0.258,0
"121",0.365,0.365,0
"122",0.084,0.084,0
"123",0.943,0.943,0
"124",0.7705,0.7705,0
"125",0.59,0.59,0
"126",0.178,0.178,0
"127",0.8305,0.8305,0
"128",0.2685,0.2685,0
"129",0.823,0.823,0
"130",0.189,0.189,0
"131",0.574,0.574,0
"132",0.0365,0.0365,0
"133",0.813,0.813,0
"134",0.6115,0.6115,0
"135",0.849,0.849,0
"136",0.0275,0.0275,1
"137",0.034,0.034,0
"138",0.807,0.807,0
"139",0.342,0.342,0
"140",0.6265,0.6265,0
"141",0.7095,0.7095,0
"142",0.2945,0.2945,0
"143",0.8345,0.8345,0
"144",0.283,0.283,0
"145",0.6745,0.6745,0
"146",0.0675,0.0675,0
"147",0.2665,0.2665,0
"148",0.164,0.164,0
"149",0.7985,0.7985,0
"150",0.452,0.452,0
"151",0.424,0.424,0
"152",0.218,0.218,0
"153",0.7305,0.7305,0
"154",0.6865,0.6865,0
"155",0.612,0.612,0
"156",0.616,0.616,0
"157",0.3215,0.3215,0
"158",0.0735,0.0735,0
"159",0.142,0.142,0
"160",0.5995,0.5995,0
"161",0.478,0.478,0
"162",0.862,0.862,0
"163",0.3405,0.3405,0
"164",0.424,0.424,0
"165",0.508,0.508,0
"166",0.8,0.8,0
"167",0.413,0.413,0
"168",0.5645,0.5645,0
"169",0.9445,0.9445,0
"170",0.0255,0.0255,0
"171",0.527,0.527,0
"172",0.083,0.083,0
"173",0.4595,0.4595,0
"174",0.104,0.104,0
"175",0.2885,0.2885,0
"176",0.235,0.235,0
"177",0.5455,0.5455,0
"178",0.7215,0.7215,0
"179",0.7245,0.7245,0
"180",0.797,0.797,0
"181",0.4535,0.4535,0
"182",0.2035,0.2035,0
"183",0.237,0.237,0
"184",0.831,0.831,0
"185",0.1075,0.1075,0
"186",0.015,0.015,0
"187",0.417,0.417,0
"188",0.1475,0.1475,0
"189",0.981,0.981,0
"190",0.212,0.212,0
"191",0.114,0.114,0
"192",0.615,0.615,0
"193",0.6755,0.6755,0
"194",0.1715,0.1715,0
"195",0.141,0.141,0
"196",0.469,0.469,0
"197",0.8665,0.8665,0
"198",0.0055,0.0055,1
"199",0.5055,0.5055,0
"200",0.1585,0.1585,0
"201",0.449,0.449,0
"202",0.5635,0.5635,0
"203",0.987,0.987,0
"204",0.468,0.468,0
"205",0.131,0.131,0
"206",0.193,0.193,0
"207",0.051,0.051,0
"208",0.3355,0.3355,0
"209",0.5265,0.5265,0
"210",0.053,0.053,0
"211",0.0065,0.0065,1
"212",0.0545,0.0545,0
"213",0.0725,0.0725,0
"214",0.584,0.584,0
"215",0.1455,0.1455,0
"216",0.4275,0.4275,0
"217",0.041,0.041,0
"218",0.541,0.541,0
"219",0.479,0.479,0
"220",0.2285,0.2285,0
"221",0.7505,0.7505,0
"222",0.4355,0.4355,0
"223",0.96,0.96,0
"224",0.345,0.345,0
"225",0.1025,0.1025,0
"226",0.349,0.349,0
"227",0.2905,0.2905,0
"228",0.871,0.871,0
"229",0.24,0.24,0
"230",0.3155,0.3155,0
"231",0.897,0.897,0
"232",0.1605,0.1605,0
"233",0.182,0.182,0
"234",0.6095,0.6095,0
"235",0.1355,0.1355,0
"236",0.5835,0.5835,0
"237",0.852,0.852,0
"238",0.7635,0.7635,0
"239",0.021,0.021,0
"240",0.387,0.387,0
"241",0.911,0.911,0
"242",0.375,0.375,0
"243",0.534,0.534,0
"244",0.106,0.106,0
"245",0.0015,0.0015,1
"246",0.155,0.155,0
"247",0.5655,0.5655,0
"248",0.628,0.628,0
"249",0.432,0.432,0
"250",0.411,0.411,0
"251",0.775,0.775,0
"252",0.064,0.064,0
"253",0.7745,0.7745,0
"254",0.569,0.569,0
"255",0.0525,0.0525,0
"256",0.373,0.373,0
"257",0.0645,0.0645,0
"258",0.1235,0.1235,0
"259",0.0835,0.0835,0
"260",0.5845,0.5845,0
"261",0.7985,0.7985,0
"262",0.033,0.033,1
"263",0.304,0.304,0
"264",0.6615,0.6615,0
"265",0.884,0.884,0
"266",0.7395,0.7395,0
"267",0.741,0.741,0
"268",0.714,0.714,0
"269",0.437,0.437,0
"270",0.173,0.173,0
"271",0.268,0.268,0
"272",0.356,0.356,0
"273",0.633,0.633,0
"274",0.543,0.543,0
"275",0.899,0.899,0
"276",0.4165,0.4165,0
"277",0.108,0.108,0
"278",0.603,0.603,0
"279",0.4725,0.4725,0
"280",0.289,0.289,0
"281",0.29,0.29,0
"282",0.402,0.402,0
"283",0.2975,0.2975,0
"284",0.2395,0.2395,0
"285",0.563,0.563,0
"286",0.785,0.785,0
"287",0.0115,0.0115,1
"288",0.221,0.221,0
"289",0.7875,0.7875,0
"290",0.6,0.6,0
"291",0.797,0.797,0
"292",0.68,0.68,0
"293",0.625,0.625,0
"294",0.683,0.683,0
"295",0.483,0.483,0
"296",0.0595,0.0595,0
"297",0.4815,0.4815,0
"298",0.4855,0.4855,0
"299",0.678,0.678,0
"300",0.0285,0.0285,0
"301",0.0365,0.0365,0
"302",0.278,0.278,0
"303",0.7945,0.7945,0
"304",0.362,0.362,0
"305",0.1015,0.1015,0
"306",0.621,0.621,0
"307",0.377,0.377,0
"308",0.7725,0.7725,0
"309",0.0745,0.0745,0
"310",0.783,0.783,0
"311",0.557,0.557,0
"312",0.2725,0.2725,0
"313",0.7125,0.7125,0
"314",0.177,0.177,0
"315",0.3735,0.3735,0
"316",0.786,0.786,0
"317",0.6805,0.6805,0
"318",0.8665,0.8665,0
"319",0.4685,0.4685,0
"320",0.702,0.702,0
"321",0.521,0.521,0
"322",0.85,0.85,0
"323",0.708,0.708,0
"324",0.2355,0.2355,0
"325",0.007,0.007,1
"326",0.455,0.455,0
"327",0.14,0.14,0
