"","","","bonf_res"
"1",0,1,1
"2",0.004,1,1
"3",0.0426666666666666,1,1
"4",0.0013333333333333,1,1
"5",0.488,1,0
"6",0.00266666666666671,1,1
"7",0.0333333333333333,1,1
"8",0.00800000000000001,1,1
"9",0.0146666666666667,1,1
"10",0.0386666666666666,1,1
"11",0.00666666666666671,1,1
"12",0.0013333333333333,1,1
"13",0.0173333333333333,1,1
"14",0.0813333333333334,1,1
"15",0.0053333333333333,1,1
"16",0.0813333333333334,1,1
"17",0.213333333333333,1,1
"18",0,1,1
"19",0,1,1
"20",0.0106666666666667,1,1
"21",0,1,1
"22",0.0213333333333333,1,1
"23",0.00266666666666671,1,1
"24",0.016,1,1
"25",0.221333333333333,1,0
"26",0.216,1,0
"27",0.0053333333333333,1,1
"28",0,1,1
"29",0.0146666666666667,1,1
"30",0.0213333333333333,1,1
"31",0.0266666666666666,1,1
"32",0.028,1,1
"33",0.0053333333333333,1,1
"34",0.326666666666667,1,0
"35",0.0933333333333334,1,1
"36",0.0013333333333333,1,1
"37",0.0013333333333333,1,1
"38",0.0013333333333333,1,1
"39",0.004,1,1
"40",0.249333333333333,1,0
"41",0.162666666666667,1,1
"42",0.0133333333333333,1,1
"43",0.0013333333333333,1,1
"44",0.156,1,1
"45",0.0093333333333333,1,1
"46",0,1,1
"47",0.048,1,1
"48",0.00266666666666671,1,1
"49",0.016,1,1
"50",0.548,1,0
"51",0.0093333333333333,1,1
"52",0.0213333333333333,1,1
"53",0.00266666666666671,1,1
"54",0.0746666666666667,1,1
"55",0,1,1
"56",0.0293333333333333,1,1
"57",0.0253333333333333,1,1
"58",0.004,1,1
"59",0.0373333333333333,1,1
"60",0.0373333333333333,1,1
"61",0.0346666666666666,1,1
"62",0.0106666666666667,1,1
"63",0.00666666666666671,1,1
"64",0.0693333333333334,1,1
"65",0.00266666666666671,1,1
"66",0.321333333333333,1,0
"67",0.0693333333333334,1,1
"68",0.00266666666666671,1,1
"69",0,1,1
"70",0.0146666666666667,1,1
"71",0,1,1
"72",0.0013333333333333,1,1
"73",0.0093333333333333,1,1
"74",0.325333333333333,1,0
"75",0.0679999999999999,1,1
"76",0,1,1
"77",0.0106666666666667,1,1
"78",0,1,1
"79",0.0746666666666667,1,1
"80",0.0213333333333333,1,1
"81",0.157333333333333,1,0
"82",0.0053333333333333,1,1
"83",0.186666666666667,1,1
"84",0.00800000000000001,1,1
"85",0.088,1,1
"86",0.0173333333333333,1,1
"87",0.0093333333333333,1,1
"88",0.036,1,1
"89",0,1,1
"90",0.26,1,0
"91",0.121333333333333,1,0
"92",0.265333333333333,1,1
"93",0.0173333333333333,1,1
"94",0.0093333333333333,1,1
"95",0.0613333333333334,1,1
"96",0.00666666666666671,1,1
"97",0.0053333333333333,1,1
"98",0.0013333333333333,1,1
"99",0.00666666666666671,1,1
"100",0.125333333333333,1,0
"101",0.004,1,1
"102",0.0106666666666667,1,1
"103",0.108,1,1
"104",0.00666666666666671,1,1
"105",0.0106666666666667,1,1
"106",0.0186666666666667,1,1
"107",0.0093333333333333,1,1
"108",0,1,1
"109",0.00800000000000001,1,1
"110",0,1,1
"111",0.00800000000000001,1,1
"112",0.376,1,0
"113",0.00800000000000001,1,1
"114",0.0426666666666666,1,1
"115",0.00800000000000001,1,1
"116",0.0213333333333333,1,1
"117",0.0133333333333333,1,1
"118",0.0253333333333333,1,1
"119",0.102666666666667,1,1
"120",0.113333333333333,1,1
"121",0.00266666666666671,1,1
"122",0.305333333333333,1,0
"123",0,1,1
"124",0,1,1
"125",0.0106666666666667,1,1
"126",0,1,1
"127",0.004,1,1
"128",0.0346666666666666,1,1
"129",0.382666666666667,1,0
"130",0.197333333333333,1,1
"131",0.0013333333333333,1,1
"132",0.0213333333333333,1,1
"133",0.358666666666667,1,1
"134",0.309333333333333,1,1
"135",0.217333333333333,1,1
"136",0.00666666666666671,1,1
"137",0.0013333333333333,1,1
"138",0.072,1,1
"139",0.016,1,1
"140",0.0013333333333333,1,1
"141",0.032,1,1
"142",0.00266666666666671,1,1
"143",0.0973333333333334,1,1
"144",0.290666666666667,1,0
"145",0.02,1,1
"146",0.0013333333333333,1,1
"147",0.004,1,1
"148",0.0053333333333333,1,1
"149",0.0226666666666666,1,1
"150",0,1,1
"151",0.0013333333333333,1,1
"152",0,1,1
"153",0.0386666666666666,1,1
"154",0.0186666666666667,1,1
"155",0.012,1,1
"156",0.00266666666666671,1,1
"157",0.0133333333333333,1,1
"158",0,1,1
"159",0.00800000000000001,1,1
"160",0.402666666666667,1,0
"161",0.0186666666666667,1,1
"162",0.0506666666666666,1,1
"163",0,1,1
"164",0.00666666666666671,1,1
"165",0,1,1
"166",0.0546666666666666,1,1
"167",0.117333333333333,1,1
"168",0,1,1
"169",0,1,1
"170",0.0626666666666666,1,1
"171",0.154666666666667,1,0
"172",0.0173333333333333,1,1
"173",0.0426666666666666,1,1
"174",0.0013333333333333,1,1
"175",0.02,1,1
"176",0.0533333333333333,1,1
"177",0.0106666666666667,1,1
"178",0.0013333333333333,1,1
"179",0.0146666666666667,1,1
"180",0.101333333333333,1,1
"181",0.00266666666666671,1,1
"182",0.0106666666666667,1,1
"183",0.0786666666666667,1,1
"184",0.004,1,1
"185",0.0333333333333333,1,1
"186",0.465333333333333,1,0
"187",0,1,1
"188",0,1,1
"189",0.0146666666666667,1,1
"190",0.072,1,0
"191",0.0573333333333333,1,1
"192",0.0013333333333333,1,1
"193",0.048,1,1
"194",0,1,1
"195",0.0533333333333333,1,1
"196",0.0013333333333333,1,1
"197",0,1,1
"198",0.0106666666666667,1,1
"199",0.404,1,0
"200",0.208,1,0
"201",0.00800000000000001,1,1
"202",0.00266666666666671,1,1
"203",0.00266666666666671,1,1
"204",0.174666666666667,1,0
"205",0.00666666666666671,1,1
"206",0.369333333333333,1,0
"207",0,1,1
"208",0.028,1,1
"209",0,1,1
"210",0.024,1,1
"211",0,1,1
"212",0.0053333333333333,1,1
"213",0.0333333333333333,1,1
"214",0,1,1
"215",0.004,1,1
"216",0.0013333333333333,1,1
"217",0.0213333333333333,1,1
"218",0.0186666666666667,1,1
"219",0.0333333333333333,1,1
"220",0.0266666666666666,1,1
"221",0.113333333333333,1,1
"222",0.130666666666667,1,1
"223",0,1,1
"224",0.00666666666666671,1,1
"225",0.0013333333333333,1,1
"226",0,1,1
"227",0.004,1,1
"228",0.0213333333333333,1,1
"229",0.0266666666666666,1,1
"230",0,1,1
"231",0,1,1
"232",0.00266666666666671,1,1
"233",0.0013333333333333,1,1
"234",0.0466666666666666,1,1
"235",0.176,1,0
"236",0.056,1,1
"237",0.0146666666666667,1,1
