"","","","bonf_res"
"117",0.004,0.004,1
"118",0.001,0.001,1
"119",0,0,1
"120",0.001,0.001,1
"121",0.076,0.076,0
"122",0.005,0.005,1
"123",0,0,1
"124",0.003,0.003,1
"125",0.006,0.006,1
"126",0.005,0.005,1
"127",0.003,0.003,1
"128",0.001,0.001,1
"129",0,0,1
"130",0.002,0.002,1
"131",0.021,0.021,1
"132",0.002,0.002,1
"133",0.001,0.001,1
"134",0.001,0.001,1
"135",0.002,0.002,1
"136",0.007,0.007,1
"137",0.005,0.005,1
"138",0.002,0.002,1
"139",0.062,0.062,0
"140",0.097,0.097,0
"141",0.003,0.003,1
"142",0.005,0.005,1
"143",0.002,0.002,1
"144",0.005,0.005,1
"145",0.121,0.121,0
"146",0.012,0.012,1
"147",0,0,1
"148",0.001,0.001,1
"149",0.015,0.015,1
"150",0.005,0.005,1
"151",0.003,0.003,1
"152",0.007,0.007,1
"153",0.002,0.002,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
"157",0,0,1
"158",0.026,0.026,1
"159",0.005,0.005,1
"160",0.002,0.002,1
"161",0.011,0.011,1
"162",0,0,1
"163",0.045,0.045,0
"164",0.003,0.003,1
"165",0.004,0.004,1
"166",0.003,0.003,1
"167",0.004,0.004,1
"168",0.002,0.002,1
"169",0,0,1
"170",0.054,0.054,0
"171",0.002,0.002,1
"172",0.019,0.019,1
"173",0,0,1
"174",0.118,0.118,0
"175",0.002,0.002,1
"176",0.001,0.001,1
"177",0.001,0.001,1
"178",0,0,1
"179",0.054,0.054,0
"180",0.008,0.008,1
"181",0.004,0.004,1
"182",0.054,0.054,1
"183",0.008,0.008,1
"184",0.002,0.002,1
"185",0.001,0.001,1
"186",0.027,0.027,1
"187",0.003,0.003,1
"188",0.005,0.005,1
"189",0,0,1
"190",0.003,0.003,1
"191",0.001,0.001,1
"192",0.001,0.001,1
"193",0,0,1
"194",0,0,1
"195",0,0,1
"196",0.012,0.012,1
"197",0.005,0.005,1
"198",0,0,1
"199",0.006,0.006,1
"200",0.005,0.005,1
"201",0.001,0.001,1
"202",0,0,1
"203",0.043,0.043,1
"204",0.003,0.003,1
"205",0.002,0.002,1
"206",0.004,0.004,1
"207",0,0,1
"208",0,0,1
"209",0.002,0.002,1
"210",0.003,0.003,1
"211",0.003,0.003,1
"212",0.002,0.002,1
"213",0.006,0.006,1
"214",0.004,0.004,1
"215",0.208,0.208,0
"216",0.002,0.002,1
"217",0.002,0.002,1
"218",0,0,1
"219",0,0,1
"220",0.003,0.003,1
"221",0,0,1
"222",0,0,1
"223",0.004,0.004,1
"224",0,0,1
"225",0.001,0.001,1
"226",0.001,0.001,1
"227",0.001,0.001,1
"228",0.001,0.001,1
"229",0.003,0.003,1
"230",0.001,0.001,1
"231",0,0,1
"232",0.002,0.002,1
"233",0.001,0.001,1
"234",0.002,0.002,1
"235",0,0,1
"236",0.278,0.278,0
"237",0.003,0.003,1
"238",0.007,0.007,1
"239",0,0,1
"240",0.003,0.003,1
"241",0.007,0.007,1
"242",0.07,0.07,0
"243",0,0,1
"244",0.003,0.003,1
"245",0.002,0.002,1
"246",0.006,0.006,1
"247",0.005,0.005,1
"248",0.004,0.004,1
"249",0,0,1
"250",0.01,0.01,1
"251",0,0,1
"252",0.565,0.565,0
"253",0.04,0.04,0
"254",0.008,0.008,1
"255",0.02,0.02,1
"256",0.002,0.002,1
"257",0.005,0.005,1
"258",0.003,0.003,1
"259",0.002,0.002,1
"260",0.009,0.009,1
"261",0,0,1
"262",0.009,0.009,1
"263",0.04,0.04,1
"264",0.001,0.001,1
"265",0.005,0.005,1
"266",0.003,0.003,1
"267",0.006,0.006,1
"268",0.003,0.003,1
"269",0.008,0.008,1
"270",0,0,1
"271",0.055,0.055,0
"272",0.005,0.005,1
"273",0.001,0.001,1
"274",0,0,1
"275",0.006,0.006,1
"276",0.004,0.004,1
"277",0.004,0.004,1
"278",0.002,0.002,1
"279",0.001,0.001,1
"280",0,0,1
"281",0.002,0.002,1
"282",0.003,0.003,1
"283",0.009,0.009,1
"284",0.001,0.001,1
"285",0.007,0.007,1
"286",0.004,0.004,1
"287",0.001,0.001,1
"288",0.002,0.002,1
"289",0.002,0.002,1
"290",0.003,0.003,1
"291",0,0,1
"292",0.001,0.001,1
"293",0.008,0.008,1
"294",0.004,0.004,1
"295",0.001,0.001,1
"296",0.008,0.008,1
"297",0.001,0.001,1
"298",0.001,0.001,1
"299",0.004,0.004,1
"300",0.004,0.004,1
"301",0.001,0.001,1
"302",0.001,0.001,1
"303",0.002,0.002,1
"304",0.06,0.06,0
"305",0.04,0.04,0
"306",0.005,0.005,1
"307",0.003,0.003,1
"308",0,0,1
"309",0.002,0.002,1
"310",0.008,0.008,1
"311",0,0,1
"312",0.002,0.002,1
"313",0.009,0.009,1
"314",0.006,0.006,1
"315",0.002,0.002,1
"316",0.004,0.004,1
"317",0,0,1
"318",0.001,0.001,1
"319",0.001,0.001,1
"320",0.002,0.002,1
"321",0.001,0.001,1
"322",0,0,1
"323",0.067,0.067,0
"324",0.002,0.002,1
"325",0.001,0.001,1
"326",0.002,0.002,1
"327",0.011,0.011,1
"328",0.007,0.007,1
"329",0,0,1
"330",0.027,0.027,1
"331",0.007,0.007,1
"332",0.012,0.012,1
"333",0,0,1
"334",0,0,1
"335",0,0,1
"336",0.002,0.002,1
"337",0.007,0.007,1
"338",0,0,1
"339",0.001,0.001,1
"340",0.005,0.005,1
"341",0,0,1
"342",0,0,1
"343",0.001,0.001,1
"344",0,0,1
"345",0.004,0.004,1
"346",0.002,0.002,1
"347",0.001,0.001,1
"348",0.002,0.002,1
"349",0,0,1
"350",0.002,0.002,1
"351",0,0,1
"352",0.006,0.006,1
"353",0.004,0.004,1
"354",0.001,0.001,1
"355",0.001,0.001,1
"356",0.002,0.002,1
"357",0.018,0.018,1
"358",0.008,0.008,1
"359",0,0,1
"360",0.005,0.005,1
"361",0.08,0.08,0
"362",0.005,0.005,1
"363",0,0,1
"364",0,0,1
"365",0,0,1
"366",0,0,1
"367",0.003,0.003,1
"368",0.001,0.001,1
"369",0.008,0.008,1
"370",0,0,1
"371",0.008,0.008,1
"372",0.002,0.002,1
"373",0.006,0.006,1
"374",0.004,0.004,1
"375",0.001,0.001,1
"376",0.005,0.005,1
"377",0.004,0.004,1
"378",0.01,0.01,1
"379",0.002,0.002,1
"380",0.001,0.001,1
"381",0.002,0.002,1
"382",0.054,0.054,0
"383",0.007,0.007,1
"384",0.001,0.001,1
"385",0.002,0.002,1
"386",0,0,1
"387",0.004,0.004,1
"388",0.003,0.003,1
"389",0.007,0.007,1
"390",0.007,0.007,1
"391",0.001,0.001,1
"392",0.001,0.001,1
"393",0.004,0.004,1
"394",0.003,0.003,1
"395",0.003,0.003,1
"396",0.002,0.002,1
"397",0.004,0.004,1
"398",0.001,0.001,1
"399",0,0,1
"400",0.007,0.007,1
