"","","","","","","","bonf_res"
"1",0.745333333333333,0,0,0,0,1,0
"2",0.405333333333333,0,0,0,1,0,0
"3",0.968,0,0,1,0,0,0
"4",0.92,0,0,1,0,0,0
"5",0.870666666666667,0,0,1,0,0,0
"6",0.862666666666667,0,0,0,1,0,0
"7",0.428,0,0,0,0,1,0
"8",0.602666666666667,0,0,0,0,1,0
"9",0.657333333333333,0,0,1,0,0,0
"10",0.236,0,0,1,0,0,0
"11",0.488,0,0,1,0,0,0
"12",0.142666666666667,0,0,0,0,1,0
"13",0.68,0,0,1,0,0,0
"14",0.216,0,0,0,0,1,0
"15",0.605333333333333,0,0,0,1,0,0
"16",0.18,0,0,0,0,1,0
"17",0.350666666666667,0,0,1,0,0,0
"18",0.668,0,1,0,0,0,0
"19",0.582666666666667,0,1,0,0,0,0
"20",0.124,0,0,0,0,1,0
"21",0.134666666666667,0,0,1,0,0,0
"22",0.534666666666667,0,0,1,0,0,0
"23",0.352,0,0,0,0,1,0
"24",0.888,0,0,1,0,0,0
"25",0.846666666666667,0,0,1,0,0,0
"26",0.936,0,0,0,1,0,0
"27",0.965333333333333,0,0,0,1,0,0
"28",0.601333333333333,0,0,0,0,1,0
"29",0.753333333333333,0,0,1,0,0,0
"30",0.694666666666667,0,0,1,0,0,0
"31",0.833333333333333,0,0,0,1,0,0
"32",0.870666666666667,0,0,1,0,0,0
"33",0.162666666666667,0,0,1,0,0,0
"34",0.12,0,0,1,0,0,0
"35",0.0186666666666667,0,0,1,0,0,1
"36",0.836,0,0,1,0,0,0
"37",0.524,0,0,0,0,1,0
"38",0.789333333333333,0,0,1,0,0,0
"39",0.950666666666667,0,0,0,1,0,0
"40",0.504,0,0,1,0,0,0
"41",0.173333333333333,0,0,0,0,1,0
"42",0.882666666666667,0,0,1,0,0,0
"43",0.304,0,0,1,0,0,0
"44",0.962666666666667,0,0,0,0,1,0
"45",0.534666666666667,0,0,0,0,1,0
"46",0.0946666666666667,0,0,0,1,0,0
"47",0.776,0,0,0,1,0,0
"48",0.0986666666666667,0,0,0,0,1,0
"49",0.0333333333333333,0,1,0,0,0,0
"50",0.433333333333333,0,0,1,0,0,0
"51",0.722666666666667,0,0,1,0,0,0
"52",0.774666666666667,0,0,0,0,1,0
"53",0.933333333333333,0,0,0,1,0,0
"54",0.34,0,0,0,1,0,0
"55",0.793333333333333,0,0,1,0,0,0
"56",0.482666666666667,0,0,1,0,0,0
"57",0.0586666666666666,0,0,0,0,1,0
"58",0.849333333333333,0,0,0,1,0,0
"59",0.378666666666667,0,0,0,0,1,0
"60",0.345333333333333,0,0,0,1,0,0
"61",0.412,0,0,1,0,0,0
"62",0.601333333333333,0,0,0,1,0,0
"63",0.32,0,0,1,0,0,0
"64",0.436,0,0,0,1,0,0
"65",0.582666666666667,0,0,1,0,0,0
