"","","","bonf_res"
"279",0.001,0.001,1
"280",0.0025,0.0025,1
"281",0,0,1
"282",0.035,0.035,0
"283",0.002,0.002,1
"284",0,0,1
"285",0.001,0.001,1
"286",0,0,1
"287",5e-04,5e-04,1
"288",0.011,0.011,1
"289",5e-04,5e-04,1
"290",0.2445,0.2445,0
"291",0.0045,0.0045,1
"292",0.0265,0.0265,1
"293",0.0015,0.0015,1
"294",0.003,0.003,1
"295",0.002,0.002,1
"296",0.13,0.13,0
"297",0.17,0.17,0
"298",0.001,0.001,1
"299",0.0015,0.0015,1
"300",5e-04,5e-04,1
"301",0.001,0.001,1
"302",0.174,0.174,0
"303",0.001,0.001,1
"304",0.004,0.004,1
"305",0,0,1
"306",5e-04,5e-04,1
"307",0.0015,0.0015,1
"308",0.001,0.001,1
"309",0.0025,0.0025,1
"310",0.023,0.023,1
"311",0.0015,0.0015,1
"312",0.002,0.002,1
"313",5e-04,5e-04,1
"314",0.0035,0.0035,1
"315",5e-04,5e-04,1
"316",0.0065,0.0065,1
"317",0,0,1
"318",0.001,0.001,1
"319",0.001,0.001,1
"320",0.004,0.004,1
"321",5e-04,5e-04,1
"322",0.0045,0.0045,1
"323",0.0045,0.0045,1
"324",0.0015,0.0015,1
"325",0.3695,0.3695,0
"326",0.0015,0.0015,1
"327",0.002,0.002,1
"328",0.149,0.149,0
"329",0.0025,0.0025,1
"330",0.008,0.008,1
"331",0.001,0.001,1
"332",0.0445,0.0445,0
"333",0.0045,0.0045,1
"334",0.0015,0.0015,1
"335",0.0035,0.0035,1
"336",0.0015,0.0015,1
"337",0.001,0.001,1
"338",0.004,0.004,1
"339",0.0075,0.0075,1
"340",0.0015,0.0015,1
"341",0.0365,0.0365,0
"342",0.003,0.003,1
"343",0.1,0.1,0
"344",5e-04,5e-04,1
"345",0,0,1
"346",0.0015,0.0015,1
"347",0.05,0.05,0
"348",0.01,0.01,1
"349",0.0035,0.0035,1
"350",0.002,0.002,1
"351",0.002,0.002,1
"352",0.001,0.001,1
"353",0.0065,0.0065,1
"354",0,0,1
"355",0.001,0.001,1
"356",0.0035,0.0035,1
"357",0.0015,0.0015,1
"358",5e-04,5e-04,1
"359",0.004,0.004,1
"360",0.002,0.002,1
"361",0.001,0.001,1
"362",0.0015,0.0015,1
"363",5e-04,5e-04,1
"364",0.0015,0.0015,1
"365",0.045,0.045,0
"366",0.006,0.006,1
"367",0.001,0.001,1
"368",0.002,0.002,1
"369",0.0025,0.0025,1
"370",0.002,0.002,1
"371",5e-04,5e-04,1
"372",0.0185,0.0185,1
"373",0.001,0.001,1
"374",0.005,0.005,1
"375",0.059,0.059,0
"376",0,0,1
"377",0.012,0.012,1
"378",0,0,1
"379",0.002,0.002,1
"380",0.003,0.003,1
"381",0.048,0.048,0
"382",0.024,0.024,1
"383",0.007,0.007,1
"384",0.0015,0.0015,1
"385",0.029,0.029,1
"386",0.0085,0.0085,1
"387",0,0,1
"388",0,0,1
"389",0.0385,0.0385,0
"390",0.0015,0.0015,1
"391",5e-04,5e-04,1
"392",0,0,1
"393",0.014,0.014,1
"394",0.021,0.021,1
"395",0.1835,0.1835,0
"396",0.001,0.001,1
"397",0.0045,0.0045,1
"398",0.0035,0.0035,1
"399",0.001,0.001,1
"400",0.005,0.005,1
