"","","","","","","","bonf_res"
"205",0.584,0,0,0,0,1,0
"206",0.448,0,0,0,0,1,0
"207",0.088,0,1,0,0,0,0
"208",0.0639999999999999,0,0,1,0,0,1
"209",0.632,0,0,0,0,1,0
"210",0.496,0,0,1,0,0,0
"211",0.34,1,0,0,0,0,0
"212",0.44,0,0,0,0,1,0
"213",0.612,0,1,0,0,0,0
"214",0.992,0,0,1,0,0,0
"215",0.664,0,0,0,0,1,0
"216",0.872,0,0,1,0,0,0
"217",0.948,0,1,0,0,0,0
"218",0.268,0,0,0,0,1,0
"219",0.536,0,0,0,0,1,0
"220",0.496,0,0,0,0,1,0
"221",0.492,0,0,1,0,0,0
"222",0.392,0,1,0,0,0,0
"223",0.452,0,0,1,0,0,0
"224",0.012,0,0,0,0,1,1
"225",0.076,0,0,1,0,0,0
"226",0.568,0,0,1,0,0,0
"227",0.076,0,1,0,0,0,0
"228",0.26,0,0,0,0,1,0
"229",0.176,0,0,0,1,0,0
"230",0.744,0,1,0,0,0,0
"231",0.428,0,0,0,0,1,0
"232",0.26,0,1,0,0,0,0
"233",0.588,0,0,0,0,1,0
"234",0.3,0,1,0,0,0,0
"235",0.312,0,0,0,0,1,0
"236",0.552,0,1,0,0,0,0
"237",0.776,0,0,0,0,1,0
"238",0.696,0,0,0,1,0,0
"239",0.932,0,0,0,0,1,0
"240",0.324,0,1,0,0,0,0
"241",0.212,0,0,0,1,0,0
"242",0.176,0,0,0,0,1,0
"243",0.368,1,0,0,0,0,0
"244",0.036,0,0,0,0,1,1
"245",0.516,0,1,0,0,0,0
"246",0.104,0,0,0,0,1,0
"247",0.072,0,0,0,0,1,0
"248",0.532,0,0,0,0,1,0
"249",0.568,0,1,0,0,0,0
"250",0.744,0,0,0,0,1,0
"251",0.724,1,0,0,0,0,0
"252",0.14,0,0,0,1,0,0
"253",0.18,0,0,1,0,0,0
"254",0.352,0,0,0,0,1,0
"255",0.952,0,0,0,0,1,0
"256",0.84,0,0,0,0,1,0
"257",0.74,0,0,1,0,0,0
"258",0.632,0,0,0,0,1,0
"259",0.308,0,0,0,0,1,0
"260",0.992,0,0,1,0,0,0
"261",0.892,0,0,1,0,0,0
"262",0.892,0,1,0,0,0,0
"263",0.372,0,1,0,0,0,0
"264",0.656,0,0,0,1,0,0
"265",0.244,0,0,0,0,1,0
"266",0.156,0,0,0,0,1,0
"267",0.552,0,0,0,1,0,0
"268",0.36,0,0,0,0,1,0
"269",0.784,1,0,0,0,0,0
"270",0.108,0,0,0,0,1,0
"271",0.044,0,1,0,0,0,0
"272",0.924,0,1,0,0,0,0
"273",0.5,0,0,0,0,1,0
"274",0.536,0,1,0,0,0,0
"275",0.084,0,0,0,0,1,0
"276",0.772,0,0,1,0,0,0
"277",0.424,0,0,0,0,1,0
"278",0.592,0,1,0,0,0,0
"279",0.92,0,0,1,0,0,0
"280",0.292,0,0,0,0,1,0
"281",0.48,0,0,0,0,1,0
"282",0.012,0,0,0,0,1,1
"283",1,0,1,0,0,0,0
"284",0.924,0,1,0,0,0,0
"285",0.028,0,0,0,0,1,0
"286",0.88,0,0,1,0,0,0
"287",0.672,0,0,0,0,1,0
"288",0.44,0,0,0,1,0,0
"289",0.284,0,0,0,1,0,0
"290",0.488,0,0,1,0,0,0
"291",0.568,0,0,0,0,1,0
"292",0.94,0,0,1,0,0,0
"293",0.052,0,0,0,0,1,0
"294",0.396,0,1,0,0,0,0
"295",0.004,0,0,0,0,1,1
"296",0.548,0,0,0,0,1,0
"297",0.176,0,0,0,0,1,0
"298",0.208,0,0,0,0,1,0
"299",0.084,0,0,0,0,1,0
"300",0.68,0,0,0,0,1,0
"301",0.744,0,1,0,0,0,0
"302",0.036,0,1,0,0,0,1
"303",0.096,0,1,0,0,0,0
"304",0.364,0,0,0,0,1,0
"305",0.188,0,0,1,0,0,0
"306",0.348,0,0,0,0,1,0
"307",0.872,0,1,0,0,0,0
"308",0.4,0,0,0,0,1,0
"309",0.136,0,0,0,0,1,0
"310",0.208,0,0,0,0,1,0
"311",0.116,0,1,0,0,0,0
"312",0.812,0,0,0,0,1,0
"313",1,0,1,0,0,0,0
"314",0.976,0,0,1,0,0,0
"315",0.608,0,0,0,0,1,0
"316",0.768,0,0,0,1,0,0
"317",0.032,0,1,0,0,0,0
"318",0.752,0,1,0,0,0,0
"319",0.616,0,0,0,0,1,0
"320",0,0,1,0,0,0,1
"321",0.076,0,0,0,0,1,0
"322",0.26,0,0,0,0,1,0
"323",0.104,0,1,0,0,0,0
"324",0.256,0,0,0,0,1,0
"325",0.212,0,0,1,0,0,0
"326",0.012,0,1,0,0,0,1
"327",0.0639999999999999,0,0,0,0,1,0
"328",0.556,0,0,0,1,0,0
"329",0.46,0,1,0,0,0,0
"330",0.088,0,0,0,0,1,0
"331",1,0,0,1,0,0,0
"332",0.612,0,0,1,0,0,0
"333",0.86,0,0,1,0,0,0
"334",0.676,0,1,0,0,0,0
"335",0.932,0,1,0,0,0,0
"336",0.324,0,0,0,0,1,0
"337",0.468,0,1,0,0,0,0
"338",0.9,0,1,0,0,0,0
"339",0.504,0,1,0,0,0,0
"340",0.972,0,0,1,0,0,0
"341",0.244,0,1,0,0,0,0
"342",0.94,0,1,0,0,0,0
"343",0.524,0,0,0,0,1,0
"344",0.544,0,1,0,0,0,0
"345",0.096,0,0,0,1,0,0
"346",0.336,0,0,1,0,0,0
"347",0.416,0,0,0,0,1,0
"348",0.48,0,0,0,1,0,0
"349",0.512,0,0,0,0,1,0
"350",0.472,0,0,0,0,1,0
"351",0.936,0,0,0,1,0,0
"352",0.656,0,0,0,0,1,0
"353",0.864,0,1,0,0,0,0
"354",0.604,0,1,0,0,0,0
"355",0.416,0,1,0,0,0,0
"356",0.204,0,0,0,0,1,0
"357",0.448,0,0,0,0,1,0
"358",0.168,0,0,0,0,1,0
"359",0.2,0,0,0,0,1,0
"360",0.292,0,0,0,1,0,0
"361",0.1,0,0,0,0,1,0
"362",0.592,0,0,1,0,0,0
"363",0.72,0,0,0,1,0,0
"364",0.868,0,0,0,0,1,0
"365",0.404,0,1,0,0,0,0
"366",0.984,0,0,0,1,0,0
"367",0.08,0,0,0,0,1,1
"368",0.56,0,1,0,0,0,0
"369",0.38,0,1,0,0,0,0
"370",0.304,0,0,0,0,1,0
"371",0.612,0,0,0,0,1,0
"372",0.712,0,1,0,0,0,0
"373",0.8,0,0,0,0,1,0
"374",0.552,0,0,1,0,0,0
"375",0.056,0,1,0,0,0,0
"376",0.98,0,0,1,0,0,0
"377",0.48,0,1,0,0,0,0
"378",0.196,0,0,0,1,0,0
"379",0.816,0,0,0,1,0,0
"380",0.476,0,0,1,0,0,0
"381",0.868,0,1,0,0,0,0
"382",0.412,0,0,0,1,0,0
"383",0.248,0,1,0,0,0,0
"384",0.28,0,0,0,1,0,0
"385",0.432,0,1,0,0,0,0
"386",0.232,0,0,0,0,1,0
"387",0.972,0,1,0,0,0,0
"388",0.172,0,0,0,0,1,0
"389",0.256,0,0,1,0,0,0
"390",0.516,0,0,0,0,1,0
"391",0.656,0,0,1,0,0,0
"392",0.848,0,0,1,0,0,0
"393",0.18,0,0,0,0,1,0
"394",0.412,0,1,0,0,0,0
"395",0.456,0,0,0,0,1,0
"396",0.204,0,0,1,0,0,0
"397",0.488,0,0,0,0,1,0
"398",0.108,0,0,0,0,1,1
"399",0,0,0,0,0,1,1
"400",0.852,0,1,0,0,0,0
