"","","","bonf_res"
"236",0.82,0.82,0
"237",0.7905,0.7905,0
"238",0.616,0.616,0
"239",0.698,0.698,0
"240",0.2,0.2,0
"241",0.932,0.932,0
"242",0.3835,0.3835,0
"243",0.0295,0.0295,1
"244",0.1125,0.1125,0
"245",0.663,0.663,0
"246",0.339,0.339,0
"247",0.314,0.314,0
"248",0.336,0.336,0
"249",0.286,0.286,0
"250",0.627,0.627,0
"251",0.774,0.774,0
"252",0.1725,0.1725,0
"253",0.935,0.935,0
"254",0.9205,0.9205,0
"255",0.84,0.84,0
"256",0.7645,0.7645,0
"257",0.475,0.475,0
"258",0.1875,0.1875,0
"259",0.5025,0.5025,0
"260",0.164,0.164,0
"261",0.666,0.666,0
"262",0.1335,0.1335,0
"263",0.1325,0.1325,0
"264",0.079,0.079,0
"265",0.397,0.397,0
"266",0.874,0.874,0
"267",0.673,0.673,0
"268",0.0565,0.0565,0
"269",0.539,0.539,0
"270",0.302,0.302,0
"271",0.3405,0.3405,0
"272",0.2265,0.2265,0
"273",0.7805,0.7805,0
"274",0.542,0.542,0
"275",0.119,0.119,0
"276",0.3025,0.3025,0
"277",0.638,0.638,0
"278",0.6055,0.6055,0
"279",0.0715,0.0715,0
"280",0.942,0.942,0
"281",0.521,0.521,0
"282",0.464,0.464,0
"283",0.599,0.599,0
"284",0.789,0.789,0
"285",0.3985,0.3985,0
"286",0.6055,0.6055,0
"287",0.219,0.219,0
"288",0.1695,0.1695,0
"289",0.629,0.629,0
"290",0.77,0.77,0
"291",0.0935,0.0935,0
"292",0.617,0.617,0
"293",0.043,0.043,0
"294",0.287,0.287,0
"295",0.3745,0.3745,0
"296",0.078,0.078,0
"297",0.2825,0.2825,0
"298",0.864,0.864,0
"299",0.499,0.499,0
"300",0.3455,0.3455,0
"301",0.291,0.291,0
"302",0.8255,0.8255,0
"303",0.825,0.825,0
"304",0.5335,0.5335,0
"305",0.8635,0.8635,0
"306",0.1955,0.1955,0
"307",0.434,0.434,0
"308",0.268,0.268,0
"309",0.947,0.947,0
"310",0.1545,0.1545,0
"311",0.586,0.586,0
"312",0.538,0.538,0
"313",0.7875,0.7875,0
"314",0.0635,0.0635,0
"315",0.9825,0.9825,0
"316",0.9415,0.9415,0
"317",0.967,0.967,0
"318",0.507,0.507,0
"319",0.133,0.133,0
"320",0.2775,0.2775,0
"321",0.3365,0.3365,0
"322",0.7615,0.7615,0
"323",0.4765,0.4765,0
"324",0.368,0.368,0
"325",0.83,0.83,0
"326",0.365,0.365,0
"327",0.232,0.232,0
"328",0.2685,0.2685,0
"329",0.4435,0.4435,0
"330",0.2225,0.2225,0
"331",0.2355,0.2355,0
"332",0.7525,0.7525,0
"333",0.348,0.348,0
"334",0.828,0.828,0
"335",0.5395,0.5395,0
"336",0.44,0.44,0
"337",0.0055,0.0055,1
"338",0.0545,0.0545,0
"339",0.6025,0.6025,0
"340",0.6025,0.6025,0
"341",0.136,0.136,0
"342",0.797,0.797,0
"343",0.138,0.138,0
"344",0.5335,0.5335,0
"345",0.541,0.541,0
"346",0.0645,0.0645,0
"347",0.2535,0.2535,0
"348",0.206,0.206,0
"349",0.23,0.23,0
"350",0.3195,0.3195,0
"351",0.0425,0.0425,0
"352",0.7665,0.7665,0
"353",0.532,0.532,0
"354",0.0075,0.0075,1
"355",0.2595,0.2595,0
"356",0.7765,0.7765,0
"357",0.9595,0.9595,0
"358",0.2445,0.2445,0
"359",0.7805,0.7805,0
"360",0.5355,0.5355,0
"361",0.4075,0.4075,0
"362",0.0325,0.0325,1
"363",0.327,0.327,0
"364",0.9435,0.9435,0
"365",0.565,0.565,0
"366",0.1845,0.1845,0
"367",0.335,0.335,0
"368",0.7675,0.7675,0
"369",0.386,0.386,0
"370",0.3315,0.3315,0
"371",0.1945,0.1945,0
"372",0.044,0.044,1
"373",0.113,0.113,0
"374",0.637,0.637,0
"375",0.6805,0.6805,0
"376",0.691,0.691,0
"377",0.751,0.751,0
"378",0.7635,0.7635,0
"379",0.3905,0.3905,0
"380",0.127,0.127,0
"381",0.2385,0.2385,0
"382",0.5885,0.5885,0
"383",0.102,0.102,0
"384",0.089,0.089,0
"385",0.449,0.449,0
"386",0.1235,0.1235,0
"387",0.0565,0.0565,0
"388",0.6145,0.6145,0
"389",0.6675,0.6675,0
"390",0.8195,0.8195,0
"391",0.7895,0.7895,0
"392",0.356,0.356,0
"393",0.3945,0.3945,0
"394",0.5865,0.5865,0
"395",0.149,0.149,0
"396",0.279,0.279,0
"397",0.55,0.55,0
"398",0.0625,0.0625,0
"399",0.546,0.546,0
"400",0.436,0.436,0
