"","","","","","","","bonf_res"
"1",0.332,0,0,0,0,1,0
"2",0.838666666666667,0,1,0,0,0,0
"3",0.129333333333333,0,0,0,0,1,0
"4",0.462666666666667,0,1,0,0,0,0
"5",0.998666666666667,0,0,0,0,1,0
"6",0.0666666666666667,0,1,0,0,0,0
"7",0.533333333333333,0,0,1,0,0,0
"8",0.565333333333333,0,1,0,0,0,0
"9",0.637333333333333,0,1,0,0,0,0
"10",0.666666666666667,0,0,1,0,0,0
"11",0.424,0,0,0,1,0,0
"12",0.5,0,0,0,0,1,0
"13",0.226666666666667,0,0,0,1,0,0
"14",0.682666666666667,0,1,0,0,0,0
"15",0.936,0,0,0,1,0,0
"16",0.993333333333333,0,0,1,0,0,0
"17",0.249333333333333,0,0,0,0,1,0
"18",0.7,0,0,1,0,0,0
"19",0.306666666666667,0,0,0,0,1,0
"20",0.224,0,0,0,0,1,0
"21",0.964,0,1,0,0,0,0
"22",0.389333333333333,0,0,0,0,1,0
"23",0.524,0,0,0,0,1,0
"24",0.752,0,0,0,1,0,0
"25",0.230666666666667,0,0,0,0,1,0
"26",0.718666666666667,0,0,0,0,1,0
"27",0.222666666666667,0,0,0,0,1,0
"28",0.152,0,0,0,0,1,0
"29",0.130666666666667,0,0,1,0,0,0
"30",0.204,0,0,0,1,0,0
"31",0.437333333333333,0,0,0,0,1,0
"32",0.517333333333333,0,0,0,1,0,0
"33",0.853333333333333,0,0,1,0,0,0
"34",0.601333333333333,0,0,1,0,0,0
"35",0.408,0,0,0,0,1,0
"36",0.718666666666667,0,0,0,0,1,0
"37",0.436,0,0,0,1,0,0
"38",0.612,0,0,0,0,1,0
"39",0.0746666666666667,0,0,1,0,0,1
"40",0.436,0,0,0,1,0,0
"41",0.76,0,0,1,0,0,0
"42",0.454666666666667,0,0,0,0,1,0
"43",0.696,1,0,0,0,0,0
"44",0.330666666666667,0,1,0,0,0,0
"45",0.00266666666666671,0,0,1,0,0,1
"46",0,0,0,0,0,1,1
"47",0.0226666666666666,0,0,1,0,0,1
"48",0.94,0,1,0,0,0,0
"49",0.146666666666667,0,0,0,0,1,0
"50",0.0586666666666666,0,0,0,0,1,0
"51",0.329333333333333,0,1,0,0,0,0
"52",0.316,0,0,0,0,1,0
"53",0.0826666666666667,0,0,0,1,0,1
"54",0.712,0,0,0,0,1,0
"55",0.98,0,0,0,0,1,0
"56",0.549333333333333,0,0,1,0,0,0
"57",0.6,0,0,0,0,1,0
