"","","","bonf_res"
"390",0.431,0.431,0
"391",0.486,0.486,0
"392",0.994,0.994,0
"393",0.64,0.64,0
"394",0.6755,0.6755,0
"395",0.6715,0.6715,0
"396",0.4525,0.4525,0
"397",0.7255,0.7255,0
"398",0.7135,0.7135,0
"399",0.8055,0.8055,0
"400",0.522,0.522,0
