"","","","bonf_res"
"1",0.073,0.073,0
"2",0.389,0.389,0
"3",0.192,0.192,0
"4",0.495,0.495,0
"5",0.134,0.134,0
"6",0.187,0.187,0
"7",0.226,0.226,0
"8",0.767,0.767,0
"9",0.193,0.193,0
"10",0.316,0.316,0
"11",0.253,0.253,0
"12",0.872,0.872,0
"13",0.199,0.199,0
"14",0.551,0.551,0
"15",0.274,0.274,0
"16",0.596,0.596,0
"17",0.441,0.441,0
"18",0.65,0.65,0
"19",0.609,0.609,0
"20",0.776,0.776,0
"21",0.747,0.747,0
"22",0.975,0.975,0
"23",0.549,0.549,0
"24",0.021,0.021,0
"25",0.121,0.121,0
"26",0.455,0.455,0
"27",0.453,0.453,0
"28",0.167,0.167,0
"29",0.808,0.808,0
"30",0.791,0.791,0
"31",0.512,0.512,0
"32",0.495,0.495,0
"33",0.554,0.554,0
"34",0.662,0.662,0
"35",0.767,0.767,0
"36",0.468,0.468,0
"37",0.185,0.185,0
"38",0.292,0.292,0
"39",0.787,0.787,0
"40",0.272,0.272,0
"41",0.528,0.528,0
"42",0.907,0.907,0
"43",0.089,0.089,0
"44",0.01,0.01,1
"45",0.582,0.582,0
"46",0.192,0.192,0
"47",0.372,0.372,0
"48",0.629,0.629,0
"49",0.368,0.368,0
"50",0.454,0.454,0
"51",0.782,0.782,0
"52",0.834,0.834,0
"53",0.926,0.926,0
"54",0.637,0.637,0
"55",0.613,0.613,0
"56",0.197,0.197,0
"57",0.633,0.633,0
"58",0.466,0.466,0
"59",0.614,0.614,0
"60",0.26,0.26,0
"61",0.47,0.47,0
"62",0.877,0.877,0
"63",0.834,0.834,0
"64",0.073,0.073,0
"65",0.881,0.881,0
"66",0.06,0.06,0
"67",0.243,0.243,0
"68",0.245,0.245,0
"69",0.525,0.525,0
"70",0.732,0.732,0
"71",0.86,0.86,0
"72",0.751,0.751,0
"73",0.743,0.743,0
"74",0.245,0.245,0
"75",0.216,0.216,0
"76",0.274,0.274,0
"77",0.346,0.346,0
"78",0.994,0.994,0
"79",0.462,0.462,0
"80",0.811,0.811,0
"81",0.807,0.807,0
"82",0.026,0.026,0
"83",0.058,0.058,0
"84",0.567,0.567,0
"85",0.209,0.209,0
"86",0.024,0.024,0
"87",0.315,0.315,0
"88",0.298,0.298,0
"89",0.916,0.916,0
"90",0.435,0.435,0
"91",0.915,0.915,0
"92",0.886,0.886,0
"93",0.747,0.747,0
"94",0.732,0.732,0
"95",0.626,0.626,0
"96",0.645,0.645,0
"97",0.24,0.24,0
"98",0.673,0.673,0
"99",0.97,0.97,0
"100",0.306,0.306,0
"101",0.596,0.596,0
"102",0.453,0.453,0
"103",0.828,0.828,0
"104",0.143,0.143,0
"105",0.218,0.218,0
"106",0.61,0.61,0
"107",0.381,0.381,0
"108",0.964,0.964,0
"109",0.274,0.274,0
"110",0.559,0.559,0
"111",0.024,0.024,0
"112",0.101,0.101,0
"113",0.135,0.135,0
"114",0.671,0.671,0
"115",0.5,0.5,0
"116",0.359,0.359,0
"117",0.754,0.754,0
"118",0.508,0.508,0
"119",0.488,0.488,0
"120",0.933,0.933,0
"121",0.186,0.186,0
"122",0.017,0.017,0
"123",0.309,0.309,0
"124",0.447,0.447,0
"125",0.163,0.163,0
"126",0.205,0.205,0
"127",0.462,0.462,0
"128",0.243,0.243,0
"129",0.18,0.18,0
"130",0.838,0.838,0
"131",0.666,0.666,0
"132",0.323,0.323,0
"133",0.727,0.727,0
"134",0.593,0.593,0
"135",0.38,0.38,0
"136",0.743,0.743,0
"137",0.211,0.211,0
"138",0.459,0.459,0
"139",0.652,0.652,0
"140",0.796,0.796,0
"141",0.477,0.477,0
"142",0.716,0.716,0
"143",0.354,0.354,0
"144",0.022,0.022,1
"145",0.391,0.391,0
"146",0.34,0.34,0
"147",0.314,0.314,0
"148",0.753,0.753,0
"149",0.551,0.551,0
"150",0.806,0.806,0
"151",0.917,0.917,0
"152",0.299,0.299,0
"153",1,1,0
"154",0.014,0.014,1
"155",0.68,0.68,0
"156",0.134,0.134,0
"157",0.967,0.967,0
"158",0.326,0.326,0
"159",0.827,0.827,0
"160",0.365,0.365,0
"161",0.395,0.395,0
"162",0.935,0.935,0
"163",0.087,0.087,0
"164",0.658,0.658,0
"165",0.874,0.874,0
"166",0.885,0.885,0
"167",0.543,0.543,0
"168",0.21,0.21,0
"169",0.902,0.902,0
"170",0.385,0.385,0
"171",0.125,0.125,0
"172",0.499,0.499,0
"173",0.363,0.363,0
"174",0.463,0.463,0
"175",0.387,0.387,0
"176",0.94,0.94,0
"177",0.981,0.981,0
"178",0.07,0.07,0
"179",0.294,0.294,0
"180",0.61,0.61,0
"181",0.384,0.384,0
"182",0.444,0.444,0
"183",0.938,0.938,0
"184",0.102,0.102,0
"185",0.717,0.717,0
"186",0.32,0.32,0
"187",0.672,0.672,0
"188",0.173,0.173,0
"189",0.469,0.469,0
"190",0.664,0.664,0
"191",0.239,0.239,0
"192",0.103,0.103,0
"193",0.578,0.578,0
"194",0.824,0.824,0
"195",0.032,0.032,0
"196",0.877,0.877,0
"197",0.533,0.533,0
"198",0.749,0.749,0
"199",0.287,0.287,0
"200",0.036,0.036,0
"201",0.666,0.666,0
"202",0.948,0.948,0
"203",0.577,0.577,0
"204",0.641,0.641,0
"205",0.377,0.377,0
"206",0.857,0.857,0
"207",0.544,0.544,0
"208",0.611,0.611,0
"209",0.832,0.832,0
"210",0.01,0.01,1
"211",0.344,0.344,0
"212",0.199,0.199,0
"213",0.018,0.018,1
"214",0.649,0.649,0
"215",0.655,0.655,0
"216",0.65,0.65,0
"217",0.228,0.228,0
"218",0.028,0.028,1
"219",0.059,0.059,0
"220",0.645,0.645,0
"221",0.165,0.165,0
"222",0.246,0.246,0
"223",0.058,0.058,0
"224",0.551,0.551,0
"225",0.412,0.412,0
"226",0.275,0.275,0
"227",0.959,0.959,0
"228",0.206,0.206,0
"229",0.589,0.589,0
"230",0.59,0.59,0
"231",0.425,0.425,0
"232",0.871,0.871,0
"233",0.912,0.912,0
"234",0.801,0.801,0
"235",0.222,0.222,0
"236",0.232,0.232,0
"237",0.54,0.54,0
"238",0.595,0.595,0
"239",0.156,0.156,0
"240",0.59,0.59,0
"241",0.792,0.792,0
"242",0.042,0.042,0
"243",0.952,0.952,0
"244",0.633,0.633,0
"245",0.938,0.938,0
"246",0.022,0.022,1
"247",0.021,0.021,1
"248",0.796,0.796,0
"249",0.784,0.784,0
"250",0.038,0.038,0
"251",0.773,0.773,0
"252",0.608,0.608,0
"253",0.134,0.134,0
"254",0.189,0.189,0
"255",0.009,0.009,1
"256",0.432,0.432,0
"257",0.031,0.031,1
"258",0.205,0.205,0
"259",0.24,0.24,0
"260",0.226,0.226,0
"261",0.813,0.813,0
"262",0.823,0.823,0
"263",0.934,0.934,0
"264",0.853,0.853,0
"265",0.261,0.261,0
"266",0.691,0.691,0
"267",0.601,0.601,0
"268",0.295,0.295,0
"269",0.428,0.428,0
"270",0.304,0.304,0
"271",0.72,0.72,0
"272",0.008,0.008,1
"273",0.651,0.651,0
"274",0.642,0.642,0
"275",0.749,0.749,0
"276",0.442,0.442,0
"277",0.876,0.876,0
"278",0.88,0.88,0
"279",0.259,0.259,0
"280",0.575,0.575,0
"281",0.297,0.297,0
"282",0.15,0.15,0
"283",0.234,0.234,0
"284",0.337,0.337,0
"285",0.016,0.016,1
"286",0.063,0.063,0
"287",0.871,0.871,0
"288",0.197,0.197,0
"289",0.331,0.331,0
"290",0.216,0.216,0
"291",0.403,0.403,0
"292",0.508,0.508,0
"293",0.322,0.322,0
"294",0.54,0.54,0
"295",0.111,0.111,0
"296",0.258,0.258,0
"297",0.072,0.072,0
"298",0.54,0.54,0
"299",0.577,0.577,0
"300",0.752,0.752,0
"301",0.72,0.72,0
"302",0.004,0.004,1
"303",0.319,0.319,0
"304",0.447,0.447,0
"305",0.284,0.284,0
"306",0.415,0.415,0
"307",0.007,0.007,1
"308",0.278,0.278,0
"309",0.973,0.973,0
"310",0.924,0.924,0
"311",0.447,0.447,0
"312",0.695,0.695,0
"313",0.69,0.69,0
"314",0.326,0.326,0
"315",0.85,0.85,0
"316",0.544,0.544,0
"317",0.891,0.891,0
"318",0.59,0.59,0
"319",0.621,0.621,0
"320",0.448,0.448,0
"321",0.797,0.797,0
"322",0.752,0.752,0
"323",0.253,0.253,0
"324",0.824,0.824,0
"325",0.141,0.141,0
"326",0.525,0.525,0
"327",0.345,0.345,0
"328",0.435,0.435,0
"329",0.951,0.951,0
"330",0.526,0.526,0
"331",0.168,0.168,0
"332",0.068,0.068,0
"333",0.799,0.799,0
"334",0.787,0.787,0
"335",0.578,0.578,0
"336",0.892,0.892,0
