"","","","","","","","bonf_res"
"201",0.0639999999999999,0,0,0,0,1,0
"202",0.248,0,0,0,0,1,0
"203",0.924,0,0,1,0,0,0
"204",0.416,0,0,1,0,0,0
"205",0.412,0,0,0,0,1,0
"206",0.384,0,0,0,0,1,0
"207",0.356,0,0,1,0,0,0
"208",0.936,0,0,0,1,0,0
"209",0.052,0,0,0,0,1,0
"210",0.492,0,0,0,0,1,0
"211",0.844,0,0,0,1,0,0
"212",0.4,0,1,0,0,0,0
"213",0.08,0,0,0,1,0,0
"214",0.056,0,0,1,0,0,0
"215",0.96,0,0,0,1,0,0
"216",0.204,0,0,0,1,0,0
"217",0.736,0,0,1,0,0,0
"218",0.456,0,0,0,1,0,0
"219",0.896,0,0,0,0,1,0
"220",0.984,0,0,1,0,0,0
"221",0.464,0,0,0,0,1,0
"222",0.964,0,0,0,1,0,0
"223",0.916,0,0,1,0,0,0
"224",0.192,0,0,0,1,0,0
"225",0.556,0,0,0,0,1,0
"226",0.964,0,1,0,0,0,0
"227",0.784,0,0,1,0,0,0
"228",0.384,0,0,1,0,0,0
"229",0.576,0,0,1,0,0,0
"230",0.384,0,0,1,0,0,0
"231",0.084,0,0,0,0,1,0
"232",0.416,0,0,1,0,0,0
"233",0.884,0,0,0,1,0,0
"234",0.56,0,0,0,1,0,0
"235",0.38,0,0,0,1,0,0
"236",0.092,0,0,0,1,0,1
"237",0.86,0,0,0,1,0,0
"238",0.416,0,0,1,0,0,0
"239",0.208,0,0,0,0,1,0
"240",0.488,0,0,0,0,1,0
"241",0.452,0,0,0,0,1,0
"242",0.672,0,0,1,0,0,0
"243",0.336,0,0,0,0,1,0
"244",0.528,0,0,0,1,0,0
"245",0.368,0,0,1,0,0,0
"246",0.184,0,0,0,0,1,0
"247",0.224,0,0,0,0,1,0
"248",0.388,0,0,0,0,1,0
"249",0.432,0,0,0,0,1,0
"250",0.548,0,0,0,0,1,0
"251",0.708,0,0,1,0,0,0
"252",0.516,0,0,1,0,0,0
"253",0.436,0,0,1,0,0,0
"254",0.14,0,0,1,0,0,0
"255",0.028,0,0,0,1,0,1
"256",0.3,0,0,0,0,1,0
"257",0.36,0,0,1,0,0,0
"258",0.82,0,0,0,1,0,0
"259",0.532,0,0,0,0,1,0
"260",0.94,0,0,0,1,0,0
"261",0.412,0,0,1,0,0,0
"262",0.628,0,0,1,0,0,0
"263",0.908,0,0,1,0,0,0
"264",0.6,0,0,0,0,1,0
"265",0.52,0,0,0,0,1,0
"266",0.02,0,0,0,0,1,0
"267",0.368,0,0,0,1,0,0
"268",0.188,0,0,0,0,1,0
"269",0.808,0,0,0,1,0,0
"270",0.284,0,0,0,1,0,0
"271",0.9,0,0,1,0,0,0
"272",0.652,0,0,1,0,0,0
"273",0.448,0,0,0,0,1,0
"274",0.504,0,0,0,1,0,0
"275",0.78,0,0,1,0,0,0
"276",0.1,0,1,0,0,0,0
"277",0.868,0,0,1,0,0,0
"278",0.948,0,0,0,1,0,0
"279",0.276,0,0,0,1,0,0
"280",0.156,0,0,0,0,1,0
"281",0.416,0,0,0,0,1,0
"282",0.164,0,0,1,0,0,0
"283",0.388,0,0,1,0,0,0
"284",0.712,0,1,0,0,0,0
"285",0.624,0,0,0,1,0,0
"286",0.444,0,1,0,0,0,0
"287",0.9,0,0,1,0,0,0
"288",0.0639999999999999,0,0,0,0,1,1
"289",0.484,0,0,1,0,0,0
"290",0.816,0,0,1,0,0,0
"291",0.432,0,0,0,0,1,0
"292",0.424,0,0,0,0,1,0
"293",0.816,0,0,1,0,0,0
"294",0.408,0,0,0,0,1,0
"295",0.856,0,0,0,0,1,0
"296",0.92,0,0,1,0,0,0
"297",0.808,0,0,0,0,1,0
"298",0.644,0,0,1,0,0,0
"299",0.7,0,0,1,0,0,0
"300",0.8,0,0,0,1,0,0
"301",0.52,0,0,0,0,1,0
"302",0.816,0,0,0,0,1,0
"303",0.936,0,0,0,1,0,0
"304",0.088,0,0,0,1,0,0
"305",0.3,0,0,0,1,0,0
"306",0.096,0,0,1,0,0,0
"307",0.088,0,0,0,0,1,0
"308",0.988,0,0,1,0,0,0
"309",0.336,0,0,0,1,0,0
"310",0.44,0,0,1,0,0,0
"311",0.372,0,0,0,0,1,0
"312",0.18,0,0,0,0,1,0
"313",0.464,0,0,0,1,0,0
"314",0.076,0,0,0,0,1,1
"315",0.748,0,0,0,0,1,0
"316",0.268,0,0,0,0,1,0
"317",0.184,0,0,0,1,0,0
"318",0.028,0,0,0,0,1,0
"319",0.872,0,0,0,1,0,0
"320",0.94,0,0,1,0,0,0
"321",0.616,0,0,0,1,0,0
"322",0.344,0,0,1,0,0,0
"323",0.284,0,0,1,0,0,0
"324",0.592,0,0,0,0,1,0
"325",0.48,0,0,0,0,1,0
"326",0.476,0,0,1,0,0,0
"327",0.968,0,0,0,1,0,0
"328",0.424,0,0,1,0,0,0
"329",0.856,0,0,0,1,0,0
"330",0.404,0,0,0,0,1,0
"331",0.224,0,0,0,0,1,0
"332",0.18,0,0,0,0,1,0
"333",0.744,0,0,0,0,1,0
"334",0.68,0,0,0,1,0,0
"335",0.136,0,0,0,0,1,0
"336",0.992,0,0,0,0,1,0
"337",0.816,0,0,0,1,0,0
"338",0.544,0,0,1,0,0,0
"339",0.976,0,0,0,1,0,0
"340",0.896,0,1,0,0,0,0
"341",0.86,0,0,1,0,0,0
"342",0.384,0,0,0,1,0,0
"343",0.372,0,0,0,1,0,0
"344",0.24,0,0,1,0,0,0
"345",0.024,0,0,1,0,0,1
"346",0.364,0,0,0,0,1,0
"347",0.66,0,0,1,0,0,0
"348",0.66,0,0,1,0,0,0
"349",0.832,0,0,0,1,0,0
"350",0.312,0,0,0,0,1,0
"351",0.748,0,0,1,0,0,0
"352",0.608,0,0,0,0,1,0
"353",0.424,0,0,1,0,0,0
"354",0.112,0,0,0,0,1,0
"355",0.428,0,0,0,1,0,0
"356",0.876,0,0,0,1,0,0
"357",0.532,0,0,0,0,1,0
"358",0.68,0,1,0,0,0,0
"359",0.536,0,0,1,0,0,0
"360",0.144,0,0,1,0,0,0
"361",0.764,0,0,1,0,0,0
"362",0.644,0,0,1,0,0,0
"363",0.644,0,0,0,1,0,0
"364",0.952,0,0,0,0,1,0
"365",0.308,0,0,0,0,1,0
"366",0.86,0,0,0,1,0,0
"367",0.648,0,0,0,0,1,0
"368",0.048,0,0,0,0,1,0
"369",0.724,0,0,0,1,0,0
"370",0.492,0,0,1,0,0,0
"371",0.108,0,0,0,0,1,0
"372",0.816,0,0,1,0,0,0
"373",0.456,0,0,1,0,0,0
"374",0.676,0,0,1,0,0,0
"375",0.196,0,0,1,0,0,1
"376",0.772,0,0,1,0,0,0
"377",0.088,0,0,0,0,1,0
"378",0.38,0,0,1,0,0,0
"379",0.428,0,1,0,0,0,0
"380",0.56,0,0,1,0,0,0
"381",0.804,0,1,0,0,0,0
"382",0.664,0,0,0,0,1,0
"383",0.536,0,0,0,0,1,0
"384",0.768,0,0,0,0,1,0
"385",0.44,0,0,1,0,0,0
"386",0.444,0,0,1,0,0,0
"387",0.904,0,0,1,0,0,0
"388",0.612,0,0,0,0,1,0
"389",0.296,0,0,0,0,1,0
"390",0.364,0,0,1,0,0,0
"391",0.764,0,0,1,0,0,0
"392",0.884,0,0,1,0,0,0
"393",0.86,0,0,0,0,1,0
"394",0.012,0,0,0,0,1,0
"395",0.796,0,0,0,1,0,0
"396",0.244,0,0,0,0,1,0
"397",0.908,0,0,0,0,1,0
"398",0.68,0,0,0,1,0,0
"399",0.964,0,1,0,0,0,0
"400",0.016,0,0,1,0,0,1
