"","","","bonf_res"
"1",0,1,1
"2",0.004,1,1
"3",0.016,1,1
"4",0.072,1,1
"5",0.072,1,1
"6",0,1,1
"7",0.012,1,1
"8",0,1,1
"9",0,1,1
"10",0.004,1,1
"11",0,1,1
"12",0.228,1,0
"13",0.012,1,1
"14",0.104,1,1
"15",0.0639999999999999,1,1
"16",0.004,1,1
"17",0.152,1,0
"18",0,1,1
"19",0.016,1,1
"20",0.032,1,1
"21",0.016,1,1
"22",0.18,1,0
"23",0,1,1
"24",0.02,1,1
"25",0.076,1,1
"26",0.00800000000000001,1,1
"27",0.004,1,1
"28",0.052,1,1
"29",0,1,1
"30",0.004,1,1
"31",0.168,1,1
"32",0,1,1
"33",0.004,1,1
"34",0.00800000000000001,1,1
"35",0,1,1
"36",0,1,1
"37",0.072,1,1
"38",0.092,1,1
"39",0.004,1,1
"40",0.00800000000000001,1,1
"41",0.004,1,1
"42",0.004,1,1
"43",0.228,1,1
"44",0.568,1,0
"45",0.036,1,1
"46",0.004,1,1
"47",0.004,1,1
"48",0,1,1
"49",0.004,1,1
"50",0.004,1,1
"51",0.108,1,1
"52",0.208,1,0
"53",0,1,1
"54",0.004,1,1
"55",0.208,1,0
"56",0.012,1,1
"57",0.504,1,0
"58",0,1,1
"59",0.34,1,1
"60",0.00800000000000001,1,1
"61",0.0600000000000001,1,1
"62",0.0600000000000001,1,1
"63",0.08,1,1
"64",0.296,1,0
"65",0.016,1,1
"66",0.004,1,1
"67",0,1,1
"68",0.092,1,1
"69",0.012,1,1
"70",0.004,1,1
"71",0.088,1,1
"72",0.476,1,0
"73",0.432,1,0
"74",0.012,1,1
"75",0.02,1,1
"76",0.004,1,1
"77",0.02,1,1
"78",0.108,1,1
"79",0.0639999999999999,1,0
"80",0,1,1
"81",0.004,1,1
"82",0.004,1,1
"83",0,1,1
"84",0,1,1
"85",0,1,1
"86",0.116,1,0
"87",0.016,1,1
"88",0.032,1,1
"89",0.072,1,1
"90",0.004,1,1
"91",0,1,1
"92",0.248,1,0
"93",0,1,1
"94",0,1,1
"95",0.00800000000000001,1,1
"96",0,1,1
"97",0,1,1
"98",0.00800000000000001,1,1
"99",0.004,1,1
"100",0.004,1,1
"101",0,1,1
"102",0.004,1,1
"103",0.028,1,1
"104",0.04,1,1
"105",0,1,1
"106",0,1,1
"107",0.02,1,1
"108",0,1,1
"109",0.004,1,1
"110",0.004,1,1
"111",0.024,1,1
"112",0.028,1,1
"113",0,1,1
"114",0.4,1,0
"115",0.296,1,0
"116",0.1,1,0
"117",0,1,1
"118",0.04,1,1
"119",0.028,1,1
"120",0,1,1
"121",0.004,1,1
"122",0.052,1,1
"123",0.252,1,0
"124",0,1,1
"125",0.232,1,0
"126",0,1,1
"127",0.024,1,1
"128",0.00800000000000001,1,1
"129",0,1,1
"130",0.028,1,1
"131",0.14,1,1
"132",0.284,1,0
"133",0.036,1,1
"134",0.024,1,1
"135",0.024,1,1
"136",0.084,1,1
"137",0.004,1,1
"138",0,1,1
"139",0.004,1,1
"140",0.02,1,1
"141",0.00800000000000001,1,1
"142",0.464,1,0
"143",0.012,1,1
"144",0.052,1,1
"145",0.004,1,1
"146",0.00800000000000001,1,1
"147",0,1,1
"148",0.092,1,1
"149",0,1,1
"150",0.08,1,1
"151",0.104,1,1
"152",0.004,1,1
"153",0.364,1,0
"154",0,1,1
"155",0.044,1,1
"156",0.052,1,1
"157",0.00800000000000001,1,1
"158",0,1,1
"159",0.12,1,1
"160",0.004,1,1
"161",0.164,1,1
"162",0.00800000000000001,1,1
"163",0.036,1,1
"164",0.164,1,0
"165",0.144,1,1
"166",0.0679999999999999,1,1
"167",0.108,1,0
"168",0,1,1
"169",0.012,1,1
"170",0.776,1,0
"171",0.004,1,1
"172",0.0679999999999999,1,1
"173",0.148,1,0
"174",0.036,1,1
"175",0.652,1,0
"176",0.028,1,1
"177",0.1,1,1
"178",0,1,1
"179",0.016,1,1
"180",0.096,1,1
"181",0.016,1,1
"182",0.044,1,1
"183",0.288,1,0
"184",0.00800000000000001,1,1
"185",0.16,1,1
"186",0,1,1
"187",0.032,1,1
"188",0.012,1,1
"189",0.292,1,0
"190",0.072,1,1
"191",0.044,1,1
"192",0,1,1
"193",0,1,1
"194",0,1,1
"195",0.128,1,1
"196",0.012,1,1
"197",0,1,1
"198",0.02,1,1
"199",0.032,1,1
"200",0.00800000000000001,1,1
"201",0.14,1,0
"202",0,1,1
"203",0.00800000000000001,1,1
"204",0.192,1,0
"205",0.028,1,1
"206",0.044,1,1
"207",0.104,1,1
"208",0.072,1,1
"209",0,1,1
"210",0.164,1,1
"211",0.04,1,0
"212",0.004,1,1
"213",0.004,1,1
"214",0.0639999999999999,1,1
"215",0.012,1,1
"216",0,1,1
"217",0.0600000000000001,1,1
"218",0.052,1,1
"219",0,1,1
"220",0,1,1
"221",0.004,1,1
"222",0.004,1,1
"223",0.184,1,0
"224",0.00800000000000001,1,1
"225",0.116,1,1
"226",0,1,1
"227",0.00800000000000001,1,1
"228",0,1,1
"229",0.004,1,1
"230",0.252,1,1
"231",0,1,1
"232",0.024,1,1
"233",0.004,1,1
"234",0,1,1
"235",0.056,1,1
"236",0.14,1,0
"237",0.0600000000000001,1,1
"238",0.112,1,1
"239",0.08,1,1
"240",0.004,1,1
"241",0,1,1
"242",0,1,1
"243",0.004,1,1
"244",0,1,1
"245",0.012,1,1
"246",0.016,1,1
"247",0.024,1,1
"248",0.056,1,1
"249",0.244,1,0
"250",0.012,1,1
"251",0.036,1,1
"252",0.024,1,1
"253",0,1,1
"254",0.38,1,0
"255",0.04,1,1
"256",0.0679999999999999,1,1
"257",0.0600000000000001,1,0
"258",0.148,1,1
"259",0.052,1,1
"260",0.124,1,1
"261",0.004,1,1
"262",0.00800000000000001,1,1
"263",0,1,1
"264",0.084,1,1
"265",0.08,1,1
"266",0.028,1,1
"267",0.0639999999999999,1,1
"268",0.00800000000000001,1,1
"269",0.108,1,1
"270",0.016,1,1
"271",0.1,1,1
"272",0.132,1,0
"273",0.00800000000000001,1,1
"274",0.18,1,1
"275",0.00800000000000001,1,1
"276",0,1,1
"277",0.088,1,0
"278",0,1,1
"279",0.112,1,0
"280",0.36,1,0
"281",0.048,1,1
"282",0.02,1,1
"283",0.004,1,1
"284",0,1,1
"285",0.056,1,1
"286",0.012,1,1
"287",0.004,1,1
"288",0.1,1,1
"289",0.024,1,1
"290",0.02,1,1
"291",0.004,1,1
"292",0.096,1,1
"293",0.004,1,1
"294",0.02,1,1
"295",0.32,1,0
"296",0.148,1,0
"297",0,1,1
"298",0.00800000000000001,1,1
"299",0.08,1,1
"300",0.1,1,1
