"","","","","","","","","bonf_res"
"98",0.018,1,0,0,0,0,0,1
"99",0.004,0,1,0,0,0,0,1
"100",0,0,1,0,0,0,0,1
"101",0,0,1,0,0,0,0,1
"102",0.07,0,1,0,0,0,0,0
"103",0.00600000000000001,0,1,0,0,0,0,1
"104",0.0600000000000001,0,1,0,0,0,0,0
"105",0.00600000000000001,1,0,0,0,0,0,1
"106",0,0,1,0,0,0,0,1
"107",0.00800000000000001,0,1,0,0,0,0,1
"108",0.082,0,1,0,0,0,0,0
"109",0.014,1,0,0,0,0,0,1
"110",0.0659999999999999,0,1,0,0,0,0,1
"111",0.002,1,0,0,0,0,0,1
"112",0,1,0,0,0,0,0,1
"113",0.0639999999999999,1,0,0,0,0,0,1
"114",0.224,0,1,0,0,0,0,0
"115",0,0,0,0,0,0,1,1
"116",0,1,0,0,0,0,0,1
"117",0.004,1,0,0,0,0,0,1
"118",0.052,1,0,0,0,0,0,1
"119",0,0,0,1,0,0,0,1
"120",0.00800000000000001,0,1,0,0,0,0,1
"121",0,1,0,0,0,0,0,1
"122",0.01,1,0,0,0,0,0,1
"123",0.01,0,1,0,0,0,0,1
"124",0,1,0,0,0,0,0,1
"125",0,0,1,0,0,0,0,1
"126",0.002,0,1,0,0,0,0,1
"127",0,0,1,0,0,0,0,1
"128",0.002,0,1,0,0,0,0,1
"129",0.00600000000000001,1,0,0,0,0,0,1
"130",0.002,1,0,0,0,0,0,1
"131",0.014,0,0,1,0,0,0,1
"132",0.288,1,0,0,0,0,0,0
"133",0.004,0,1,0,0,0,0,1
"134",0.126,0,1,0,0,0,0,0
"135",0,0,0,0,0,0,1,1
"136",0.01,1,0,0,0,0,0,1
"137",0.01,1,0,0,0,0,0,1
"138",0.002,0,1,0,0,0,0,1
"139",0.004,0,1,0,0,0,0,1
"140",0.014,0,1,0,0,0,0,1
"141",0.028,0,1,0,0,0,0,0
"142",0.004,1,0,0,0,0,0,1
"143",0.012,0,1,0,0,0,0,1
"144",0.002,1,0,0,0,0,0,1
"145",0.002,0,0,0,0,1,0,1
"146",0,1,0,0,0,0,0,1
"147",0,1,0,0,0,0,0,1
"148",0.018,0,1,0,0,0,0,1
"149",0,1,0,0,0,0,0,1
"150",0.0639999999999999,1,0,0,0,0,0,1
"151",0.042,0,1,0,0,0,0,1
"152",0.0600000000000001,1,0,0,0,0,0,0
"153",0,0,1,0,0,0,0,1
"154",0.016,1,0,0,0,0,0,1
"155",0.012,0,1,0,0,0,0,1
"156",0.374,1,0,0,0,0,0,0
"157",0.004,0,1,0,0,0,0,1
"158",0.01,1,0,0,0,0,0,1
"159",0,1,0,0,0,0,0,1
"160",0.024,0,1,0,0,0,0,1
"161",0.002,1,0,0,0,0,0,1
"162",0,1,0,0,0,0,0,1
"163",0.048,1,0,0,0,0,0,1
"164",0.004,1,0,0,0,0,0,1
"165",0.0580000000000001,0,1,0,0,0,0,0
"166",0.038,0,1,0,0,0,0,0
"167",0.0659999999999999,0,1,0,0,0,0,1
"168",0.004,1,0,0,0,0,0,1
"169",0.542,0,1,0,0,0,0,0
"170",0.002,0,1,0,0,0,0,1
"171",0.028,0,0,0,1,0,0,1
"172",0.102,1,0,0,0,0,0,0
"173",0,1,0,0,0,0,0,1
"174",0.004,0,1,0,0,0,0,1
"175",0.00600000000000001,0,0,1,0,0,0,1
"176",0.022,1,0,0,0,0,0,1
"177",0,0,1,0,0,0,0,1
"178",0,0,1,0,0,0,0,1
"179",0,0,0,0,1,0,0,1
"180",0.002,1,0,0,0,0,0,1
"181",0,0,0,0,1,0,0,1
"182",0,0,1,0,0,0,0,1
"183",0.02,0,1,0,0,0,0,1
"184",0.002,1,0,0,0,0,0,1
"185",0,0,1,0,0,0,0,1
"186",0.00600000000000001,0,1,0,0,0,0,1
"187",0,1,0,0,0,0,0,1
"188",0.004,1,0,0,0,0,0,1
"189",0,1,0,0,0,0,0,1
"190",0,0,1,0,0,0,0,1
"191",0,0,1,0,0,0,0,1
"192",0,0,1,0,0,0,0,1
"193",0.03,1,0,0,0,0,0,1
"194",0.002,0,1,0,0,0,0,1
"195",0,0,1,0,0,0,0,1
"196",0,1,0,0,0,0,0,1
"197",0.052,0,1,0,0,0,0,0
"198",0,1,0,0,0,0,0,1
"199",0.00800000000000001,1,0,0,0,0,0,1
"200",0.206,0,1,0,0,0,0,0
"201",0,1,0,0,0,0,0,1
"202",0.098,0,1,0,0,0,0,0
"203",0.002,0,1,0,0,0,0,1
"204",0.012,1,0,0,0,0,0,1
"205",0,0,0,0,0,0,1,1
"206",0,1,0,0,0,0,0,1
"207",0,1,0,0,0,0,0,1
"208",0,0,1,0,0,0,0,1
"209",0.002,1,0,0,0,0,0,1
"210",0.114,0,1,0,0,0,0,0
"211",0,1,0,0,0,0,0,1
"212",0.022,0,0,1,0,0,0,1
"213",0.002,0,1,0,0,0,0,1
"214",0.0580000000000001,1,0,0,0,0,0,0
"215",0.016,1,0,0,0,0,0,1
"216",0.004,1,0,0,0,0,0,1
"217",0.03,0,1,0,0,0,0,0
"218",0,0,1,0,0,0,0,1
"219",0.01,0,1,0,0,0,0,1
"220",0,0,1,0,0,0,0,1
"221",0.032,0,1,0,0,0,0,0
"222",0.028,0,1,0,0,0,0,0
"223",0.022,1,0,0,0,0,0,1
"224",0,0,1,0,0,0,0,1
"225",0.034,1,0,0,0,0,0,1
"226",0,1,0,0,0,0,0,1
"227",0,0,1,0,0,0,0,1
"228",0,1,0,0,0,0,0,1
"229",0,1,0,0,0,0,0,1
"230",0.002,0,1,0,0,0,0,1
"231",0.01,1,0,0,0,0,0,1
"232",0,0,1,0,0,0,0,1
"233",0,0,1,0,0,0,0,1
"234",0.02,1,0,0,0,0,0,1
"235",0.036,0,0,1,0,0,0,1
"236",0,1,0,0,0,0,0,1
"237",0.046,0,1,0,0,0,0,1
"238",0,1,0,0,0,0,0,1
"239",0.00800000000000001,0,1,0,0,0,0,1
"240",0,1,0,0,0,0,0,1
"241",0.02,1,0,0,0,0,0,1
"242",0,0,0,0,0,1,0,1
"243",0.022,0,1,0,0,0,0,1
"244",0.002,0,0,1,0,0,0,1
"245",0.026,1,0,0,0,0,0,1
"246",0,1,0,0,0,0,0,1
"247",0.002,1,0,0,0,0,0,1
"248",0,1,0,0,0,0,0,1
"249",0,0,1,0,0,0,0,1
"250",0,0,1,0,0,0,0,1
"251",0,1,0,0,0,0,0,1
"252",0.004,0,1,0,0,0,0,1
"253",0.044,0,1,0,0,0,0,1
"254",0,1,0,0,0,0,0,1
"255",0,0,1,0,0,0,0,1
"256",0,1,0,0,0,0,0,1
"257",0.012,1,0,0,0,0,0,1
"258",0.014,0,1,0,0,0,0,1
"259",0.004,1,0,0,0,0,0,1
"260",0,1,0,0,0,0,0,1
"261",0.014,1,0,0,0,0,0,1
"262",0.01,0,1,0,0,0,0,1
"263",0.034,0,1,0,0,0,0,1
"264",0,0,1,0,0,0,0,1
"265",0.036,0,1,0,0,0,0,1
"266",0,1,0,0,0,0,0,1
"267",0.048,1,0,0,0,0,0,1
"268",0,1,0,0,0,0,0,1
"269",0.00800000000000001,0,1,0,0,0,0,1
"270",0.038,1,0,0,0,0,0,0
"271",0.014,0,1,0,0,0,0,1
"272",0.016,1,0,0,0,0,0,1
"273",0.002,1,0,0,0,0,0,1
"274",0.01,0,1,0,0,0,0,1
"275",0,0,1,0,0,0,0,1
"276",0,1,0,0,0,0,0,1
"277",0,0,1,0,0,0,0,1
"278",0,1,0,0,0,0,0,1
"279",0,1,0,0,0,0,0,1
"280",0.002,1,0,0,0,0,0,1
"281",0.168,1,0,0,0,0,0,1
"282",0,1,0,0,0,0,0,1
"283",0.002,1,0,0,0,0,0,1
"284",0,1,0,0,0,0,0,1
"285",0.002,0,1,0,0,0,0,1
"286",0,0,0,1,0,0,0,1
"287",0,0,0,1,0,0,0,1
"288",0.004,1,0,0,0,0,0,1
"289",0,1,0,0,0,0,0,1
"290",0,1,0,0,0,0,0,1
"291",0.004,1,0,0,0,0,0,1
"292",0,0,0,1,0,0,0,1
"293",0,0,1,0,0,0,0,1
"294",0.012,1,0,0,0,0,0,1
"295",0,1,0,0,0,0,0,1
"296",0.004,0,1,0,0,0,0,1
"297",0,0,1,0,0,0,0,1
"298",0,1,0,0,0,0,0,1
"299",0,0,0,0,0,0,1,1
"300",0.022,1,0,0,0,0,0,1
"301",0.092,0,0,1,0,0,0,1
"302",0,1,0,0,0,0,0,1
"303",0.212,0,1,0,0,0,0,0
"304",0,1,0,0,0,0,0,1
"305",0.004,1,0,0,0,0,0,1
"306",0,0,0,1,0,0,0,1
"307",0.002,1,0,0,0,0,0,1
"308",0.018,1,0,0,0,0,0,1
"309",0.046,1,0,0,0,0,0,1
"310",0.014,0,1,0,0,0,0,1
"311",0.374,0,1,0,0,0,0,0
"312",0.01,0,1,0,0,0,0,1
"313",0.00600000000000001,1,0,0,0,0,0,1
"314",0.002,1,0,0,0,0,0,1
"315",0.016,1,0,0,0,0,0,1
"316",0,1,0,0,0,0,0,1
"317",0.026,0,1,0,0,0,0,0
"318",0.00600000000000001,0,1,0,0,0,0,1
"319",0.018,0,1,0,0,0,0,1
"320",0,1,0,0,0,0,0,1
"321",0.00800000000000001,0,1,0,0,0,0,0
"322",0.002,1,0,0,0,0,0,1
"323",0.052,0,1,0,0,0,0,0
"324",0.004,0,0,1,0,0,0,1
"325",0.016,0,1,0,0,0,0,1
"326",0.002,1,0,0,0,0,0,1
"327",0.08,0,1,0,0,0,0,1
"328",0.226,1,0,0,0,0,0,0
"329",0.002,1,0,0,0,0,0,1
"330",0,0,0,0,1,0,0,1
"331",0.034,1,0,0,0,0,0,1
"332",0.02,0,1,0,0,0,0,1
"333",0.056,0,1,0,0,0,0,1
"334",0.016,0,1,0,0,0,0,1
"335",0.05,0,1,0,0,0,0,1
"336",0.032,0,1,0,0,0,0,1
"337",0.012,1,0,0,0,0,0,1
"338",0.168,1,0,0,0,0,0,0
"339",0,1,0,0,0,0,0,1
"340",0,1,0,0,0,0,0,1
"341",0.024,1,0,0,0,0,0,1
"342",0.002,1,0,0,0,0,0,1
"343",0.002,1,0,0,0,0,0,1
"344",0,1,0,0,0,0,0,1
"345",0,1,0,0,0,0,0,1
"346",0.002,0,1,0,0,0,0,1
"347",0.00600000000000001,0,1,0,0,0,0,1
"348",0.024,0,1,0,0,0,0,1
"349",0.002,0,1,0,0,0,0,1
"350",0.086,1,0,0,0,0,0,0
"351",0,1,0,0,0,0,0,1
"352",0.004,0,1,0,0,0,0,1
"353",0.004,1,0,0,0,0,0,1
"354",0.002,1,0,0,0,0,0,1
"355",0,1,0,0,0,0,0,1
"356",0.004,1,0,0,0,0,0,1
"357",0.004,0,1,0,0,0,0,1
"358",0.002,1,0,0,0,0,0,1
"359",0.002,0,1,0,0,0,0,1
"360",0,0,1,0,0,0,0,1
"361",0.014,0,0,0,1,0,0,1
"362",0.014,0,1,0,0,0,0,1
"363",0.036,0,1,0,0,0,0,0
"364",0.002,0,1,0,0,0,0,1
"365",0,1,0,0,0,0,0,1
"366",0.098,0,1,0,0,0,0,0
"367",0,0,1,0,0,0,0,1
"368",0.002,0,1,0,0,0,0,1
"369",0.00600000000000001,0,1,0,0,0,0,1
"370",0.00800000000000001,0,1,0,0,0,0,1
"371",0,1,0,0,0,0,0,1
"372",0.014,1,0,0,0,0,0,1
"373",0,0,0,0,1,0,0,1
"374",0,1,0,0,0,0,0,1
"375",0,1,0,0,0,0,0,1
"376",0,0,1,0,0,0,0,1
"377",0,0,1,0,0,0,0,1
"378",0.3,0,1,0,0,0,0,0
"379",0,0,0,0,0,0,1,1
"380",0,0,1,0,0,0,0,1
"381",0.004,0,1,0,0,0,0,1
"382",0.002,1,0,0,0,0,0,1
"383",0.002,0,1,0,0,0,0,1
"384",0.012,0,1,0,0,0,0,1
"385",0.004,1,0,0,0,0,0,1
"386",0,0,1,0,0,0,0,1
"387",0.004,0,1,0,0,0,0,1
"388",0.002,0,0,1,0,0,0,1
"389",0.002,0,1,0,0,0,0,1
"390",0,1,0,0,0,0,0,1
"391",0.002,0,1,0,0,0,0,1
"392",0,0,1,0,0,0,0,1
"393",0.002,0,0,0,1,0,0,1
"394",0.078,0,1,0,0,0,0,0
"395",0.002,0,1,0,0,0,0,1
"396",0.03,0,1,0,0,0,0,1
"397",0,0,1,0,0,0,0,1
"398",0,0,1,0,0,0,0,1
"399",0.00600000000000001,0,0,1,0,0,0,1
"400",0.024,0,1,0,0,0,0,1
