"","","","bonf_res"
"110",0.7755,0.7755,0
"111",0.1905,0.1905,0
"112",0.1975,0.1975,0
"113",0.7005,0.7005,0
"114",0.953,0.953,0
"115",0.077,0.077,0
"116",0.0075,0.0075,1
"117",0.0485,0.0485,0
"118",0.9825,0.9825,0
"119",0.0305,0.0305,0
"120",0.0345,0.0345,0
"121",0.521,0.521,0
"122",0.5695,0.5695,0
"123",0.1295,0.1295,0
"124",0.0055,0.0055,1
"125",0.6295,0.6295,0
"126",0.6815,0.6815,0
"127",0.836,0.836,0
"128",0.136,0.136,0
"129",0.335,0.335,0
"130",0.4505,0.4505,0
"131",0.072,0.072,0
"132",0.143,0.143,0
"133",0.3695,0.3695,0
"134",0.667,0.667,0
"135",0.0225,0.0225,0
"136",0.006,0.006,1
"137",0.007,0.007,1
"138",0.0285,0.0285,0
"139",0.007,0.007,1
"140",0.1025,0.1025,0
"141",0.794,0.794,0
"142",0.6775,0.6775,0
"143",0.314,0.314,0
"144",0.5055,0.5055,0
"145",0.5285,0.5285,0
"146",0.7745,0.7745,0
"147",0.3625,0.3625,0
"148",0.069,0.069,0
"149",0.1255,0.1255,0
"150",0.16,0.16,0
"151",0.6275,0.6275,0
"152",0.831,0.831,0
"153",0.2965,0.2965,0
"154",0.1645,0.1645,0
"155",0.925,0.925,0
"156",0.091,0.091,0
"157",0.1525,0.1525,0
"158",0.5865,0.5865,0
"159",0.3045,0.3045,0
"160",0.707,0.707,0
"161",0.4265,0.4265,0
"162",0.498,0.498,0
"163",0.902,0.902,0
"164",0.949,0.949,0
"165",0.0355,0.0355,1
"166",0.2755,0.2755,0
"167",0.196,0.196,0
"168",0.203,0.203,0
"169",0.1615,0.1615,0
"170",0.2085,0.2085,0
"171",0.331,0.331,0
"172",0.0905,0.0905,0
"173",0.334,0.334,0
"174",0.3465,0.3465,0
"175",0.689,0.689,0
"176",0.4215,0.4215,0
"177",0.2325,0.2325,0
"178",0.4995,0.4995,0
"179",0.184,0.184,0
"180",0.244,0.244,0
"181",0.244,0.244,0
"182",0.1095,0.1095,0
"183",0.6305,0.6305,0
"184",0.111,0.111,0
"185",0.1065,0.1065,0
"186",0.789,0.789,0
"187",0.1395,0.1395,0
"188",0.175,0.175,0
"189",0.369,0.369,0
"190",0.686,0.686,0
"191",0.2795,0.2795,0
"192",0.8765,0.8765,0
"193",0.41,0.41,0
"194",0.828,0.828,0
"195",0.255,0.255,0
"196",0.4335,0.4335,0
"197",0.9485,0.9485,0
"198",0.2115,0.2115,0
"199",0.6615,0.6615,0
"200",0.018,0.018,0
"201",0.971,0.971,0
"202",0.6295,0.6295,0
"203",0.356,0.356,0
"204",0.0855,0.0855,0
"205",0.0985,0.0985,0
"206",0.443,0.443,0
"207",0.432,0.432,0
"208",0.983,0.983,0
"209",0.064,0.064,0
"210",0.5955,0.5955,0
"211",0.129,0.129,0
"212",0.379,0.379,0
"213",0.0045,0.0045,1
"214",0.524,0.524,0
"215",0.2075,0.2075,0
"216",0.43,0.43,0
"217",0.0385,0.0385,0
"218",0.186,0.186,0
"219",0.6495,0.6495,0
"220",0.476,0.476,0
"221",0.565,0.565,0
"222",0.379,0.379,0
"223",0.4645,0.4645,0
"224",0.9395,0.9395,0
"225",0.0575,0.0575,0
"226",0.614,0.614,0
"227",0.2945,0.2945,0
"228",0.5805,0.5805,0
"229",0.083,0.083,0
"230",0.357,0.357,0
"231",0.2215,0.2215,0
"232",0.3715,0.3715,0
"233",0.7545,0.7545,0
"234",0.578,0.578,0
"235",0.544,0.544,0
"236",0.0145,0.0145,0
"237",0.461,0.461,0
"238",0.685,0.685,0
"239",0.0565,0.0565,0
"240",0.2665,0.2665,0
"241",0.2005,0.2005,0
"242",0.136,0.136,0
"243",0.276,0.276,0
"244",0.0205,0.0205,1
"245",0.5165,0.5165,0
"246",0.2015,0.2015,0
"247",0.5715,0.5715,0
"248",0.2665,0.2665,0
"249",0.7325,0.7325,0
"250",0.104,0.104,0
"251",0.0575,0.0575,0
"252",0.2245,0.2245,0
"253",0.695,0.695,0
"254",0.3905,0.3905,0
"255",0.689,0.689,0
"256",0.149,0.149,0
"257",0.69,0.69,0
"258",0.534,0.534,0
"259",0.568,0.568,0
"260",0.7005,0.7005,0
"261",0.183,0.183,0
"262",0.7235,0.7235,0
"263",0.518,0.518,0
"264",0.004,0.004,1
"265",0.017,0.017,1
"266",0.1935,0.1935,0
"267",0.0075,0.0075,1
"268",0.0385,0.0385,0
"269",0.4285,0.4285,0
"270",0.227,0.227,0
"271",0.636,0.636,0
"272",0.174,0.174,0
"273",0.14,0.14,0
"274",0.3065,0.3065,0
"275",0.8105,0.8105,0
"276",0.2375,0.2375,0
"277",0.062,0.062,0
"278",0.4305,0.4305,0
"279",0.1425,0.1425,0
"280",0.564,0.564,0
"281",0.2745,0.2745,0
"282",0.2725,0.2725,0
"283",0.7425,0.7425,0
"284",0.186,0.186,0
"285",0.323,0.323,0
"286",0.5745,0.5745,0
"287",0.2215,0.2215,0
"288",0.2355,0.2355,0
"289",0.7415,0.7415,0
"290",0.375,0.375,0
"291",0.699,0.699,0
"292",0.25,0.25,0
"293",0.0655,0.0655,0
"294",0.1535,0.1535,0
"295",0.0815,0.0815,0
"296",0.2295,0.2295,0
"297",0.104,0.104,0
"298",0.451,0.451,0
"299",0.001,0.001,1
"300",0.019,0.019,0
"301",0.2935,0.2935,0
"302",0.245,0.245,0
"303",0.559,0.559,0
"304",0.4775,0.4775,0
"305",0.1535,0.1535,0
"306",0.5945,0.5945,0
"307",0.66,0.66,0
"308",0.95,0.95,0
"309",0.439,0.439,0
"310",0.1915,0.1915,0
"311",0.4165,0.4165,0
"312",0.356,0.356,0
"313",0.2355,0.2355,0
"314",0.068,0.068,0
"315",0.1895,0.1895,0
"316",0.0015,0.0015,1
"317",0.6145,0.6145,0
"318",0.1205,0.1205,0
"319",0.95,0.95,0
"320",0.0065,0.0065,1
"321",0.2555,0.2555,0
"322",0.841,0.841,0
"323",0.0495,0.0495,0
"324",0.6765,0.6765,0
"325",0.28,0.28,0
"326",0.655,0.655,0
"327",0.5115,0.5115,0
"328",0.6185,0.6185,0
"329",0.4925,0.4925,0
"330",0.6025,0.6025,0
"331",0.598,0.598,0
"332",0.8125,0.8125,0
"333",0.119,0.119,0
"334",0.0175,0.0175,1
"335",0.3265,0.3265,0
"336",0.013,0.013,1
"337",0.0795,0.0795,0
"338",0.4785,0.4785,0
"339",0.098,0.098,0
"340",0.149,0.149,0
"341",0.0375,0.0375,1
"342",0.7645,0.7645,0
"343",0.7045,0.7045,0
"344",0.688,0.688,0
"345",0.0695,0.0695,0
"346",0.0355,0.0355,1
"347",0.1845,0.1845,0
"348",0.5355,0.5355,0
"349",0.042,0.042,1
"350",0.5155,0.5155,0
"351",0.134,0.134,0
"352",0.106,0.106,0
"353",0.3065,0.3065,0
"354",0.8055,0.8055,0
"355",0.173,0.173,0
"356",0.67,0.67,0
"357",0.442,0.442,0
"358",0.594,0.594,0
"359",0.0475,0.0475,0
"360",0.3515,0.3515,0
"361",0.776,0.776,0
"362",0.1615,0.1615,0
"363",0.295,0.295,0
"364",0.5115,0.5115,0
"365",0.5635,0.5635,0
"366",0.4725,0.4725,0
"367",0.2555,0.2555,0
"368",0.0185,0.0185,1
"369",0.649,0.649,0
"370",0.6555,0.6555,0
"371",0.6205,0.6205,0
"372",0.0835,0.0835,0
"373",0.1445,0.1445,0
"374",0.143,0.143,0
"375",0.2925,0.2925,0
"376",0.019,0.019,1
"377",0.085,0.085,0
"378",0.065,0.065,0
"379",0.933,0.933,0
"380",0.4705,0.4705,0
"381",0.121,0.121,0
"382",0.03,0.03,0
"383",0.9115,0.9115,0
"384",0.566,0.566,0
"385",0.007,0.007,1
"386",0.52,0.52,0
"387",0.2435,0.2435,0
"388",0.469,0.469,0
"389",0.154,0.154,0
"390",0.382,0.382,0
"391",0.137,0.137,0
"392",0.1795,0.1795,0
"393",0.3925,0.3925,0
"394",0.7015,0.7015,0
"395",0.666,0.666,0
"396",0.3405,0.3405,0
"397",0.2945,0.2945,0
"398",0.747,0.747,0
"399",0.2745,0.2745,0
"400",0.05,0.05,0
