"","","","","","","","bonf_res"
"107",0.212,0,0,0,1,0,0
"108",0.616,0,0,0,1,0,0
"109",0.848,0,0,1,0,0,0
"110",0.14,0,0,1,0,0,0
"111",0.324,0,0,0,0,1,0
"112",0.568,0,0,1,0,0,0
"113",0.132,0,0,0,0,1,0
"114",0.14,0,0,0,0,1,0
"115",0.944,0,0,1,0,0,0
"116",0.284,0,0,0,0,1,0
"117",0.868,0,0,0,1,0,0
"118",0.564,0,0,0,1,0,0
"119",0.348,0,0,1,0,0,0
"120",0.004,0,0,1,0,0,0
"121",0.316,0,0,0,0,1,0
"122",0.052,0,0,0,0,1,0
"123",0.988,0,0,0,1,0,0
"124",0.18,0,0,0,0,1,0
"125",0.056,0,0,0,0,1,1
"126",0.288,0,0,0,1,0,0
"127",0.528,0,0,0,0,1,0
"128",0.004,0,0,0,0,1,0
"129",0.904,0,0,1,0,0,0
"130",0.108,0,0,0,0,1,0
"131",0.396,0,0,0,0,1,0
"132",0.004,0,0,0,0,1,1
"133",0.156,0,0,0,0,1,0
"134",0.488,0,0,0,1,0,0
"135",0.576,0,1,0,0,0,0
"136",0.916,0,0,0,1,0,0
"137",0.656,0,0,1,0,0,0
"138",0.464,0,0,0,0,1,0
"139",0.744,0,0,1,0,0,0
"140",0.16,0,0,0,0,1,0
"141",0.368,0,0,0,0,1,0
"142",0.528,0,0,0,1,0,0
"143",0.576,0,0,0,0,1,0
"144",0.348,0,0,1,0,0,0
"145",0.976,0,0,1,0,0,0
"146",0.084,0,0,0,0,1,0
"147",0.924,0,0,0,0,1,0
"148",0.288,0,0,0,0,1,0
"149",0.252,0,0,0,1,0,0
"150",0.764,0,0,0,0,1,0
"151",0.756,0,0,1,0,0,0
"152",0.468,0,0,0,0,1,0
"153",0.932,0,0,0,0,1,0
"154",0.676,0,0,1,0,0,0
"155",0.196,0,0,1,0,0,1
"156",0.26,0,0,1,0,0,0
"157",0.444,0,0,1,0,0,0
"158",0.308,0,0,0,0,1,0
"159",0.508,0,0,0,1,0,0
"160",0.744,0,0,1,0,0,0
"161",0.896,0,0,1,0,0,0
"162",0.5,0,0,1,0,0,0
"163",0.1,0,0,0,0,1,0
"164",0.624,0,0,0,1,0,0
"165",0.872,0,1,0,0,0,0
"166",0.136,0,0,1,0,0,0
"167",0.924,0,0,1,0,0,0
"168",0.756,0,0,0,1,0,0
"169",0.284,0,0,0,1,0,0
"170",0.12,0,0,0,1,0,0
"171",0.34,0,0,0,0,1,0
"172",0.86,0,0,0,1,0,0
"173",0.496,0,0,1,0,0,0
"174",0.904,0,0,0,0,1,0
"175",0.552,0,0,0,1,0,0
"176",0.992,0,0,0,1,0,0
"177",0.592,0,0,1,0,0,0
"178",0.532,0,1,0,0,0,0
"179",0.82,0,0,0,0,1,0
"180",0.772,0,0,0,0,1,0
"181",0.472,0,0,0,0,1,0
"182",0.096,0,0,1,0,0,0
"183",0.68,0,1,0,0,0,0
"184",0.692,0,0,1,0,0,0
"185",0.204,0,0,1,0,0,0
"186",0.752,0,0,0,0,1,0
"187",0.216,0,0,0,1,0,0
"188",0.824,0,0,0,1,0,0
"189",0.48,0,0,1,0,0,0
"190",0.576,0,0,0,1,0,0
"191",0.884,0,0,0,0,1,0
"192",0.984,0,0,1,0,0,0
"193",0.992,0,0,0,1,0,0
"194",0.168,0,0,0,0,1,0
"195",0.764,0,0,0,0,1,0
"196",0.168,0,0,0,0,1,0
"197",0.084,0,0,0,1,0,0
"198",0.492,0,0,0,0,1,0
"199",0.704,0,0,1,0,0,0
"200",0.932,0,0,1,0,0,0
"201",0.944,0,0,1,0,0,0
"202",0.976,0,0,1,0,0,0
"203",0.724,0,0,1,0,0,0
"204",0.248,0,0,1,0,0,0
"205",0.656,0,0,0,0,1,0
"206",0.824,0,0,0,1,0,0
"207",0.528,0,0,1,0,0,0
"208",0.836,0,0,0,0,1,0
"209",0.38,0,0,0,0,1,0
"210",0.192,0,0,0,0,1,0
"211",0.772,0,0,0,1,0,0
"212",0.188,0,0,0,0,1,0
"213",0.092,0,0,1,0,0,0
"214",0.74,0,1,0,0,0,0
"215",0.604,0,0,1,0,0,0
"216",0.864,0,0,0,1,0,0
"217",0.524,0,0,0,1,0,0
"218",0.476,0,0,0,1,0,0
"219",0.752,0,0,0,1,0,0
"220",0.212,0,0,0,1,0,0
"221",0.356,0,0,0,1,0,0
"222",0.428,0,0,0,0,1,0
"223",0.536,0,1,0,0,0,0
"224",0.392,0,0,0,0,1,0
"225",0.396,0,0,0,0,1,0
"226",0.624,0,0,0,1,0,0
"227",0.58,0,0,1,0,0,0
"228",0.08,0,0,0,0,1,0
"229",0.36,0,0,1,0,0,0
"230",0.888,0,0,0,0,1,0
"231",0.452,0,0,0,0,1,0
"232",0.332,0,0,0,0,1,0
"233",0.544,0,0,0,0,1,0
"234",0.94,0,0,0,1,0,0
"235",0,0,0,0,1,0,1
"236",0.696,0,0,0,1,0,0
"237",0.332,0,0,0,0,1,0
"238",0.324,0,0,0,0,1,0
"239",0.696,0,0,1,0,0,0
"240",0.452,0,0,1,0,0,0
"241",0.56,0,0,0,0,1,0
"242",0.748,0,0,1,0,0,0
"243",0.1,0,0,1,0,0,0
"244",0.716,0,0,0,0,1,0
"245",0.088,0,0,0,0,1,0
"246",0.728,0,1,0,0,0,0
"247",0.704,0,0,0,1,0,0
"248",0.012,0,0,0,0,1,1
"249",0.996,0,0,0,1,0,0
"250",0.496,0,0,0,1,0,0
"251",0.296,0,0,0,0,1,0
"252",0.5,0,0,0,0,1,0
"253",1,0,0,0,1,0,0
"254",0.428,0,0,0,1,0,0
"255",0.184,0,0,0,0,1,0
"256",0.52,0,1,0,0,0,0
"257",0.356,0,0,0,1,0,0
"258",0.4,0,0,1,0,0,0
"259",0.276,0,0,0,1,0,0
"260",0.536,0,0,0,1,0,0
"261",0.984,0,0,1,0,0,0
"262",0.328,0,0,1,0,0,0
"263",0.324,0,0,1,0,0,0
"264",0.588,0,0,0,1,0,0
"265",0.116,0,0,0,0,1,0
"266",0.848,0,0,0,0,1,0
"267",0.024,0,0,0,0,1,0
"268",0.704,0,0,0,0,1,0
"269",0.048,0,0,0,0,1,0
"270",0.004,0,0,0,0,1,0
"271",0.148,0,0,1,0,0,0
"272",0.804,0,0,1,0,0,0
"273",0.524,0,0,0,0,1,0
"274",0.016,0,0,1,0,0,1
"275",0.964,0,0,0,1,0,0
"276",0.004,0,0,0,0,1,0
"277",0.32,0,0,1,0,0,0
"278",0.66,0,0,0,0,1,0
"279",0.196,0,0,0,0,1,0
"280",0.524,0,1,0,0,0,0
"281",0.204,0,0,0,1,0,0
"282",0.78,0,0,1,0,0,0
"283",0.54,0,0,1,0,0,0
"284",0.492,0,0,1,0,0,0
"285",0.628,0,0,0,1,0,0
"286",0.62,0,0,1,0,0,0
"287",0.76,0,0,0,0,1,0
"288",0.2,0,0,0,0,1,0
"289",0.708,0,0,0,0,1,0
"290",0.44,0,0,0,1,0,0
"291",0.412,0,0,0,1,0,0
"292",0.584,0,0,0,1,0,0
"293",0.512,0,0,0,1,0,0
"294",0.048,0,0,0,0,1,0
"295",0.864,0,0,1,0,0,0
"296",0.408,0,1,0,0,0,0
"297",0.588,0,0,1,0,0,0
"298",0.292,0,0,0,0,1,0
"299",0.092,0,0,0,0,1,0
"300",0.952,0,0,0,0,1,0
"301",0.088,0,0,0,1,0,0
"302",0.42,0,0,1,0,0,0
"303",0.296,0,0,0,0,1,0
"304",0.98,0,0,0,0,1,0
"305",0.2,0,0,0,0,1,0
"306",0.26,0,0,0,0,1,0
"307",0.18,0,0,1,0,0,0
"308",0.016,0,0,0,0,1,1
"309",0.796,0,0,1,0,0,0
"310",0.136,0,0,0,0,1,0
"311",0.28,0,0,0,0,1,0
"312",0.996,0,0,1,0,0,0
"313",0.644,0,0,0,0,1,0
"314",0.344,0,0,1,0,0,0
"315",0.7,0,0,0,0,1,0
"316",0.24,0,0,0,1,0,0
"317",0.616,0,0,1,0,0,0
"318",0.944,0,0,1,0,0,0
"319",0.572,0,0,0,1,0,0
"320",0.888,0,0,0,1,0,0
"321",0.424,0,0,1,0,0,0
"322",0.0600000000000001,0,0,0,0,1,1
"323",0.272,0,0,0,0,1,0
"324",0.672,0,0,0,0,1,0
"325",0.8,0,0,0,0,1,0
"326",0.908,0,0,1,0,0,0
"327",0.568,0,0,0,1,0,0
"328",0.272,0,0,0,0,1,0
"329",0.236,0,0,0,0,1,0
"330",0.28,0,0,0,0,1,0
"331",0.388,0,0,0,0,1,0
"332",0.172,0,0,0,0,1,0
"333",0.804,0,0,0,1,0,0
"334",0.9,0,0,1,0,0,0
"335",0.88,0,0,0,0,1,0
"336",0.0639999999999999,0,0,0,0,1,0
"337",0.856,0,1,0,0,0,0
"338",0.16,0,0,0,0,1,0
"339",0.0639999999999999,0,0,1,0,0,0
"340",0.02,0,0,1,0,0,0
"341",0.744,0,0,0,1,0,0
"342",0.772,0,0,1,0,0,0
"343",0.348,0,0,0,1,0,0
"344",0.072,0,0,0,1,0,0
"345",0.324,0,0,0,0,1,0
"346",0.424,0,0,0,0,1,0
"347",0.196,0,0,1,0,0,0
"348",0.324,0,0,1,0,0,0
"349",0.468,0,0,1,0,0,0
"350",0.156,0,0,0,1,0,0
"351",0.004,0,0,0,0,1,0
"352",0.464,0,0,0,0,1,0
"353",0.648,0,0,0,1,0,0
"354",0.568,0,0,1,0,0,0
"355",0.036,0,0,1,0,0,0
"356",0.624,0,0,0,1,0,0
"357",0.212,0,0,0,1,0,0
"358",0.644,0,0,1,0,0,0
"359",0.132,0,0,1,0,0,0
"360",0.604,0,0,0,0,1,0
"361",0.2,0,0,0,0,1,0
"362",0.908,0,0,1,0,0,0
"363",0.56,0,0,0,0,1,0
"364",0.86,0,0,1,0,0,0
"365",0.18,0,0,0,0,1,0
"366",0.0679999999999999,0,0,0,0,1,0
"367",0.416,0,0,0,1,0,0
"368",0.252,0,0,0,0,1,0
"369",0.936,0,0,0,0,1,0
"370",0.148,0,0,0,1,0,0
"371",0.508,0,0,0,0,1,0
"372",0.348,0,0,0,1,0,0
"373",0.908,0,0,0,0,1,0
"374",0.048,0,0,1,0,0,0
"375",0.6,0,0,0,0,1,0
"376",0.632,0,0,1,0,0,0
"377",0.868,0,0,0,0,1,0
"378",0.764,0,0,1,0,0,0
"379",0.268,0,0,0,1,0,0
"380",0.552,0,0,0,0,1,0
"381",0.124,0,0,0,1,0,0
"382",0.004,0,0,0,0,1,0
"383",0.656,0,0,0,0,1,0
"384",0.612,0,0,0,1,0,0
"385",0.296,0,0,0,0,1,0
"386",0.376,0,0,0,0,1,0
"387",0.476,0,0,0,1,0,0
"388",0.908,0,0,1,0,0,0
"389",0.348,0,0,1,0,0,0
"390",0.568,0,0,1,0,0,0
"391",0.64,0,0,0,0,1,0
"392",0.484,0,0,0,0,1,0
"393",0.76,0,0,1,0,0,0
"394",0.308,0,0,0,1,0,0
"395",0.304,0,0,0,0,1,0
"396",0.748,0,0,1,0,0,0
"397",0.176,0,0,0,1,0,0
"398",0.336,0,0,0,0,1,0
"399",0.988,0,0,1,0,0,0
"400",0.628,0,0,0,0,1,0
