"","","","bonf_res"
"1",0.428,1,0
"2",0.668,1,0
"3",0.144,1,0
"4",0.44,1,0
"5",0.888,1,0
"6",0.38,1,0
"7",0.808,1,0
"8",0.212,1,0
"9",0.364,1,0
"10",0.052,1,0
"11",0.532,1,0
"12",0.416,1,0
"13",0.82,1,0
"14",0.312,1,0
"15",0.348,1,0
"16",0.552,1,0
"17",0.324,1,0
"18",0.336,1,0
"19",0.284,1,0
"20",0.976,1,0
"21",0.608,1,0
"22",0.988,1,0
"23",0.704,1,0
"24",0.308,1,0
"25",0.296,1,0
"26",0.38,1,0
"27",0.52,1,0
"28",0.312,1,0
"29",0.488,1,0
"30",0.276,1,0
"31",0.164,1,0
"32",0.78,1,0
"33",0.172,1,0
"34",0.916,1,0
"35",0.508,1,0
"36",0.268,1,0
"37",0.572,1,0
"38",0.304,1,0
"39",0.416,1,0
"40",0.756,1,0
"41",0.928,1,0
"42",0.232,1,0
"43",0.956,1,0
"44",0.956,1,0
"45",0.556,1,0
"46",0.956,1,0
"47",0.028,1,0
"48",0.492,1,0
"49",0.312,1,0
"50",0.708,1,0
"51",0.24,1,0
"52",0.08,1,1
"53",0.864,1,0
"54",0.00800000000000001,1,0
"55",0.412,1,0
"56",0.464,1,0
"57",0.876,1,0
"58",0.012,1,0
"59",0.432,1,0
"60",0.548,1,0
"61",0.692,1,0
"62",0,1,0
"63",0.436,1,0
"64",0.132,1,0
"65",0.652,1,0
"66",0.472,1,0
"67",0.212,1,0
"68",0.88,1,0
"69",0.688,1,0
"70",0.892,1,0
"71",0.14,1,0
"72",0.112,1,0
"73",0.872,1,0
"74",0.46,1,0
"75",0.904,1,0
"76",0.848,1,0
"77",0.816,1,0
"78",0.448,1,0
"79",0.408,1,0
"80",0.636,1,0
"81",0.892,1,0
"82",0.532,1,0
"83",0.38,1,0
"84",0.848,1,0
"85",0.0600000000000001,1,0
"86",0.336,1,0
"87",0.22,1,0
"88",0.724,1,0
"89",0.428,1,0
"90",0.004,1,1
"91",0.6,1,0
"92",0.568,1,0
"93",0.596,1,0
"94",0.952,1,0
"95",0.036,1,0
"96",0.9,1,0
"97",0.396,1,0
"98",0.968,1,0
"99",0.7,1,0
"100",0.372,1,0
"101",0.264,1,0
"102",0.38,1,0
"103",0.628,1,0
"104",0.108,1,0
"105",0.44,1,0
"106",0.328,1,0
"107",0.272,1,0
"108",0.496,1,0
"109",0.12,1,0
"110",0.272,1,0
"111",0.116,1,0
"112",0.584,1,0
"113",0.084,1,0
"114",0.412,1,0
"115",0.968,1,0
"116",0.912,1,0
"117",0.252,1,0
"118",0.612,1,0
"119",0.48,1,0
"120",0.396,1,0
"121",0.12,1,0
"122",0.216,1,0
"123",0.936,1,0
"124",0.376,1,0
"125",0.768,1,0
"126",0.0679999999999999,1,0
"127",0.752,1,0
"128",0.628,1,0
"129",0.696,1,0
"130",0.612,1,0
"131",0.688,1,0
"132",0.796,1,0
"133",0.964,1,0
"134",0.548,1,0
"135",0.984,1,0
"136",0.46,1,0
"137",0.808,1,0
"138",0.292,1,0
"139",0.0600000000000001,1,0
"140",0.332,1,0
"141",0.26,1,0
"142",0.792,1,0
"143",0.632,1,0
"144",0.92,1,0
"145",0.752,1,0
"146",0.936,1,0
"147",0.48,1,0
"148",0.696,1,0
"149",0.584,1,0
"150",0.012,1,0
"151",0.032,1,0
"152",0.992,1,0
"153",0.304,1,0
"154",0.788,1,0
"155",0.976,1,0
"156",0.2,1,0
"157",0.208,1,0
"158",0.744,1,0
"159",0.352,1,0
"160",0.648,1,0
"161",0.668,1,0
"162",0.692,1,0
"163",0.284,1,0
"164",0.92,1,0
"165",0.408,1,0
"166",0.856,1,0
"167",0.848,1,0
"168",0.828,1,0
"169",0.652,1,0
"170",0.648,1,0
"171",0.296,1,0
"172",0.696,1,0
"173",0.696,1,0
"174",0.108,1,0
"175",0.792,1,0
"176",0.248,1,0
"177",0.356,1,0
"178",0.812,1,0
"179",0.608,1,0
"180",0.408,1,0
"181",0.12,1,0
"182",0.532,1,0
"183",0.516,1,0
"184",0.496,1,0
"185",0.8,1,0
"186",0.04,1,1
"187",0.296,1,0
"188",0.944,1,0
"189",0.016,1,0
"190",0.512,1,0
"191",0.128,1,0
"192",0.784,1,0
"193",0.0639999999999999,1,0
"194",0.78,1,0
"195",0.86,1,0
"196",0.644,1,0
"197",0.824,1,0
"198",0.664,1,0
"199",0.764,1,0
"200",0.644,1,0
"201",0.072,1,0
"202",0.46,1,0
"203",0.216,1,0
"204",0.288,1,0
"205",0.148,1,0
"206",0.984,1,0
"207",0.212,1,0
"208",0.604,1,0
"209",0.184,1,0
"210",0.932,1,0
"211",0.164,1,0
"212",0.496,1,0
"213",0.144,1,0
"214",0.668,1,0
"215",0.164,1,0
"216",0.62,1,0
"217",0.132,1,0
"218",0.968,1,0
"219",0.256,1,0
"220",0.352,1,0
"221",0.9,1,0
"222",0.096,1,1
"223",0.656,1,0
"224",0.908,1,0
"225",0.788,1,0
"226",0.128,1,1
"227",0.68,1,0
"228",0.16,1,0
"229",0.896,1,0
"230",0.276,1,0
"231",0.996,1,0
"232",0.036,1,0
"233",0.756,1,0
"234",0.792,1,0
"235",0.312,1,0
"236",0.648,1,0
"237",0.296,1,0
"238",0.572,1,0
"239",0.636,1,0
"240",0.404,1,0
"241",0.164,1,0
"242",0.024,1,1
"243",0.28,1,0
"244",0.412,1,0
"245",0.404,1,0
"246",0.744,1,0
"247",0.388,1,0
"248",0.564,1,0
"249",0.072,1,0
"250",0.092,1,0
"251",0.8,1,0
"252",0.396,1,0
"253",0.612,1,0
"254",0.42,1,0
"255",0.688,1,0
"256",0.08,1,1
"257",0.324,1,0
"258",0.452,1,0
"259",0.852,1,0
"260",0.888,1,0
"261",0.168,1,0
"262",0.948,1,0
"263",0.74,1,0
"264",0.596,1,0
"265",0.256,1,0
"266",0.384,1,0
"267",0.24,1,0
"268",0.58,1,0
"269",0.768,1,0
"270",0.464,1,0
"271",0.524,1,0
"272",0.732,1,0
"273",0.588,1,0
"274",0.228,1,0
"275",0.256,1,0
"276",0.468,1,0
"277",0.052,1,0
"278",0.408,1,0
"279",0.384,1,0
"280",0.6,1,0
"281",0.564,1,0
"282",0.176,1,0
"283",0.644,1,0
"284",0.812,1,0
"285",0.476,1,0
"286",0.748,1,0
"287",0.128,1,0
"288",0.548,1,0
"289",0.94,1,0
"290",0.764,1,0
"291",0.128,1,0
"292",0.892,1,0
"293",0.036,1,0
"294",0.388,1,0
"295",0.244,1,0
"296",0.104,1,1
"297",0.984,1,0
"298",0.812,1,0
"299",0.08,1,0
"300",0.152,1,0
"301",0.836,1,0
"302",0.052,1,0
"303",0.048,1,0
"304",0.42,1,0
"305",0.308,1,0
"306",0.336,1,0
"307",0.652,1,0
"308",0.568,1,0
"309",0.796,1,0
"310",0.784,1,0
"311",0.824,1,0
"312",0.524,1,0
"313",0.672,1,0
"314",0.564,1,0
"315",0.752,1,0
"316",0.14,1,0
"317",0.208,1,0
"318",0.428,1,0
"319",0.972,1,0
"320",0.512,1,0
"321",0.98,1,0
"322",0.4,1,0
"323",0.012,1,1
"324",0.032,1,0
"325",0.424,1,0
"326",0.452,1,0
"327",0.1,1,0
"328",0.58,1,0
"329",0.74,1,0
"330",0.952,1,0
"331",0.028,1,0
"332",0.624,1,0
"333",0.568,1,0
"334",0.012,1,0
"335",0.304,1,0
"336",0.052,1,0
"337",0.8,1,0
"338",0.248,1,0
"339",0.076,1,0
"340",0.668,1,0
"341",0.86,1,0
"342",0.504,1,0
"343",0.728,1,0
"344",0.224,1,0
"345",0.636,1,0
"346",0.716,1,0
"347",0.332,1,0
"348",0.012,1,1
"349",0.012,1,0
"350",0.116,1,0
"351",0.636,1,0
"352",0.88,1,0
"353",0.568,1,0
"354",0.4,1,0
"355",0.708,1,0
"356",0.56,1,0
"357",0.944,1,0
"358",0.684,1,0
"359",0.856,1,0
"360",0.628,1,0
"361",0.388,1,0
"362",0.42,1,0
"363",0.536,1,0
"364",0.352,1,0
"365",0.24,1,0
"366",0.176,1,0
"367",0.056,1,1
"368",0.9,1,0
"369",0.0639999999999999,1,1
"370",0.356,1,0
