"","","","bonf_res"
"284",0.054,1,0
"285",0.614,1,0
"286",0.11,1,0
"287",0.00800000000000001,1,1
"288",0.0580000000000001,1,1
"289",0.014,1,0
"290",0.538,1,0
"291",0.504,1,0
"292",0.368,1,0
"293",0.00600000000000001,1,1
"294",0.03,1,0
"295",0.038,1,1
"296",0.132,1,0
"297",0.018,1,1
"298",0.384,1,0
"299",0.806,1,0
"300",0.462,1,0
"301",0.056,1,0
"302",0.646,1,0
"303",0.57,1,0
"304",0.424,1,0
"305",0.232,1,0
"306",0.098,1,0
"307",0.358,1,0
"308",0.318,1,0
"309",0.158,1,0
"310",0.07,1,0
"311",0.342,1,0
"312",0.028,1,0
"313",0.392,1,0
"314",0.83,1,0
"315",0.29,1,0
"316",0.0659999999999999,1,0
"317",0.078,1,1
"318",0.12,1,0
"319",0.39,1,0
"320",0.03,1,0
"321",0.222,1,0
"322",0.248,1,0
"323",0.00800000000000001,1,0
"324",0.164,1,0
"325",0.14,1,0
"326",0.384,1,0
"327",0.342,1,0
"328",0.836,1,0
"329",0.806,1,0
"330",0.106,1,0
"331",0.096,1,0
"332",0.03,1,1
"333",0.036,1,0
"334",0.0679999999999999,1,0
"335",0.08,1,0
"336",0.048,1,0
"337",0.08,1,0
"338",0.184,1,0
"339",0.856,1,0
"340",0.588,1,0
"341",0.102,1,0
"342",0.764,1,0
"343",0.256,1,0
"344",0.35,1,0
"345",0.166,1,0
"346",0.234,1,0
"347",0.606,1,0
"348",0.074,1,0
"349",0.02,1,0
"350",0.7,1,0
"351",0.012,1,1
"352",0.034,1,0
"353",0.148,1,0
"354",0.168,1,0
"355",0.288,1,0
"356",0.624,1,0
"357",0.00800000000000001,1,1
"358",0,1,1
"359",0.45,1,0
"360",0.56,1,0
"361",0.0600000000000001,1,0
"362",0.07,1,0
"363",0.00800000000000001,1,1
"364",0.13,1,0
"365",0.088,1,0
"366",0.48,1,0
"367",0.048,1,0
"368",0.254,1,0
"369",0.018,1,0
"370",0.028,1,0
"371",0.118,1,0
"372",0.23,1,0
"373",0.462,1,0
"374",0.446,1,0
"375",0.02,1,1
"376",0.188,1,0
"377",0.696,1,0
"378",0.042,1,0
"379",0.162,1,0
"380",0.00800000000000001,1,1
"381",0.00600000000000001,1,1
"382",0.606,1,0
"383",0.004,1,1
"384",0.25,1,0
"385",0.46,1,0
"386",0.088,1,0
"387",0.936,1,0
"388",0.532,1,0
"389",0.364,1,0
"390",0.63,1,0
"391",0.042,1,0
"392",0.112,1,1
"393",0.044,1,1
"394",0.094,1,0
"395",0.578,1,0
"396",0.368,1,0
"397",0.144,1,0
"398",0.372,1,0
"399",0,1,1
"400",0.00800000000000001,1,0
