"","","","","","","","bonf_res"
"1",0.425333333333333,0,0,0,1,0,0
"2",0.372,0,1,0,0,0,0
"3",0.493333333333333,0,0,0,0,1,0
"4",0.357333333333333,0,0,1,0,0,0
"5",0.606666666666667,0,0,0,1,0,0
"6",0.521333333333333,0,0,0,0,1,0
"7",0.326666666666667,0,0,0,0,1,0
"8",0.409333333333333,0,0,1,0,0,0
"9",0.704,0,0,0,0,1,0
"10",0.42,0,0,1,0,0,0
"11",0.646666666666667,0,1,0,0,0,0
"12",0.94,0,0,0,1,0,0
"13",0.822666666666667,0,0,0,0,1,0
"14",0.917333333333333,0,1,0,0,0,0
"15",0.296,0,1,0,0,0,0
"16",0.328,0,0,1,0,0,0
"17",0.314666666666667,0,0,0,1,0,0
"18",0.228,0,0,0,0,1,0
"19",0.536,1,0,0,0,0,0
"20",0.697333333333333,0,0,0,0,1,0
"21",0.164,0,0,0,0,1,0
"22",0.234666666666667,0,0,0,0,1,0
"23",0.602666666666667,0,1,0,0,0,0
"24",0.118666666666667,0,0,1,0,0,0
"25",0.865333333333333,0,1,0,0,0,0
"26",0.316,0,0,0,0,1,0
"27",0.710666666666667,0,0,0,0,1,0
"28",0.196,0,0,0,0,1,0
"29",0.485333333333333,0,0,1,0,0,0
"30",0.606666666666667,0,1,0,0,0,0
"31",0.554666666666667,0,0,0,0,1,0
"32",0.388,0,0,0,0,1,0
"33",0.946666666666667,0,0,1,0,0,0
"34",0.032,0,0,1,0,0,1
"35",0.644,0,1,0,0,0,0
"36",0.88,0,1,0,0,0,0
"37",0.072,0,0,0,0,1,0
"38",0.674666666666667,0,1,0,0,0,0
"39",0.601333333333333,0,1,0,0,0,0
"40",0.517333333333333,0,1,0,0,0,0
"41",0.694666666666667,0,0,1,0,0,0
"42",0.569333333333333,0,1,0,0,0,0
"43",0.998666666666667,0,1,0,0,0,0
"44",0.00800000000000001,0,0,0,0,1,1
"45",0.898666666666667,0,0,0,0,1,0
"46",0.945333333333333,0,0,0,0,1,0
"47",0.828,0,0,0,1,0,0
"48",0.398666666666667,0,0,0,0,1,0
"49",0.229333333333333,0,0,0,0,1,0
"50",0.937333333333333,0,0,0,0,1,0
"51",0.237333333333333,0,0,0,0,1,0
"52",0.317333333333333,0,0,0,0,1,0
"53",0.0853333333333334,0,0,0,0,1,0
"54",0.468,0,0,0,0,1,0
"55",0.212,0,0,0,0,1,0
"56",0.818666666666667,0,1,0,0,0,0
"57",0.386666666666667,0,1,0,0,0,0
"58",0.084,0,1,0,0,0,0
"59",0.0333333333333333,0,1,0,0,0,1
"60",0.590666666666667,0,0,1,0,0,0
"61",0.296,0,0,0,0,1,0
"62",0.546666666666667,1,0,0,0,0,0
"63",0.612,1,0,0,0,0,0
"64",0.830666666666667,0,0,1,0,0,0
"65",0.698666666666667,0,0,0,0,1,0
"66",0.258666666666667,0,0,0,0,1,0
"67",0.368,0,0,0,0,1,0
"68",0.409333333333333,0,0,0,0,1,0
"69",0.184,0,0,1,0,0,0
"70",0.721333333333333,0,0,0,0,1,0
"71",0.908,1,0,0,0,0,0
"72",0.892,0,1,0,0,0,0
"73",0.797333333333333,0,0,0,0,1,0
"74",0.00800000000000001,0,0,0,0,1,1
"75",0.541333333333333,0,0,1,0,0,0
"76",0.881333333333333,0,1,0,0,0,0
"77",0.889333333333333,0,0,1,0,0,0
"78",0.146666666666667,0,0,0,0,1,0
"79",0.498666666666667,0,1,0,0,0,0
"80",0.713333333333333,0,1,0,0,0,0
"81",0.250666666666667,0,0,0,0,1,0
"82",0.141333333333333,0,0,0,0,1,0
"83",0.298666666666667,0,0,1,0,0,0
"84",0.454666666666667,0,0,0,0,1,0
"85",0.377333333333333,0,0,0,0,1,0
"86",0.477333333333333,0,0,0,1,0,0
"87",0.408,0,0,0,0,1,0
"88",0.348,0,1,0,0,0,0
"89",0.732,0,0,0,0,1,0
"90",0.836,0,0,0,0,1,0
"91",0.490666666666667,0,0,0,0,1,0
"92",0.585333333333333,0,0,0,0,1,0
"93",0.882666666666667,0,0,0,0,1,0
"94",0.0453333333333333,0,0,0,0,1,0
"95",0.114666666666667,0,1,0,0,0,0
"96",0.234666666666667,0,0,0,0,1,0
"97",0.894666666666667,0,0,0,0,1,0
"98",0.606666666666667,0,1,0,0,0,0
"99",0.374666666666667,1,0,0,0,0,0
"100",0.848,0,1,0,0,0,0
"101",0.546666666666667,0,1,0,0,0,0
"102",0.408,0,1,0,0,0,0
"103",0.981333333333333,0,0,1,0,0,0
"104",0.685333333333333,0,0,0,0,1,0
"105",0.044,0,0,0,0,1,0
"106",0.0093333333333333,0,1,0,0,0,1
"107",0.301333333333333,0,0,0,0,1,0
"108",0.856,0,0,1,0,0,0
"109",0.702666666666667,0,0,0,0,1,0
"110",0.150666666666667,0,0,0,0,1,0
"111",0.434666666666667,0,0,1,0,0,0
"112",0.974666666666667,0,0,1,0,0,0
"113",0.477333333333333,0,0,0,0,1,0
"114",0.905333333333333,0,0,1,0,0,0
"115",0.82,0,1,0,0,0,0
"116",0.374666666666667,0,0,0,0,1,0
"117",0.538666666666667,0,0,1,0,0,0
"118",0.681333333333333,0,0,0,0,1,0
"119",0.5,0,0,0,0,1,0
"120",0.992,0,1,0,0,0,0
"121",0.118666666666667,0,0,0,0,1,0
"122",0.417333333333333,0,0,0,0,1,0
"123",0.0093333333333333,0,0,0,0,1,1
"124",0.849333333333333,0,0,1,0,0,0
"125",0.174666666666667,0,0,0,1,0,0
