"","","","bonf_res"
"1",0.881333333333333,1,0
"2",0.357333333333333,1,0
"3",0.121333333333333,1,0
"4",0.881333333333333,1,0
"5",0.0679999999999999,1,1
"6",0.462666666666667,1,0
"7",0.786666666666667,1,0
"8",0.0106666666666667,1,1
"9",0.601333333333333,1,0
"10",0.469333333333333,1,0
"11",0.885333333333333,1,0
"12",0.318666666666667,1,0
"13",0.168,1,0
"14",0.092,1,0
"15",0.988,1,0
"16",0.658666666666667,1,0
"17",0.697333333333333,1,0
"18",0.981333333333333,1,0
"19",0.190666666666667,1,0
"20",0.626666666666667,1,0
"21",0.0973333333333334,1,0
"22",0.314666666666667,1,0
"23",0.432,1,0
"24",0.478666666666667,1,0
"25",0.253333333333333,1,0
"26",0.865333333333333,1,0
"27",0.624,1,0
"28",0.304,1,0
"29",0.692,1,0
"30",0.857333333333333,1,0
"31",0.909333333333333,1,0
"32",0.654666666666667,1,0
"33",0.837333333333333,1,0
"34",0.265333333333333,1,0
"35",0.248,1,0
"36",0.0933333333333334,1,0
"37",0.104,1,0
"38",0.714666666666667,1,0
"39",0.0466666666666666,1,0
"40",0.812,1,0
"41",0.00266666666666671,1,1
"42",0.310666666666667,1,0
"43",0.697333333333333,1,0
"44",0.981333333333333,1,0
"45",0.506666666666667,1,0
"46",0.262666666666667,1,0
"47",0.986666666666667,1,0
"48",0.934666666666667,1,0
"49",0.908,1,0
"50",0.257333333333333,1,0
"51",0.789333333333333,1,0
"52",0.608,1,0
"53",0.877333333333333,1,0
"54",0.770666666666667,1,0
"55",0.98,1,0
"56",0.516,1,0
"57",0.36,1,0
"58",0.0533333333333333,1,1
"59",0.277333333333333,1,0
"60",0.669333333333333,1,0
"61",0.276,1,0
"62",0.16,1,0
"63",0.52,1,0
"64",0.0813333333333334,1,0
"65",0.790666666666667,1,0
"66",0.754666666666667,1,0
"67",0.608,1,0
"68",0.877333333333333,1,0
"69",0.313333333333333,1,0
"70",0.252,1,0
"71",0.533333333333333,1,0
"72",0.713333333333333,1,0
"73",0.193333333333333,1,0
"74",0.230666666666667,1,0
"75",0.569333333333333,1,0
"76",0.769333333333333,1,0
"77",0.197333333333333,1,0
"78",0.562666666666667,1,0
"79",0.921333333333333,1,0
"80",0.910666666666667,1,0
"81",0.948,1,0
"82",0.446666666666667,1,0
"83",0.188,1,0
"84",0.924,1,0
"85",0.928,1,0
"86",0.096,1,0
"87",0.412,1,0
"88",0.910666666666667,1,0
"89",0.513333333333333,1,0
"90",0.46,1,0
"91",0.833333333333333,1,0
"92",0.373333333333333,1,0
"93",0.410666666666667,1,0
"94",0.125333333333333,1,0
"95",0.08,1,0
"96",0.344,1,0
"97",0.0746666666666667,1,0
"98",0.126666666666667,1,0
"99",0.293333333333333,1,0
"100",0.392,1,0
"101",0.528,1,0
"102",0.882666666666667,1,0
"103",0.926666666666667,1,0
"104",0.366666666666667,1,0
"105",0.302666666666667,1,0
"106",0.101333333333333,1,0
"107",0.986666666666667,1,0
"108",0.745333333333333,1,0
"109",0.526666666666667,1,0
"110",0.0693333333333334,1,0
"111",0.457333333333333,1,0
"112",0.644,1,0
"113",0.0639999999999999,1,0
"114",0.210666666666667,1,0
"115",0.0453333333333333,1,0
